send_height,kind,to_host,amount_gas
6,init,c1,100.0
6,init,c2,100.0
6,init,c3,100.0
6,init,c4,100.0
6,init,c5,100.0
6,init,m1,50.0
6,init,m2,50.0
6,init,m3,50.0
6,init,ca,50.0
33,refill,m1,100.0
101,refill,m1,100.0
101,refill,m2,100.0
203,refill,m1,100.0
301,refill,m1,100.0
402,refill,m1,100.0
402,refill,m2,100.0
501,refill,m1,100.0
501,refill,m3,100.0
601,refill,m1,100.0
