sample_height,host,balance_gas
298,c4,92.1658
298,c5,93.6806
298,m1,123.8173
298,m2,51.3378
298,m3,33.0112
298,ca,49.357
301,c1,80.4436
301,c2,86.8946
301,c3,90.1458
301,c4,92.0534
301,c5,93.6244
301,m1,8.3461
301,m2,21.6901
301,m3,26.262
301,ca,49.357
304,c1,80.219
304,c2,86.7826
304,c3,90.0334
304,c4,91.9972
304,c5,93.5684
304,m1,109.5341
304,m2,21.6901
304,m3,26.262
304,ca,49.357
307,c1,80.0504
307,c2,86.614
307,c3,89.921
307,c4,91.8852
307,c5,93.5122
307,m1,110.0269
307,m2,21.9769
307,m3,26.156
307,ca,49.357
310,c1,79.8258
310,c2,86.5016
310,c3,89.8086
310,c4,91.829
310,c5,93.4
310,m1,110.1955
310,m2,22.4261
310,m3,26.156
310,ca,49.357
312,c1,79.6014
312,c2,86.3332
312,c3,89.6962
312,c4,91.7168
312,c5,93.3438
312,m1,110.8693
312,m2,22.4261
312,m3,26.156
312,ca,49.357
316,c1,79.3768
316,c2,86.221
316,c3,89.584
316,c4,91.6608
316,c5,93.2876
316,m1,111.2061
316,m2,22.7627
316,m3,26.156
316,ca,49.357
319,c1,79.1522
319,c2,86.0526
319,c3,89.4716
319,c4,91.5486
319,c5,93.2314
319,m1,111.4309
319,m2,23.1559
319,m3,26.156
319,ca,49.357
322,c1,78.9276
322,c2,85.8844
322,c3,89.3592
322,c4,91.4924
322,c5,93.1192
322,m1,111.8795
322,m2,23.1559
322,m3,26.156
322,ca,49.357
324,c1,78.7594
324,c2,85.772
324,c3,89.2468
324,c4,91.38
324,c5,93.0632
324,m1,112.1603
324,m2,23.4927
324,m3,26.156
324,ca,49.357
327,c1,78.5346
327,c2,85.6036
327,c3,89.1906
327,c4,91.3238
327,c5,93.0072
327,m1,112.4409
327,m2,23.4927
327,m3,26.493
327,ca,49.357
330,c1,78.3098
330,c2,85.4912
330,c3,89.0786
330,c4,91.2114
330,c5,92.951
330,m1,113.1711
330,m2,23.4927
330,m3,26.493
330,ca,49.357
333,c1,78.0852
333,c2,85.3226
333,c3,88.9662
333,c4,91.099
333,c5,92.8386
333,m1,113.3957
333,m2,23.4927
333,m3,26.9424
333,ca,49.357
336,c1,77.8604
336,c2,85.2102
336,c3,88.854
336,c4,91.0428
336,c5,92.7824
336,m1,113.8453
336,m2,23.4927
336,m3,27.0548
336,ca,49.357
339,c1,77.6362
339,c2,85.0418
339,c3,88.7416
339,c4,90.9308
339,c5,92.7264
339,m1,114.5747
339,m2,23.4927
339,m3,27.0548
339,ca,49.357
341,c1,77.4676
341,c2,84.9294
341,c3,88.6292
341,c4,90.8746
341,c5,92.6702
341,m1,115.1363
341,m2,23.4927
341,m3,27.0548
341,ca,49.357
344,c1,77.243
344,c2,84.7612
344,c3,88.5172
344,c4,90.7622
344,c5,92.6142
344,m1,115.7537
344,m2,23.4927
344,m3,27.0548
344,ca,49.357
346,c1,77.0182
346,c2,84.5928
346,c3,88.405
346,c4,90.706
346,c5,92.502
346,m1,116.2027
346,m2,23.4927
346,m3,27.0548
346,ca,49.357
349,c1,76.7936
349,c2,84.4804
349,c3,88.2926
349,c4,90.5936
349,c5,92.4458
349,m1,116.9891
349,m2,23.4927
349,m3,27.0548
349,ca,49.357
352,c1,76.5692
352,c2,84.3118
352,c3,88.1804
352,c4,90.5374
352,c5,92.3898
352,m1,117.7189
352,m2,23.4927
352,m3,27.0548
352,ca,49.357
354,c1,76.3448
354,c2,84.1994
354,c3,88.068
354,c4,90.4252
354,c5,92.3336
354,m1,118.0557
354,m2,23.4927
354,m3,27.2794
354,ca,49.357
357,c1,76.1766
357,c2,84.0312
357,c3,87.956
357,c4,90.369
357,c5,92.2212
357,m1,118.4487
357,m2,23.5487
357,m3,27.2794
357,ca,49.357
361,c1,75.952
361,c2,83.9188
361,c3,87.8998
361,c4,90.2566
361,c5,92.1652
361,m1,119.2907
361,m2,23.5487
361,m3,27.2794
361,ca,49.357
363,c1,75.7274
363,c2,83.7504
363,c3,87.7876
363,c4,90.2004
363,c5,92.109
363,m1,119.7963
363,m2,23.7169
363,m3,27.2794
363,ca,49.357
367,c1,75.5028
367,c2,83.638
367,c3,87.6754
367,c4,90.088
367,c5,92.0528
367,m1,120.1331
367,m2,23.9977
367,m3,27.2794
367,ca,49.357
369,c1,75.2784
369,c2,83.4696
369,c3,87.563
369,c4,90.0318
369,c5,91.9966
369,m1,120.1331
369,m2,24.3347
369,m3,27.2794
369,ca,49.357
372,c1,75.0536
372,c2,83.301
372,c3,87.4508
372,c4,89.9196
372,c5,91.8842
372,m1,120.8631
372,m2,24.3347
372,m3,27.2794
372,ca,49.357
375,c1,74.885
375,c2,83.1886
375,c3,87.3386
375,c4,89.8072
375,c5,91.8282
375,m1,121.2563
375,m2,24.5593
375,m3,27.2794
375,ca,49.357
377,c1,74.6604
377,c2,83.02
377,c3,87.2262
377,c4,89.751
377,c5,91.772
377,m1,121.5371
377,m2,24.6717
377,m3,27.2794
377,ca,49.357
380,c1,74.436
380,c2,82.9076
380,c3,87.1138
380,c4,89.6388
380,c5,91.7158
380,m1,122.4357
380,m2,24.6717
380,m3,27.2794
380,ca,49.357
383,c1,74.2116
383,c2,82.739
383,c3,87.0016
383,c4,89.5828
383,c5,91.6036
383,m1,123.1091
383,m2,24.6717
383,m3,27.2794
383,ca,49.357
386,c1,73.9868
386,c2,82.6266
386,c3,86.8892
386,c4,89.4704
386,c5,91.5474
386,m1,123.7271
386,m2,24.6717
386,m3,27.2794
386,ca,49.357
388,c1,73.762
388,c2,82.4582
388,c3,86.7768
388,c4,89.4142
388,c5,91.4912
388,m1,124.1203
388,m2,24.6717
388,m3,27.2794
388,ca,49.357
391,c1,73.5936
391,c2,82.3458
391,c3,86.6646
391,c4,89.3018
391,c5,91.435
391,m1,124.6823
391,m2,24.8401
391,m3,27.2794
391,ca,49.357
394,c1,73.369
394,c2,82.1772
394,c3,86.6084
394,c4,89.2456
394,c5,91.3226
394,m1,125.4125
394,m2,24.8401
394,m3,27.2794
394,ca,49.357
397,c1,73.1442
397,c2,82.009
397,c3,86.496
397,c4,89.1332
397,c5,91.2664
397,m1,125.8619
397,m2,25.0087
397,m3,27.2794
397,ca,49.357
399,c1,72.9198
399,c2,81.8966
399,c3,86.3836
399,c4,89.0772
399,c5,91.2102
399,m1,126.4233
399,m2,25.0087
399,m3,27.2794
399,ca,49.357
402,c1,72.6952
402,c2,81.7282
402,c3,86.2714
402,c4,88.965
402,c5,91.154
402,m1,8.8168
402,m2,11.1585
402,m3,22.1783
402,ca,49.357
406,c1,72.4706
406,c2,81.616
406,c3,86.159
406,c4,88.9088
406,c5,91.0978
406,m1,108.7402
406,m2,111.5355
406,m3,22.5715
406,ca,49.357
408,c1,72.302
408,c2,81.4476
408,c3,86.0466
408,c4,88.7964
408,c5,90.9856
408,m1,109.0912
408,m2,111.8725
408,m3,22.5715
408,ca,49.357
410,c1,72.0774
410,c2,81.3352
410,c3,85.9344
410,c4,88.7402
410,c5,90.9294
410,m1,109.0912
410,m2,112.3217
410,m3,22.5715
410,ca,49.357
413,c1,71.8528
413,c2,81.1668
413,c3,85.822
413,c4,88.6278
413,c5,90.8734
413,m1,109.0912
413,m2,111.7355
413,m3,22.5715
413,ca,49.357
417,c1,71.6282
417,c2,81.0546
417,c3,85.7098
417,c4,88.5154
417,c5,90.8174
417,m1,111.3058
417,m2,111.7355
417,m3,22.5715
417,ca,49.357
420,c1,71.4034
420,c2,80.886
420,c3,85.5974
420,c4,88.4592
420,c5,90.705
420,m1,111.9238
420,m2,111.7355
420,m3,22.5715
420,ca,49.357
423,c1,71.1788
423,c2,80.7174
423,c3,85.485
423,c4,88.3468
423,c5,90.6488
423,m1,112.2048
423,m2,111.7355
423,m3,22.7963
423,ca,49.357
426,c1,71.0104
426,c2,80.605
426,c3,85.3726
426,c4,88.2906
426,c5,90.5926
426,m1,112.935
426,m2,111.7355
426,m3,22.7963
426,ca,49.357
428,c1,70.7858
428,c2,80.4368
428,c3,85.3166
428,c4,88.1782
428,c5,90.5364
428,m1,113.0474
428,m2,112.0163
428,m3,22.7963
428,ca,49.357
430,c1,70.5612
430,c2,80.3244
430,c3,85.2044
430,c4,88.122
430,c5,90.4802
430,m1,113.5522
430,m2,112.0163
430,m3,22.7963
430,ca,49.357
433,c1,70.3368
433,c2,80.1558
433,c3,85.0922
433,c4,88.0098
433,c5,90.3678
433,m1,114.2828
433,m2,112.0163
433,m3,22.7963
433,ca,49.357
436,c1,70.1122
436,c2,80.0436
436,c3,84.98
436,c4,87.9536
436,c5,90.3116
436,m1,114.788
436,m2,112.2407
436,m3,22.7963
436,ca,49.357
438,c1,69.8876
438,c2,79.875
438,c3,84.8676
438,c4,87.8412
438,c5,90.2554
438,m1,115.2372
438,m2,112.2407
438,m3,22.7963
438,ca,49.357
441,c1,69.7192
441,c2,79.7628
441,c3,84.7554
441,c4,87.7852
441,c5,90.1992
441,m1,115.7428
441,m2,112.5213
441,m3,22.7963
441,ca,49.357
444,c1,69.4944
444,c2,79.5944
444,c3,84.6432
444,c4,87.6728
444,c5,90.087
444,m1,116.1356
444,m2,112.7457
444,m3,22.7963
444,ca,49.357
448,c1,69.2698
448,c2,79.4258
448,c3,84.5308
448,c4,87.6166
448,c5,90.0308
448,m1,116.529
448,m2,113.0829
448,m3,22.7963
448,ca,49.357
451,c1,69.045
451,c2,79.3134
451,c3,84.4184
451,c4,87.5042
451,c5,89.9746
451,m1,116.866
451,m2,113.2515
451,m3,22.7963
451,ca,49.357
454,c1,68.8206
454,c2,79.1448
454,c3,84.306
454,c4,87.4482
454,c5,89.9184
454,m1,117.0344
454,m2,113.2515
454,m3,23.3581
454,ca,49.357
457,c1,68.5962
457,c2,79.0326
457,c3,84.1938
457,c4,87.336
457,c5,89.8062
457,m1,117.5396
457,m2,113.3077
457,m3,23.3581
457,ca,49.357
459,c1,68.4278
459,c2,78.8642
459,c3,84.0816
459,c4,87.2236
459,c5,89.7502
459,m1,117.7078
459,m2,113.5319
459,m3,23.3581
459,ca,49.357
462,c1,68.2032
462,c2,78.752
462,c3,84.0254
462,c4,87.1674
462,c5,89.694
462,m1,118.3254
462,m2,113.5319
462,m3,23.3581
462,ca,49.357
465,c1,67.9788
465,c2,78.5838
465,c3,83.913
465,c4,87.0552
465,c5,89.6378
465,m1,118.3254
465,m2,114.1497
465,m3,23.4705
465,ca,49.357
469,c1,67.7542
469,c2,78.4716
469,c3,83.8006
469,c4,86.9992
469,c5,89.5816
469,m1,118.9984
469,m2,114.3745
469,m3,23.4705
469,ca,49.357
472,c1,67.5296
472,c2,78.3032
472,c3,83.6882
472,c4,86.887
472,c5,89.4692
472,m1,119.4474
472,m2,114.3745
472,m3,23.4705
472,ca,49.357
475,c1,67.3052
475,c2,78.1346
475,c3,83.576
475,c4,86.8308
475,c5,89.413
475,m1,119.953
475,m2,114.5989
475,m3,23.4705
475,ca,49.357
477,c1,67.1366
477,c2,78.0222
477,c3,83.4636
477,c4,86.7184
477,c5,89.357
477,m1,120.4024
477,m2,114.5989
477,m3,23.4705
477,ca,49.357
480,c1,66.912
480,c2,77.854
480,c3,83.3512
480,c4,86.6624
480,c5,89.3008
480,m1,120.8514
480,m2,114.8797
480,m3,23.4705
480,ca,49.357
483,c1,66.6874
483,c2,77.7416
483,c3,83.2388
483,c4,86.55
483,c5,89.1884
483,m1,121.0762
483,m2,114.9921
483,m3,23.7513
483,ca,49.357
486,c1,66.4626
486,c2,77.5734
486,c3,83.1266
486,c4,86.494
486,c5,89.1322
486,m1,121.5816
486,m2,114.9921
486,m3,23.7513
486,ca,49.357
488,c1,66.238
488,c2,77.461
488,c3,83.0142
488,c4,86.3818
488,c5,89.076
488,m1,122.1428
488,m2,114.9921
488,m3,23.7513
488,ca,49.357
491,c1,66.0136
491,c2,77.2924
491,c3,82.9018
491,c4,86.3258
491,c5,89.0198
491,m1,122.1428
491,m2,115.1045
491,m3,24.2007
491,ca,49.357
494,c1,65.8452
494,c2,77.1238
494,c3,82.7894
494,c4,86.2134
494,c5,88.9636
494,m1,122.5358
494,m2,115.4413
494,m3,24.2007
494,ca,49.357
497,c1,65.6206
497,c2,77.0114
