tip_height,round_height,host,window,mean_spacing_s,tblock_s,phi_s,phi_bound_s,log_timestamp,n_occurrences,source_file,source_line
207,208,m2,12,10.167,10.000,-0.167,5.000,2000-01-01 00:34:56,3,run/data/m2/debug.log,4132
207,208,m3,12,10.167,10.000,-0.167,5.000,2000-01-01 00:34:55,3,run/data/m3/debug.log,4379
208,209,admin,12,10.333,10.000,-0.333,5.000,2000-01-01 00:35:19,2,run/data/admin/debug.log,1673
208,209,m1,12,10.333,10.000,-0.333,5.000,2000-01-01 00:35:08,3,run/data/m1/debug.log,10220
208,209,m2,12,10.333,10.000,-0.333,5.000,2000-01-01 00:35:09,3,run/data/m2/debug.log,4167
208,209,m3,12,10.333,10.000,-0.333,5.000,2000-01-01 00:35:10,3,run/data/m3/debug.log,4414
209,210,admin,12,10.083,10.000,-0.083,5.000,2000-01-01 00:35:29,2,run/data/admin/debug.log,1687
209,210,m1,12,10.083,10.000,-0.083,5.000,2000-01-01 00:35:19,3,run/data/m1/debug.log,11199
209,210,m2,12,10.083,10.000,-0.083,5.000,2000-01-01 00:35:20,3,run/data/m2/debug.log,4182
209,210,m3,12,10.083,10.000,-0.083,5.000,2000-01-01 00:35:20,3,run/data/m3/debug.log,4429
210,211,admin,12,10.250,10.000,-0.250,5.000,2000-01-01 00:35:45,2,run/data/admin/debug.log,1701
210,211,m1,12,10.250,10.000,-0.250,5.000,2000-01-01 00:35:29,3,run/data/m1/debug.log,11285
210,211,m2,12,10.250,10.000,-0.250,5.000,2000-01-01 00:35:30,3,run/data/m2/debug.log,4197
210,211,m3,12,10.250,10.000,-0.250,5.000,2000-01-01 00:35:31,3,run/data/m3/debug.log,4444
211,212,admin,12,11.000,10.000,-1.000,5.000,2000-01-01 00:35:57,2,run/data/admin/debug.log,1715
211,212,m1,12,11.000,10.000,-1.000,5.000,2000-01-01 00:35:44,3,run/data/m1/debug.log,11582
211,212,m2,12,11.000,10.000,-1.000,5.000,2000-01-01 00:35:45,3,run/data/m2/debug.log,4212
211,212,m3,12,11.000,10.000,-1.000,5.000,2000-01-01 00:35:45,3,run/data/m3/debug.log,4459
