txid,publisher_address,publisher_host,node_address,node_host,weight,epoch_tag,height_payload,timestamp_payload,blocktime,confirmations,confirm_height,confirm_height_source
5c50b4fee19789b203f2afac30993e244f2fbccbd58b51d2ac847e533d2fd0b9,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,m2,1,3,52,946685061,946685067,368,53,txs.log UpdateTx
3eac4b94e974141ac1b92fb537edca981d94ccadcd5210d6eca78c18e27d6002,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,m1,1,3,52,946685061,946685067,368,53,txs.log UpdateTx
7df433adc38bb824bc82e3a8e14277976a688545d856242c8707d3c4948ffb05,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,m3,1,3,52,946685064,946685067,368,53,txs.log UpdateTx
b5a62afd7f8d74ce94c830a1138227eec934678dc2615bd7884c59627b8eb278,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,m2,5186,5,65,946685127,946685131,355,66,txs.log UpdateTx
a22353d1c28fe117bf3473b5bf7950300fe682dfed4dc2d180012d2421750065,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,m1,12606,5,65,946685130,946685131,355,66,txs.log UpdateTx
acd7609894b0e54c96d5a9dcfdc908f4e896478c6a0259029fb19d539f2f0315,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,m3,3269,5,65,946685130,946685131,355,66,txs.log UpdateTx
f480423a128cdb86140e6bb944db80c37ac26aa448ca0d7acffcd62cb5c1651c,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,m2,6500,6,77,946685187,946685192,343,78,txs.log UpdateTx
4cdca7c05a74b7cfd277f8174143bd7eb7ee10fe70f8c68f7d3c42bf2b863ae7,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,m1,17404,6,77,946685187,946685192,343,78,txs.log UpdateTx
dcd97dcf1a90f48d9715e356a68b6032b08222e7393b4e26c994764ebbb7a22f,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,m1,60602,7,89,946685247,946685251,331,90,txs.log UpdateTx
56c0e5a620ebbdf50039f4e5e3bc0f10dc5c99181aea450abe8a9a0d7debd63d,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,m2,20535,7,89,946685247,946685251,331,90,txs.log UpdateTx
af9e4f6c002cf1ccd81dd400722425816917c2d230d62ba3047860bd4c856d1a,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,m3,7531,7,89,946685247,946685251,331,90,txs.log UpdateTx
12eb6244a10e13e541f8384988fd02ea45495f00eed8416da19b5da85813b66a,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,m2,23161,8,101,946685310,946685313,319,102,txs.log UpdateTx
fd242ce510ba0ec971ef268b844243f1eb80cacc771be3e1fe70fca6a39aa6bf,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,m1,62099,8,101,946685310,946685313,319,102,txs.log UpdateTx
b843b21cc9dc514bd755bdadba033f5048f0ff9fda5b7e8af6450558b34cebce,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,m3,8243,8,101,946685310,946685313,319,102,txs.log UpdateTx
ec301105daa8ad3c79b91ad9de2e15dffd088859d6a563fe113b3360bcaf4d59,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,m1,68701,9,113,946685379,946685385,307,114,txs.log UpdateTx
e90ffa19c409e6cf272852fd8e1d55ac1749097f380b1bd1cb88e2b8893de3e4,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,m2,25615,9,113,946685379,946685385,307,114,txs.log UpdateTx
e03e5818c92891b5f4abbab9a2ba50f8580596786518c817ca335441cff8feae,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,m3,9948,9,113,946685379,946685385,307,114,txs.log UpdateTx
b52e24128a03152adc36d7c7cbbe8f502b329ab29cea5fd944388c11521df9b1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,m1,63597,10,125,946685451,946685457,295,126,txs.log UpdateTx
fcf3b8c672036842a43a19d53f4d3025990f24cc6f169fd910a2a6129155dbf0,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,m2,25787,10,125,946685451,946685457,295,126,txs.log UpdateTx
