run_id,livello,tbt,epoca,host,address,blocchi_epoca,quota_osservata_epoca,peso_epoca,quota_peso_epoca,W_tot_epoca,rapporto_Wtot_su_wi
run5-tbt-2s/continentale,continentale,2,47,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,0,0.0,15454,0.27655,55881,3.616
run5-tbt-2s/continentale,continentale,2,47,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,2,0.16667,4122,0.07376,55881,13.557
run5-tbt-2s/continentale,continentale,2,48,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,12,1.0,41409,0.71002,58321,1.408
run5-tbt-2s/continentale,continentale,2,48,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,0,0.0,10373,0.17786,58321,5.622
run5-tbt-2s/continentale,continentale,2,48,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,0,0.0,6539,0.11212,58321,8.919
run5-tbt-2s/continentale,continentale,2,49,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,6,0.5,44404,0.62782,70727,1.593
run5-tbt-2s/continentale,continentale,2,49,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,6,0.5,18080,0.25563,70727,3.912
run5-tbt-2s/continentale,continentale,2,49,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,0,0.0,8243,0.11655,70727,8.58
run5-tbt-2s/continentale,continentale,2,50,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,11,0.91667,36305,0.65013,55843,1.538
run5-tbt-2s/continentale,continentale,2,50,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,1,0.08333,12999,0.23278,55843,4.296
run5-tbt-2s/continentale,continentale,2,50,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,0,0.0,6539,0.1171,55843,8.54
run5-tbt-2s/continentale,continentale,2,51,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,6,0.5,42907,0.66112,64900,1.513
run5-tbt-2s/continentale,continentale,2,51,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,6,0.5,15454,0.23812,64900,4.2
run5-tbt-2s/continentale,continentale,2,51,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,0,0.0,6539,0.10076,64900,9.925
run5-tbt-2s/continentale,continentale,2,52,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,8,0.66667,42907,0.66847,64187,1.496
run5-tbt-2s/continentale,continentale,2,52,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,0,0.0,15454,0.24077,64187,4.153
run5-tbt-2s/continentale,continentale,2,52,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,4,0.33333,5826,0.09077,64187,11.017
run5-tbt-2s/continentale,continentale,2,53,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,11,0.91667,34351,0.67035,51243,1.492
run5-tbt-2s/continentale,continentale,2,53,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,1,0.08333,10353,0.20204,51243,4.95
run5-tbt-2s/continentale,continentale,2,53,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,0,0.0,6539,0.12761,51243,7.837
run5-tbt-2s/continentale,continentale,2,54,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,6,0.5,34351,0.67035,51243,1.492
run5-tbt-2s/continentale,continentale,2,54,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,6,0.5,10353,0.20204,51243,4.95
run5-tbt-2s/continentale,continentale,2,54,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,0,0.0,6539,0.12761,51243,7.837
run5-tbt-2s/continentale,continentale,2,55,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,3,0.75,34351,0.67035,51243,1.492
run5-tbt-2s/continentale,continentale,2,55,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,1,0.25,10353,0.20204,51243,4.95
run5-tbt-2s/continentale,continentale,2,55,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,0,0.0,6539,0.12761,51243,7.837
run1-tbt-15s/intercontinentale,intercontinentale,15,6,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,8,0.72727,89000,0.62447,142520,1.601
run1-tbt-15s/intercontinentale,intercontinentale,15,6,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,2,0.18182,42421,0.29765,142520,3.36
run1-tbt-15s/intercontinentale,intercontinentale,15,6,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,1,0.09091,11099,0.07788,142520,12.841
run1-tbt-15s/intercontinentale,intercontinentale,15,7,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,9,0.75,94273,0.59954,157243,1.668
run1-tbt-15s/intercontinentale,intercontinentale,15,7,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,3,0.25,48785,0.31025,157243,3.223
run1-tbt-15s/intercontinentale,intercontinentale,15,7,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0,0.0,14185,0.09021,157243,11.085
run1-tbt-15s/intercontinentale,intercontinentale,15,8,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,6,0.5,98356,0.62138,158286,1.609
run1-tbt-15s/intercontinentale,intercontinentale,15,8,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,2,0.16667,47081,0.29744,158286,3.362
run1-tbt-15s/intercontinentale,intercontinentale,15,8,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,4,0.33333,12849,0.08118,158286,12.319
run1-tbt-15s/intercontinentale,intercontinentale,15,9,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,7,0.58333,94273,0.59954,157243,1.668
run1-tbt-15s/intercontinentale,intercontinentale,15,9,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,2,0.16667,48785,0.31025,157243,3.223
run1-tbt-15s/intercontinentale,intercontinentale,15,9,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,3,0.25,14185,0.09021,157243,11.085
run1-tbt-15s/intercontinentale,intercontinentale,15,10,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,8,0.66667,103024,0.61238,168236,1.633
run1-tbt-15s/intercontinentale,intercontinentale,15,10,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,2,0.16667,51027,0.30331,168236,3.297
run1-tbt-15s/intercontinentale,intercontinentale,15,10,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,2,0.16667,14185,0.08432,168236,11.86
run1-tbt-15s/intercontinentale,intercontinentale,15,11,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,7,0.58333,86978,0.6086,142915,1.643
run1-tbt-15s/intercontinentale,intercontinentale,15,11,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,4,0.33333,44838,0.31374,142915,3.187
run1-tbt-15s/intercontinentale,intercontinentale,15,11,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,1,0.08333,11099,0.07766,142915,12.876
run1-tbt-15s/intercontinentale,intercontinentale,15,12,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,9,0.75,87563,0.61968,141304,1.614
run1-tbt-15s/intercontinentale,intercontinentale,15,12,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,1,0.08333,40892,0.28939,141304,3.456
run1-tbt-15s/intercontinentale,intercontinentale,15,12,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,2,0.16667,12849,0.09093,141304,10.997
run1-tbt-15s/intercontinentale,intercontinentale,15,13,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,4,0.33333,91646,0.60462,151576,1.654
run1-tbt-15s/intercontinentale,intercontinentale,15,13,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,8,0.66667,47081,0.31061,151576,3.219
run1-tbt-15s/intercontinentale,intercontinentale,15,13,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0,0.0,12849,0.08477,151576,11.797
run1-tbt-15s/intercontinentale,intercontinentale,15,14,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,9,0.75,91646,0.60462,151576,1.654
run1-tbt-15s/intercontinentale,intercontinentale,15,14,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,2,0.16667,47081,0.31061,151576,3.219
run1-tbt-15s/intercontinentale,intercontinentale,15,14,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,1,0.08333,12849,0.08477,151576,11.797
run1-tbt-15s/intercontinentale,intercontinentale,15,15,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,3,0.6,91646,0.60462,151576,1.654
run1-tbt-15s/intercontinentale,intercontinentale,15,15,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,2,0.4,47081,0.31061,151576,3.219
run1-tbt-15s/intercontinentale,intercontinentale,15,15,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0,0.0,12849,0.08477,151576,11.797
run2-tbt-10s/intercontinentale,intercontinentale,10,6,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,7,1.0,113689,0.68628,165660,1.457
run2-tbt-10s/intercontinentale,intercontinentale,10,6,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0,0.0,41030,0.24768,165660,4.038
run2-tbt-10s/intercontinentale,intercontinentale,10,6,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,10941,0.06604,165660,15.141
run2-tbt-10s/intercontinentale,intercontinentale,10,7,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,6,0.5,105590,0.65006,162432,1.538
run2-tbt-10s/intercontinentale,intercontinentale,10,7,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,6,0.5,43484,0.26771,162432,3.735
run2-tbt-10s/intercontinentale,intercontinentale,10,7,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,13358,0.08224,162432,12.16
run2-tbt-10s/intercontinentale,intercontinentale,10,8,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,10,0.83333,113689,0.67641,168077,1.478
run2-tbt-10s/intercontinentale,intercontinentale,10,8,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,2,0.16667,41030,0.24411,168077,4.096
run2-tbt-10s/intercontinentale,intercontinentale,10,8,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,13358,0.07948,168077,12.582
run2-tbt-10s/intercontinentale,intercontinentale,10,9,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,7,0.58333,107087,0.67326,159058,1.485
run2-tbt-10s/intercontinentale,intercontinentale,10,9,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,5,0.41667,41030,0.25796,159058,3.877
run2-tbt-10s/intercontinentale,intercontinentale,10,9,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,10941,0.06879,159058,14.538
run2-tbt-10s/intercontinentale,intercontinentale,10,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,9,0.75,112191,0.69551,161307,1.438
run2-tbt-10s/intercontinentale,intercontinentale,10,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,3,0.25,35758,0.22168,161307,4.511
run2-tbt-10s/intercontinentale,intercontinentale,10,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,13358,0.08281,161307,12.076
run2-tbt-10s/intercontinentale,intercontinentale,10,11,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,7,0.58333,107087,0.65325,163929,1.531
run2-tbt-10s/intercontinentale,intercontinentale,10,11,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,4,0.33333,43484,0.26526,163929,3.77
run2-tbt-10s/intercontinentale,intercontinentale,10,11,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,1,0.08333,13358,0.08149,163929,12.272
run2-tbt-10s/intercontinentale,intercontinentale,10,12,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,12,1.0,105590,0.67015,157561,1.492
run2-tbt-10s/intercontinentale,intercontinentale,10,12,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0,0.0,41030,0.26041,157561,3.84
run2-tbt-10s/intercontinentale,intercontinentale,10,12,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,10941,0.06944,157561,14.401
run2-tbt-10s/intercontinentale,intercontinentale,10,13,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,7,0.58333,115186,0.67927,169574,1.472
run2-tbt-10s/intercontinentale,intercontinentale,10,13,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,5,0.41667,41030,0.24196,169574,4.133
run2-tbt-10s/intercontinentale,intercontinentale,10,13,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,13358,0.07877,169574,12.695
run2-tbt-10s/intercontinentale,intercontinentale,10,14,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,9,0.75,112191,0.67428,166387,1.483
run2-tbt-10s/intercontinentale,intercontinentale,10,14,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,2,0.16667,40838,0.24544,166387,4.074
run2-tbt-10s/intercontinentale,intercontinentale,10,14,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,1,0.08333,13358,0.08028,166387,12.456
run2-tbt-10s/intercontinentale,intercontinentale,10,15,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,9,0.75,116683,0.67161,173735,1.489
run2-tbt-10s/intercontinentale,intercontinentale,10,15,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,2,0.16667,46111,0.26541,173735,3.768
run2-tbt-10s/intercontinentale,intercontinentale,10,15,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,1,0.08333,10941,0.06298,173735,15.879
run2-tbt-10s/intercontinentale,intercontinentale,10,16,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,8,0.66667,112191,0.6735,166579,1.485
run2-tbt-10s/intercontinentale,intercontinentale,10,16,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,4,0.33333,41030,0.24631,166579,4.06
run2-tbt-10s/intercontinentale,intercontinentale,10,16,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,13358,0.08019,166579,12.47
run2-tbt-10s/intercontinentale,intercontinentale,10,17,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,8,0.66667,107087,0.67414,158849,1.483
run2-tbt-10s/intercontinentale,intercontinentale,10,17,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,4,0.33333,38404,0.24176,158849,4.136
run2-tbt-10s/intercontinentale,intercontinentale,10,17,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,13358,0.08409,158849,11.892
run2-tbt-10s/intercontinentale,intercontinentale,10,18,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,8,0.66667,115186,0.66221,173942,1.51
run2-tbt-10s/intercontinentale,intercontinentale,10,18,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,4,0.33333,46111,0.26509,173942,3.772
run2-tbt-10s/intercontinentale,intercontinentale,10,18,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,12645,0.0727,173942,13.756
run2-tbt-10s/intercontinentale,intercontinentale,10,19,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,8,0.66667,104092,0.67527,154149,1.481
run2-tbt-10s/intercontinentale,intercontinentale,10,19,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,2,0.16667,38404,0.24914,154149,4.014
run2-tbt-10s/intercontinentale,intercontinentale,10,19,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,2,0.16667,11653,0.0756,154149,13.228
run2-tbt-10s/intercontinentale,intercontinentale,10,20,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,10,0.83333,115186,0.67251,171278,1.487
run2-tbt-10s/intercontinentale,intercontinentale,10,20,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,2,0.16667,41030,0.23955,171278,4.174
run2-tbt-10s/intercontinentale,intercontinentale,10,20,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,15062,0.08794,171278,11.372
run2-tbt-10s/intercontinentale,intercontinentale,10,21,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,7,0.58333,104092,0.67527,154149,1.481
run2-tbt-10s/intercontinentale,intercontinentale,10,21,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,3,0.25,38404,0.24914,154149,4.014
run2-tbt-10s/intercontinentale,intercontinentale,10,21,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,2,0.16667,11653,0.0756,154149,13.228
run2-tbt-10s/intercontinentale,intercontinentale,10,22,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,7,0.58333,115186,0.65313,176359,1.531
run2-tbt-10s/intercontinentale,intercontinentale,10,22,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,5,0.41667,46111,0.26146,176359,3.825
run2-tbt-10s/intercontinentale,intercontinentale,10,22,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,15062,0.08541,176359,11.709
run2-tbt-10s/intercontinentale,intercontinentale,10,23,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,7,0.58333,115186,0.66958,172028,1.493
run2-tbt-10s/intercontinentale,intercontinentale,10,23,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,3,0.25,43484,0.25277,172028,3.956
run2-tbt-10s/intercontinentale,intercontinentale,10,23,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,2,0.16667,13358,0.07765,172028,12.878
run2-tbt-10s/intercontinentale,intercontinentale,10,24,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,7,0.58333,114729,0.65223,175902,1.533
run2-tbt-10s/intercontinentale,intercontinentale,10,24,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,5,0.41667,46111,0.26214,175902,3.815
run2-tbt-10s/intercontinentale,intercontinentale,10,24,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,15062,0.08563,175902,11.679
run2-tbt-10s/intercontinentale,intercontinentale,10,25,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,9,0.75,113689,0.67641,168077,1.478
run2-tbt-10s/intercontinentale,intercontinentale,10,25,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,2,0.16667,41030,0.24411,168077,4.096
run2-tbt-10s/intercontinentale,intercontinentale,10,25,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,1,0.08333,13358,0.07948,168077,12.582
run2-tbt-10s/intercontinentale,intercontinentale,10,26,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,6,0.5,115186,0.65951,174655,1.516
run2-tbt-10s/intercontinentale,intercontinentale,10,26,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,6,0.5,46111,0.26401,174655,3.788
run2-tbt-10s/intercontinentale,intercontinentale,10,26,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,13358,0.07648,174655,13.075
run2-tbt-10s/intercontinentale,intercontinentale,10,27,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,9,0.75,115186,0.65951,174655,1.516
run2-tbt-10s/intercontinentale,intercontinentale,10,27,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,3,0.25,46111,0.26401,174655,3.788
run2-tbt-10s/intercontinentale,intercontinentale,10,27,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,13358,0.07648,174655,13.075
run2-tbt-10s/intercontinentale,intercontinentale,10,28,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,4,1.0,115186,0.65951,174655,1.516
run2-tbt-10s/intercontinentale,intercontinentale,10,28,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0,0.0,46111,0.26401,174655,3.788
run2-tbt-10s/intercontinentale,intercontinentale,10,28,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.0,13358,0.07648,174655,13.075
run3-tbt-5s/intercontinentale,intercontinentale,5,9,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,9,1.0,62099,0.65225,95208,1.533
run3-tbt-5s/intercontinentale,intercontinentale,5,9,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,0,0.0,23161,0.24327,95208,4.111
run3-tbt-5s/intercontinentale,intercontinentale,5,9,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,0.0,9948,0.10449,95208,9.571
run3-tbt-5s/intercontinentale,intercontinentale,5,10,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,10,0.83333,68701,0.68629,100105,1.457
run3-tbt-5s/intercontinentale,intercontinentale,5,10,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,0,0.0,23161,0.23137,100105,4.322
run3-tbt-5s/intercontinentale,intercontinentale,5,10,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,2,0.16667,8243,0.08234,100105,12.144
run3-tbt-5s/intercontinentale,intercontinentale,5,11,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,7,0.58333,62099,0.67089,92562,1.491
run3-tbt-5s/intercontinentale,intercontinentale,5,11,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,4,0.33333,20515,0.22164,92562,4.512
run3-tbt-5s/intercontinentale,intercontinentale,5,11,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,1,0.08333,9948,0.10747,92562,9.305
run3-tbt-5s/intercontinentale,intercontinentale,5,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,8,0.66667,70199,0.64766,108389,1.544
run3-tbt-5s/intercontinentale,intercontinentale,5,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,2,0.16667,28242,0.26056,108389,3.838
run3-tbt-5s/intercontinentale,intercontinentale,5,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,2,0.16667,9948,0.09178,108389,10.896
run3-tbt-5s/intercontinentale,intercontinentale,5,13,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,10,0.83333,70199,0.70775,99186,1.413
run3-tbt-5s/intercontinentale,intercontinentale,5,13,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,2,0.16667,23161,0.23351,99186,4.282
run3-tbt-5s/intercontinentale,intercontinentale,5,13,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,0.0,5826,0.05874,99186,17.025
run3-tbt-5s/intercontinentale,intercontinentale,5,14,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,11,0.91667,60145,0.62842,95708,1.591
run3-tbt-5s/intercontinentale,intercontinentale,5,14,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1,0.08333,25615,0.26764,95708,3.736
run3-tbt-5s/intercontinentale,intercontinentale,5,14,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,0.0,9948,0.10394,95708,9.621
run3-tbt-5s/intercontinentale,intercontinentale,5,15,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,9,0.75,63597,0.64025,99332,1.562
run3-tbt-5s/intercontinentale,intercontinentale,5,15,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,2,0.16667,25787,0.2596,99332,3.852
run3-tbt-5s/intercontinentale,intercontinentale,5,15,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,1,0.08333,9948,0.10015,99332,9.985
run3-tbt-5s/intercontinentale,intercontinentale,5,16,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,7,0.58333,68701,0.70327,97688,1.422
run3-tbt-5s/intercontinentale,intercontinentale,5,16,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,5,0.41667,23161,0.23709,97688,4.218
run3-tbt-5s/intercontinentale,intercontinentale,5,16,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,0.0,5826,0.05964,97688,16.768
run3-tbt-5s/intercontinentale,intercontinentale,5,17,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,8,0.66667,62099,0.65225,95208,1.533
run3-tbt-5s/intercontinentale,intercontinentale,5,17,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,4,0.33333,23161,0.24327,95208,4.111
run3-tbt-5s/intercontinentale,intercontinentale,5,17,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,0.0,9948,0.10449,95208,9.571
run3-tbt-5s/intercontinentale,intercontinentale,5,18,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,7,0.58333,62099,0.65356,95016,1.53
run3-tbt-5s/intercontinentale,intercontinentale,5,18,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,5,0.41667,22969,0.24174,95016,4.137
run3-tbt-5s/intercontinentale,intercontinentale,5,18,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,0.0,9948,0.1047,95016,9.551
run3-tbt-5s/intercontinentale,intercontinentale,5,19,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,8,0.66667,68244,0.68978,98936,1.45
run3-tbt-5s/intercontinentale,intercontinentale,5,19,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,2,0.16667,23161,0.2341,98936,4.272
run3-tbt-5s/intercontinentale,intercontinentale,5,19,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,2,0.16667,7531,0.07612,98936,13.137
