experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_host,validator_address,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,MissedTurnRate,MissedTurnRate_note,n_rounds_won_not_argmin,blocks_won
run6-tbt-10s,continentale,1,10,none,true,2,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,1,1,1.0,,0,0
run6-tbt-10s,continentale,1,10,none,true,2,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,32,2,0.0625,,3,33
run6-tbt-10s,continentale,1,10,none,true,2,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,14,2,0.14285714,,2,14
run6-tbt-10s,continentale,1,10,none,true,3,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,8,2,0.25,,1,7
run6-tbt-10s,continentale,1,10,none,true,3,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,66,3,0.04545455,,3,66
run6-tbt-10s,continentale,1,10,none,true,3,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,26,2,0.07692308,,3,27
run6-tbt-10s,continentale,1,10,none,true,4,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,9,2,0.22222222,,0,7
run6-tbt-10s,continentale,1,10,none,true,4,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,70,0,0.0,,8,78
run6-tbt-10s,continentale,1,10,none,true,4,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,21,6,0.28571429,,0,15
run6-tbt-10s,continentale,1,10,none,true,5,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,6,0,0.0,,3,9
run6-tbt-10s,continentale,1,10,none,true,5,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,61,7,0.1147541,,8,62
run6-tbt-10s,continentale,1,10,none,true,5,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,33,9,0.27272727,,5,29
run6-tbt-10s,continentale,1,10,none,true,6,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,6,1,0.16666667,,1,6
run6-tbt-10s,continentale,1,10,none,true,6,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,74,3,0.04054054,,3,74
run6-tbt-10s,continentale,1,10,none,true,6,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,18,2,0.11111111,,2,18
run6-tbt-10s,continentale,1,10,none,true,all,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,30,6,0.2,,5,29
run6-tbt-10s,continentale,1,10,none,true,all,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,303,15,0.04950495,,25,313
run6-tbt-10s,continentale,1,10,none,true,all,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,112,21,0.1875,,12,103
