experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,cluster_head_host,cluster_head_address,esg_miner,tau_miner,n_companies,companies,tau_cluster_sum,c_i_sum,theta_code,theta_thesis,W_k_raw,A_k_alloc,R_k_reconciled,B_k_prev,B_k,rho_k,rho_k_prev,feedback_factor,w_k_recomputed,w_k_int_recomputed,w_k_published,w_k_published_prev,publish_confirm_height,publish_logged_height,publish_logged_weight,recompute_match,implied_W_k_raw_from_published,implied_raw_delta_over_esg_miner,malus_M,psi,w_after_malus,w_effective_g,W_tot_snapshot,share_snapshot,blocks_mined_epoch,blocks_measured_epoch,dumpfunction_effect,malus_trajectory
run6-tbt-10s,continentale,1,10,none,true,100,1,1,0,99,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,24.17,2,1,c5:esg=70.53:tau=27:c_i=19.0431,27,19.0431,240.0,297,508.611727,3.242562,9.8836,0.0,0.0,1.0,,,508.611727,50861,50861,,106,105,50861,1,508.61,-0.0001,0.0,1.0,50861,50861.0,752903.0,0.067553,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,continentale,1,10,none,true,100,1,1,0,99,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,85.56,2,2,c1:esg=17.50:tau=82:c_i=14.3500 c2:esg=77.16:tau=55:c_i=42.4380,137,56.788,240.0,297,5029.90128,32.067224,45.4949,0.0,0.0,1.0,,,5029.90128,502990,502990,,106,105,502990,1,5029.9,-0.0,0.0,1.0,502990,502990.0,752903.0,0.668067,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,continentale,1,10,none,true,100,1,1,0,99,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,26.46,2,2,c3:esg=99.26:tau=42:c_i=41.6892 c4:esg=92.76:tau=34:c_i=31.5384,76,73.2276,240.0,297,1990.522296,12.690214,28.7336,0.0,0.0,1.0,,,1990.522296,199052,199052,,106,105,199052,1,1990.52,-0.0001,0.0,1.0,199052,199052.0,752903.0,0.264379,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,continentale,1,10,none,true,100,2,1,100,199,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,24.17,2,1,c5:esg=70.53:tau=41:c_i=28.9173,41,28.9173,370.0,379,747.271141,4.809331,8.9002,0.0,0.0,1.0,1.0,1.0,747.271141,74727,74727,50861,206,205,74727,1,747.27,-0.0,0.0,1.0,74727,74727.0,1158364.0,0.064511,0,47,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,continentale,1,10,none,true,100,2,1,100,199,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,85.56,2,2,c1:esg=17.50:tau=128:c_i=22.4000 c2:esg=77.16:tau=86:c_i=66.3576,214,88.7576,370.0,379,7765.220256,49.975852,99.4294,0.0,0.0,1.0,1.0,1.0,7765.220256,776522,785078,502990,206,205,785078,0,7850.78,1.0,0.0,1.0,785078,785078.0,1158364.0,0.677747,33,47,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,continentale,1,10,none,true,100,2,1,100,199,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,26.46,2,2,c3:esg=99.26:tau=64:c_i=63.5264 c4:esg=92.76:tau=51:c_i=47.3076,115,110.834,370.0,379,2985.58764,19.214817,13.0718,0.0,6.143017,0.680298,1.0,1.0,2985.58764,298559,298559,199052,206,205,298559,1,2985.59,0.0001,0.0,1.0,298559,298559.0,1158364.0,0.257742,14,47,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,continentale,1,10,none,true,100,3,1,200,299,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,24.17,2,1,c5:esg=70.53:tau=44:c_i=31.0332,44,31.0332,392.0,401,798.412444,5.168159,7.7284,0.0,0.0,1.0,1.0,1.0,798.412444,79841,79841,74727,306,305,79841,1,798.41,-0.0001,0.0,1.0,79841,79841.0,1172182.0,0.068113,7,100,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,continentale,1,10,none,true,100,3,1,200,299,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,85.56,2,2,c1:esg=17.50:tau=136:c_i=23.8000 c2:esg=77.16:tau=90:c_i=69.4440,226,93.244,392.0,401,8149.07664,52.749334,107.7405,0.0,0.0,1.0,1.0,1.0,8149.07664,814908,823464,785078,306,305,823464,0,8234.64,1.0,0.0,1.0,823464,823464.0,1172182.0,0.702505,66,100,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,continentale,1,10,none,true,100,3,1,200,299,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,26.46,2,2,c3:esg=99.26:tau=68:c_i=67.4968 c4:esg=92.76:tau=54:c_i=50.0904,122,117.5872,392.0,401,3164.277312,20.482507,69.0528,6.143017,0.0,1.0,0.680298,0.840149,2658.464286,265846,268877,298559,306,305,268877,0,3200.349147,1.3633,0.0,1.0,268877,268877.0,1172182.0,0.229382,27,100,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,continentale,1,10,none,true,100,4,1,300,399,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,24.17,2,1,c5:esg=70.53:tau=43:c_i=30.3279,43,30.3279,388.0,396,781.365343,5.036666,6.3013,0.0,0.0,1.0,1.0,1.0,781.365343,78137,78137,79841,406,405,78137,1,781.37,0.0002,0.0,1.0,78137,78137.0,1212407.0,0.064448,7,100,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
