run_id,livello,tbt,height_conferma,epoca,nodo_certificato,indirizzo_certificato,esg_score,publisher,publisher_indirizzo,txid
run3-tbt-5s/continentale,continentale,5,52,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,85.56,ca,1H4sdveoHeo4Vg92A2BLd2Vsq1jUQcsJ9p1jKd,66c2d0ac4a4012be419469fa7b63538479c85db69fd1ed1ecf1a925bd0d0cd9c
run3-tbt-5s/continentale,continentale,5,52,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,26.46,ca,1H4sdveoHeo4Vg92A2BLd2Vsq1jUQcsJ9p1jKd,1f1e0acb688fa6d5a6d686b019b15a15e3f7bcb978d6e43d6daa575a3db49265
run3-tbt-5s/continentale,continentale,5,52,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,24.17,ca,1H4sdveoHeo4Vg92A2BLd2Vsq1jUQcsJ9p1jKd,df3afdf50c14aa69e43651af505fa61a76cc68ef622cf04dac0d02dcc9164a9c
run3-tbt-5s/continentale,continentale,5,52,5,c1,1SSC2XrW9PNniKVfAx3JCNZpVNFW1DAQfiFm4j,17.5,ca,1H4sdveoHeo4Vg92A2BLd2Vsq1jUQcsJ9p1jKd,b715a84261d3cc16c98c4425a5edb09d14785ce16ec6085e09f16aad4ba59067
run3-tbt-5s/continentale,continentale,5,52,5,c2,1bgdBC45cJoHQt1vDh2YdLX2naj9s5n42n8Q5,77.16,ca,1H4sdveoHeo4Vg92A2BLd2Vsq1jUQcsJ9p1jKd,93010120eaa61a08a75230e5615b2b898c4f8e67cf779b8b6267b819d5cede97
run3-tbt-5s/continentale,continentale,5,52,5,c3,1GMNEQPW8JDLYbPsyfnKhv4RKdRhpiGNa3P9Zo,99.26,ca,1H4sdveoHeo4Vg92A2BLd2Vsq1jUQcsJ9p1jKd,4fa6f45087ecbb1d34c00a72e09ec3b2b3f1852130f0b2e5672c7faaff196adf
run3-tbt-5s/continentale,continentale,5,52,5,c4,18pe3itSBY7SpsRAvT1vdKtLA2jcrWRfPTNLku,92.76,ca,1H4sdveoHeo4Vg92A2BLd2Vsq1jUQcsJ9p1jKd,fec2025cd8a882ef5ffe2b615e113a69965e02fbc31bbdb496cc4899308d29a6
run3-tbt-5s/continentale,continentale,5,52,5,c5,1ZPKsqPFkrpVzhBzVbQPBbTxSQqwDgsWSSaFew,70.53,ca,1H4sdveoHeo4Vg92A2BLd2Vsq1jUQcsJ9p1jKd,097c5ddf03a07aae1af4f467a84e1ca74c09c91f01d352a2843f5912e3485097
