experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,argmin_class_host,n,ks_stat,ks_p,mean_gap_x_rate,expected_mean,note
run3-tbt-5s,regionale,1,5,none,true,9,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,regionale,1,5,none,true,9,m1,6,0.39405079,0.23871019,0.95612991,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,regionale,1,5,none,true,9,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,regionale,1,5,none,true,10,m1,9,0.19671092,0.8138719,0.97254439,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,regionale,1,5,none,true,10,m2,3,0.36885173,0.68107664,0.60969954,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,regionale,1,5,none,true,11,m1,11,0.2387674,0.48476081,0.71376114,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,regionale,1,5,none,true,11,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,regionale,1,5,none,true,12,m1,7,0.44688588,0.08607303,1.34714123,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,regionale,1,5,none,true,12,m2,5,0.38602269,0.34813752,0.66785926,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,regionale,1,5,none,true,13,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,regionale,1,5,none,true,13,m1,4,0.48224731,0.21956617,1.44984451,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,regionale,1,5,none,true,13,m2,7,0.43743772,0.09814679,0.57476374,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,regionale,1,5,none,true,14,m2,4,0.30631425,0.75101322,0.997914,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,regionale,1,5,none,true,14,m1,6,0.47269726,0.09413941,0.55770787,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,regionale,1,5,none,true,14,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,regionale,1,5,none,true,15,m1,9,0.43328775,0.04724251,1.46286315,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,regionale,1,5,none,true,15,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,regionale,1,5,none,true,15,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,regionale,1,5,none,true,16,m1,8,0.52745465,0.0133559,0.45855367,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,regionale,1,5,none,true,16,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,regionale,1,5,none,true,16,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
