experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,host,height,kind,balance_gas,epoch,sent_gas
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,160,sample,99.8042,14,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,175,sample,99.6072,15,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,189,sample,99.3844,16,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,203,sample,99.1608,17,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,213,sample,98.9372,18,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,226,sample,98.7132,19,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,237,sample,98.4892,20,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,248,sample,98.3212,21,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,259,sample,98.0974,22,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,272,sample,97.8734,23,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,284,sample,97.6496,24,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,296,sample,97.426,25,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,308,sample,97.202,26,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,319,sample,97.034,27,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,329,sample,96.8102,28,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,342,sample,96.5866,29,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,354,sample,96.3628,30,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,367,sample,96.1388,31,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,378,sample,95.9152,32,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,391,sample,95.7474,33,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,403,sample,95.524,34,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,416,sample,95.3002,35,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,428,sample,95.0762,36,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,439,sample,94.8526,37,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,453,sample,94.629,38,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,465,sample,94.4612,39,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,477,sample,94.2372,40,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,488,sample,94.0126,41,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,499,sample,93.7882,42,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,511,sample,93.5634,43,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,522,sample,93.339,44,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,533,sample,93.1704,45,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,544,sample,92.9458,46,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,555,sample,92.721,47,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,567,sample,92.4968,48,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,579,sample,92.2722,49,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,591,sample,92.0474,50,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,602,sample,91.8792,51,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,613,sample,91.6546,52,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,624,sample,91.43,53,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,635,sample,91.2054,53,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,647,sample,90.981,54,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,659,sample,90.7566,55,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,669,sample,90.5884,56,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,682,sample,90.3638,57,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c1,694,sample,90.1392,58,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c2,160,sample,99.8044,14,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c2,175,sample,99.6632,15,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c2,189,sample,99.4958,16,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c2,203,sample,99.3842,17,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c2,213,sample,99.2168,18,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c2,226,sample,99.1048,19,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c2,237,sample,98.9368,20,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c2,248,sample,98.8248,21,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c2,259,sample,98.6572,22,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c2,272,sample,98.4892,23,
run5-tbt-2s,1,intercontinentale,2,none,true,12,c2,284,sample,98.3774,24,
