experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,cluster_head_host,cluster_head_address,esg_miner,tau_miner,n_companies,companies,tau_cluster_sum,c_i_sum,theta_code,theta_thesis,W_k_raw,A_k_alloc,R_k_reconciled,B_k_prev,B_k,rho_k,rho_k_prev,feedback_factor,w_k_recomputed,w_k_int_recomputed,w_k_published,w_k_published_prev,publish_confirm_height,publish_logged_height,publish_logged_weight,recompute_match,implied_W_k_raw_from_published,implied_raw_delta_over_esg_miner,malus_M,psi,w_after_malus,w_effective_g,W_tot_snapshot,share_snapshot,blocks_mined_epoch,blocks_measured_epoch
run5-tbt-2s,1,intercontinentale,2,none,true,12,1,1,0,11,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,0,0,,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,1,1,0,11,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,0,0,,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,1,1,0,11,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,0,0,,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,2,1,12,23,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,2,1,12,23,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,2,1,12,23,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,3,1,24,35,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,0,0,,0,0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,3,1,24,35,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,0,0,,0,0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,3,1,24,35,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,0,0,,0,0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,4,1,36,47,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,4,1,36,47,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,4,1,36,47,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,5,1,48,59,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,5,1,48,59,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,5,1,48,59,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,6,1,60,71,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,6,1,60,71,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,6,1,60,71,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,7,1,72,83,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,7,1,72,83,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,7,1,72,83,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,8,1,84,95,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,8,1,84,95,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,8,1,84,95,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,9,1,96,107,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,1,,124,123,1,1,0.02,,0.0,1.0,1,1.0,3.0,0.333333,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,9,1,96,107,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,1,,125,123,1,1,0.02,,0.0,1.0,1,1.0,3.0,0.333333,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,9,1,96,107,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,1,,124,123,1,1,0.02,,0.0,1.0,1,1.0,3.0,0.333333,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,10,1,108,119,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,1,,126,1,,,,0.0,1.0,,,3.0,0.333333,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,10,1,108,119,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,1,,126,1,,,,0.0,1.0,,,3.0,0.333333,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,10,1,108,119,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,1,,126,1,,,,0.0,1.0,,,3.0,0.333333,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,11,1,120,131,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,85.56,2,2,c1:esg=17.50:tau=1:c_i=0.1750 c2:esg=77.16:tau=1:c_i=0.7716,2,0.9466,5.0,19,252.111096,0.598516,0.0,0.0,0.598516,0.0,0.0,0.5,126.055548,12606,12606,,138,137,12606,1,252.12,0.0001,0.0,1.0,12606,12606.0,21061.0,0.598547,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,11,1,120,131,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,24.17,2,1,c5:esg=70.53:tau=1:c_i=0.7053,1,0.7053,5.0,19,65.387101,0.15523,0.0,0.0,0.15523,0.0,0.0,0.5,32.693551,3269,3269,,138,137,3269,1,65.38,-0.0003,0.0,1.0,3269,3269.0,21061.0,0.155216,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,11,1,120,131,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,26.46,2,2,c3:esg=99.26:tau=1:c_i=0.9926 c4:esg=92.76:tau=1:c_i=0.9276,2,1.9202,5.0,19,103.728492,0.246253,0.0,0.0,0.246253,0.0,0.0,0.5,51.864246,5186,5186,,138,137,5186,1,103.72,-0.0003,0.0,1.0,5186,5186.0,21061.0,0.246237,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,12,1,132,143,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,85.56,1,2,c1:esg=17.50:tau=0:c_i=0.0000 c2:esg=77.16:tau=0:c_i=0.0000,0,0.0,0.0,3,85.56,0.0,0.0,0.598516,0.598516,0.0,0.0,0.5,42.78,4278,4278,12606,150,149,4278,1,85.56,0.0,0.0,1.0,4278,4278.0,6810.0,0.628194,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,12,1,132,143,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,24.17,1,1,c5:esg=70.53:tau=0:c_i=0.0000,0,0.0,0.0,3,24.17,0.0,0.0,0.15523,0.15523,0.0,0.0,0.5,12.085,1209,1209,3269,150,149,1209,1,24.18,0.0004,0.0,1.0,1209,1209.0,6810.0,0.177533,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,12,1,132,143,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,26.46,1,2,c3:esg=99.26:tau=0:c_i=0.0000 c4:esg=92.76:tau=0:c_i=0.0000,0,0.0,0.0,3,26.46,0.0,0.0,0.246253,0.246253,0.0,0.0,0.5,13.23,1323,1323,5186,150,149,1323,1,26.46,0.0,0.0,1.0,1323,1323.0,6810.0,0.194273,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,13,1,144,155,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,85.56,1,2,c1:esg=17.50:tau=0:c_i=0.0000 c2:esg=77.16:tau=0:c_i=0.0000,0,0.0,0.0,3,85.56,0.0,0.0,0.598516,0.598516,0.0,0.0,0.5,42.78,4278,,4278,,161,4278,,,,0.0,1.0,,,6810.0,0.628194,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,13,1,144,155,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,24.17,1,1,c5:esg=70.53:tau=0:c_i=0.0000,0,0.0,0.0,3,24.17,0.0,0.0,0.15523,0.15523,0.0,0.0,0.5,12.085,1209,,1209,,161,1209,,,,0.0,1.0,,,6810.0,0.177533,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,13,1,144,155,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,26.46,1,2,c3:esg=99.26:tau=0:c_i=0.0000 c4:esg=92.76:tau=0:c_i=0.0000,0,0.0,0.0,3,26.46,0.0,0.0,0.246253,0.246253,0.0,0.0,0.5,13.23,1323,,1323,,161,1323,,,,0.0,1.0,,,6810.0,0.194273,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,14,1,156,167,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,85.56,1,2,c1:esg=17.50:tau=2:c_i=0.3500 c2:esg=77.16:tau=2:c_i=1.5432,4,1.8932,7.0,11,247.542192,0.946811,45.2227,0.598516,0.0,1.0,0.0,0.5,123.771096,12377,12377,,174,173,12377,1,247.54,-0.0,0.0,1.0,12377,12377.0,18301.0,0.676302,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,14,1,156,167,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,24.17,1,1,c5:esg=70.53:tau=1:c_i=0.7053,1,0.7053,7.0,11,41.217101,0.157649,9.5206,0.15523,0.0,1.0,0.0,0.5,20.608551,2061,2061,,174,173,2061,1,41.22,0.0001,0.0,1.0,2061,2061.0,18301.0,0.112617,0,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,14,1,156,167,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,26.46,1,2,c3:esg=99.26:tau=1:c_i=0.9926 c4:esg=92.76:tau=1:c_i=0.9276,2,1.9202,7.0,11,77.268492,0.29554,28.607,0.246253,0.0,1.0,0.0,0.5,38.634246,3863,3863,,174,173,3863,1,77.26,-0.0003,0.0,1.0,3863,3863.0,18301.0,0.211081,0,0
