epoch,verified,records,invalid,address,host,published,published_epoch,recomputed,verdict
12,True,3,0,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,87563,12,87563,ok
12,True,3,0,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,12849,12,12849,ok
12,True,3,0,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,40892,12,40892,ok
