tip_height,round_height,host,window,mean_spacing_s,tblock_s,phi_s,phi_bound_s,log_timestamp,n_occurrences,source_file,source_line
59,60,admin,12,14.833,15.000,+0.167,7.500,2000-01-01 00:14:45,2,run/data/admin/debug.log,527
59,60,m1,12,14.833,15.000,+0.167,7.500,2000-01-01 00:14:34,3,run/data/m1/debug.log,471
59,60,m2,12,14.833,15.000,+0.167,7.500,2000-01-01 00:14:34,3,run/data/m2/debug.log,478
59,60,m3,12,14.833,15.000,+0.167,7.500,2000-01-01 00:14:32,3,run/data/m3/debug.log,458
60,61,admin,12,14.750,15.000,+0.250,7.500,2000-01-01 00:15:00,2,run/data/admin/debug.log,543
60,61,m1,12,14.750,15.000,+0.250,7.500,2000-01-01 00:14:45,3,run/data/m1/debug.log,530
60,61,m2,12,14.750,15.000,+0.250,7.500,2000-01-01 00:14:46,3,run/data/m2/debug.log,493
60,61,m3,12,14.750,15.000,+0.250,7.500,2000-01-01 00:14:45,3,run/data/m3/debug.log,473
61,62,admin,12,14.917,15.000,+0.083,7.500,2000-01-01 00:15:16,2,run/data/admin/debug.log,557
61,62,m1,12,14.917,15.000,+0.083,7.500,2000-01-01 00:15:00,3,run/data/m1/debug.log,593
61,62,m2,12,14.917,15.000,+0.083,7.500,2000-01-01 00:15:01,3,run/data/m2/debug.log,509
61,62,m3,12,14.917,15.000,+0.083,7.500,2000-01-01 00:15:01,3,run/data/m3/debug.log,489
62,63,admin,12,14.833,15.000,+0.167,7.500,2000-01-01 00:15:32,2,run/data/admin/debug.log,571
62,63,m1,12,14.833,15.000,+0.167,7.500,2000-01-01 00:15:16,3,run/data/m1/debug.log,608
62,63,m2,12,14.833,15.000,+0.167,7.500,2000-01-01 00:15:16,3,run/data/m2/debug.log,524
62,63,m3,12,14.833,15.000,+0.167,7.500,2000-01-01 00:15:15,3,run/data/m3/debug.log,518
63,64,admin,12,14.583,15.000,+0.417,7.500,2000-01-01 00:15:45,2,run/data/admin/debug.log,585
63,64,m1,12,14.583,15.000,+0.417,7.500,2000-01-01 00:15:32,3,run/data/m1/debug.log,692
63,64,m2,12,14.583,15.000,+0.417,7.500,2000-01-01 00:15:33,3,run/data/m2/debug.log,539
63,64,m3,12,14.583,15.000,+0.417,7.500,2000-01-01 00:15:33,3,run/data/m3/debug.log,533
64,65,admin,12,14.250,15.000,+0.750,7.500,2000-01-01 00:16:06,2,run/data/admin/debug.log,602
64,65,m1,12,14.250,15.000,+0.750,7.500,2000-01-01 00:15:46,3,run/data/m1/debug.log,707
64,65,m2,12,14.250,15.000,+0.750,7.500,2000-01-01 00:15:45,3,run/data/m2/debug.log,576
64,65,m3,12,14.250,15.000,+0.750,7.500,2000-01-01 00:15:46,3,run/data/m3/debug.log,548
65,66,admin,12,15.417,15.000,-0.417,7.500,2000-01-01 00:16:21,2,run/data/admin/debug.log,617
65,66,m1,12,15.417,15.000,-0.417,7.500,2000-01-01 00:16:07,3,run/data/m1/debug.log,722
65,66,m2,12,15.417,15.000,-0.417,7.500,2000-01-01 00:16:06,3,run/data/m2/debug.log,722
65,66,m3,12,15.417,15.000,-0.417,7.500,2000-01-01 00:16:07,3,run/data/m3/debug.log,563
66,67,admin,12,15.167,15.000,-0.167,7.500,2000-01-01 00:16:33,2,run/data/admin/debug.log,631
66,67,m1,12,15.167,15.000,-0.167,7.500,2000-01-01 00:16:20,3,run/data/m1/debug.log,1038
66,67,m2,12,15.167,15.000,-0.167,7.500,2000-01-01 00:16:21,3,run/data/m2/debug.log,741
66,67,m3,12,15.167,15.000,-0.167,7.500,2000-01-01 00:16:21,3,run/data/m3/debug.log,582
67,68,admin,12,15.000,15.000,+0.000,7.500,2000-01-01 00:16:51,2,run/data/admin/debug.log,645
67,68,m1,12,15.000,15.000,+0.000,7.500,2000-01-01 00:16:32,3,run/data/m1/debug.log,1505
67,68,m2,12,15.000,15.000,+0.000,7.500,2000-01-01 00:16:33,3,run/data/m2/debug.log,759
67,68,m3,12,15.000,15.000,+0.000,7.500,2000-01-01 00:16:33,3,run/data/m3/debug.log,600
68,69,admin,12,14.917,15.000,+0.083,7.500,2000-01-01 00:17:12,5,run/data/admin/debug.log,659
68,69,m1,12,14.917,15.000,+0.083,7.500,2000-01-01 00:16:51,6,run/data/m1/debug.log,1568
68,69,m2,12,14.917,15.000,+0.083,7.500,2000-01-01 00:16:52,6,run/data/m2/debug.log,774
68,69,m3,12,14.917,15.000,+0.083,7.500,2000-01-01 00:16:52,6,run/data/m3/debug.log,615
69,70,admin,12,15.500,15.000,-0.500,7.500,2000-01-01 00:17:22,2,run/data/admin/debug.log,689
69,70,m1,12,15.500,15.000,-0.500,7.500,2000-01-01 00:17:12,3,run/data/m1/debug.log,1850
69,70,m2,12,15.500,15.000,-0.500,7.500,2000-01-01 00:17:12,3,run/data/m2/debug.log,2013
69,70,m3,12,15.500,15.000,-0.500,7.500,2000-01-01 00:17:13,3,run/data/m3/debug.log,646
70,71,admin,12,15.667,15.000,-0.667,7.500,2000-01-01 00:17:37,2,run/data/admin/debug.log,707
70,71,m1,12,15.667,15.000,-0.667,7.500,2000-01-01 00:17:22,3,run/data/m1/debug.log,1986
70,71,m2,12,15.667,15.000,-0.667,7.500,2000-01-01 00:17:23,3,run/data/m2/debug.log,2048
70,71,m3,12,15.667,15.000,-0.667,7.500,2000-01-01 00:17:23,3,run/data/m3/debug.log,665
71,72,admin,12,15.333,15.000,-0.333,7.500,2000-01-01 00:17:52,2,run/data/admin/debug.log,721
71,72,m1,12,15.333,15.000,-0.333,7.500,2000-01-01 00:17:36,3,run/data/m1/debug.log,2697
71,72,m2,12,15.333,15.000,-0.333,7.500,2000-01-01 00:17:37,3,run/data/m2/debug.log,2063
71,72,m3,12,15.333,15.000,-0.333,7.500,2000-01-01 00:17:37,3,run/data/m3/debug.log,680
72,73,admin,12,15.583,15.000,-0.583,7.500,2000-01-01 00:18:03,2,run/data/admin/debug.log,738
72,73,m1,12,15.583,15.000,-0.583,7.500,2000-01-01 00:17:52,3,run/data/m1/debug.log,2910
72,73,m2,12,15.583,15.000,-0.583,7.500,2000-01-01 00:17:53,3,run/data/m2/debug.log,2078
72,73,m3,12,15.583,15.000,-0.583,7.500,2000-01-01 00:17:52,3,run/data/m3/debug.log,695
73,74,admin,12,15.250,15.000,-0.250,7.500,2000-01-01 00:18:14,2,run/data/admin/debug.log,752
73,74,m1,12,15.250,15.000,-0.250,7.500,2000-01-01 00:18:04,3,run/data/m1/debug.log,2926
73,74,m2,12,15.250,15.000,-0.250,7.500,2000-01-01 00:18:03,3,run/data/m2/debug.log,2150
73,74,m3,12,15.250,15.000,-0.250,7.500,2000-01-01 00:18:03,3,run/data/m3/debug.log,711
74,75,admin,12,14.917,15.000,+0.083,7.500,2000-01-01 00:18:31,2,run/data/admin/debug.log,768
74,75,m1,12,14.917,15.000,+0.083,7.500,2000-01-01 00:18:14,3,run/data/m1/debug.log,3530
74,75,m2,12,14.917,15.000,+0.083,7.500,2000-01-01 00:18:15,3,run/data/m2/debug.log,2165
74,75,m3,12,14.917,15.000,+0.083,7.500,2000-01-01 00:18:14,3,run/data/m3/debug.log,726
75,76,admin,12,14.833,15.000,+0.167,7.500,2000-01-01 00:18:41,2,run/data/admin/debug.log,782
75,76,m1,12,14.833,15.000,+0.167,7.500,2000-01-01 00:18:30,3,run/data/m1/debug.log,3550
75,76,m2,12,14.833,15.000,+0.167,7.500,2000-01-01 00:18:31,3,run/data/m2/debug.log,2183
75,76,m3,12,14.833,15.000,+0.167,7.500,2000-01-01 00:18:31,3,run/data/m3/debug.log,744
76,77,admin,12,14.667,15.000,+0.333,7.500,2000-01-01 00:19:05,5,run/data/admin/debug.log,796
76,77,m1,12,14.667,15.000,+0.333,7.500,2000-01-01 00:18:42,6,run/data/m1/debug.log,3565
76,77,m2,12,14.667,15.000,+0.333,7.500,2000-01-01 00:18:41,6,run/data/m2/debug.log,2721
76,77,m3,12,14.667,15.000,+0.333,7.500,2000-01-01 00:18:42,6,run/data/m3/debug.log,759
77,78,admin,12,14.833,15.000,+0.167,7.500,2000-01-01 00:19:27,2,run/data/admin/debug.log,827
77,78,m1,12,14.833,15.000,+0.167,7.500,2000-01-01 00:19:04,3,run/data/m1/debug.log,3636
77,78,m2,12,14.833,15.000,+0.167,7.500,2000-01-01 00:19:04,3,run/data/m2/debug.log,2970
77,78,m3,12,14.833,15.000,+0.167,7.500,2000-01-01 00:19:05,3,run/data/m3/debug.log,790
78,79,admin,12,15.500,15.000,-0.500,7.500,2000-01-01 00:19:37,2,run/data/admin/debug.log,845
78,79,m1,12,15.500,15.000,-0.500,7.500,2000-01-01 00:19:26,3,run/data/m1/debug.log,3921
78,79,m2,12,15.500,15.000,-0.500,7.500,2000-01-01 00:19:27,3,run/data/m2/debug.log,3010
78,79,m3,12,15.500,15.000,-0.500,7.500,2000-01-01 00:19:27,3,run/data/m3/debug.log,814
79,80,admin,12,15.333,15.000,-0.333,7.500,2000-01-01 00:19:56,2,run/data/admin/debug.log,859
79,80,m1,12,15.333,15.000,-0.333,7.500,2000-01-01 00:19:37,3,run/data/m1/debug.log,3936
79,80,m2,12,15.333,15.000,-0.333,7.500,2000-01-01 00:19:36,3,run/data/m2/debug.log,3287
79,80,m3,12,15.333,15.000,-0.333,7.500,2000-01-01 00:19:37,3,run/data/m3/debug.log,829
80,81,admin,12,15.417,15.000,-0.417,7.500,2000-01-01 00:20:18,2,run/data/admin/debug.log,876
80,81,m1,12,15.417,15.000,-0.417,7.500,2000-01-01 00:19:56,3,run/data/m1/debug.log,4526
