txid,publisher_address,publisher_host,node_address,node_host,weight,epoch_tag,height_payload,timestamp_payload,blocktime,confirmations,confirm_height,confirm_height_source
856168e278e0f7b5645fea87e7f3b12ea7dcd1effaec458c8da7b67c88c7594f,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,1,1,18,946685061,946685077,154,19,txs.log UpdateTx
70e8c7aebc10b3d477a58c74f9d53405e0e1fcbb2ea9795ba99efc3a31547ccb,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,1,1,18,946685061,946685077,154,19,txs.log UpdateTx
3353872478847149f470554790006afcb250d3fc41a05a8caaca144bfaf3921e,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,1,1,18,946685064,946685077,154,19,txs.log UpdateTx
4e9c9bcfc1263286f3a4f5ed971cdb5b7db6d7ced84ae4df12951d156c774a6e,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,2418,2,29,946685229,946685240,143,30,txs.log UpdateTx
0237183a140f0589ce231b55d4cce62affcce58fafa29d97c648ed6c303f95a5,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,4390,2,29,946685229,946685240,143,30,txs.log UpdateTx
b06421ab26dbd776b6a91f85e8f26111404f5ca79e859fa2f2f0fc0558ac0392,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,4980,2,29,946685229,946685240,143,30,txs.log UpdateTx
429f57fc143f9ca284875f4f16cbf940885f5d59dc8d6de4d9bd78205e98e371,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,24749,3,41,946685403,946685422,131,42,txs.log UpdateTx
0765493fd3e082f2e199b9cb99d9ecce7915d96582bb39012bfdc27e15eb2ada,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,47146,3,41,946685403,946685422,131,42,txs.log UpdateTx
e416e0a1a8d1ca9fbb2836ed22703dc8816818a645065c5279a7a8c9d290e781,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,7967,3,41,946685403,946685422,131,42,txs.log UpdateTx
32da2c582089de40c40c88584538274ac86a1f8c442a3532e7e16296065bd972,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,89605,4,53,946685583,946685598,119,54,txs.log UpdateTx
70f315f5afefc80f5f9206ec725b8bf22543db9ac335905faddad04598862d26,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,44838,4,53,946685583,946685598,119,54,txs.log UpdateTx
127dc3c3dbcb9f99a2a7f135a0feeaaa974f9f3cd1b0b0525bcc9797ff22e7d6,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,12849,4,53,946685583,946685598,119,54,txs.log UpdateTx
4123bb45a09e4eeb0bee981cdb116a73242f6181c6263528eccf9a25937d4eb7,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,89000,6,77,946685946,946685966,95,78,txs.log UpdateTx
579170cf6aa7470d962c0245c5a7b5cdb200057e45f81694a04434728b4beb44,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,42421,6,77,946685946,946685966,95,78,txs.log UpdateTx
c7b03f0aa8a744fba7fb881343531bc14c2d1e7353089601f468165cb38bc8c1,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,11099,6,77,946685946,946685966,95,78,txs.log UpdateTx
ffde56a1a2f449572cf1232b37e0954c54b9ea217c060d529e9df4a15d8acc4a,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,94273,7,89,946686138,946686152,83,90,txs.log UpdateTx
9981f1ef2ab4bf461681b91ccb6c85c86156b32f25d4c602c1dd62a4dbb186fb,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,14185,7,89,946686141,946686152,83,90,txs.log UpdateTx
585f895aea268a341dfb6df221ebc730c11d34914cb1f80579fe79d57bdc1931,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,48785,7,89,946686141,946686152,83,90,txs.log UpdateTx
f2fafdf45793e292d45a9b7e39cefca1702e89237d961b9ed2a2fc0059fc152c,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,12849,8,101,946686327,946686346,71,102,txs.log UpdateTx
bfdc594001cb9d8a8f76b3c6b4b89f1180e4a4642de0c2557e19e1bf366b12f6,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,47081,8,101,946686327,946686346,71,102,txs.log UpdateTx
550d610f4d452bd7cef2346755cd9362fbae73087176780ba0e910e810cbbd2a,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,98356,8,101,946686327,946686346,71,102,txs.log UpdateTx
