height,host,seq,txid_or_error
43,c3,7,82552477362284cf2676b6095939dc062db6c874c56ec630174a08f840f2908c
43,c2,9,56a92ab5d1ec09a070dcb4030692978b4d88571395a4bc98e795ee14bf62e936
43,c1,13,b9f8d88d74c9a3fcd6275dfba78b810e11b424e4adc41e82098806c38890deea
43,c5,5,e2ea9be7f7c7718f126a90a317f5a514f1749028e5d9ba3fd6417e3cf5f043f3
43,c4,6,04ef21ba6a30f45ecc3b4390bbd14c12cb964648a2cb7ac53109186e02090ef4
44,c1,14,5d0d9119c2da1d40b64879a3a5601a4bb51098351468bdac6b59fc675cc4c147
45,c2,10,cf975ce5a5d8e30a851ebd88cae7d62045977d59096bb44dc4469945d60eedaa
45,c3,8,51c5ab625ca78193d41d280d096fda59eb45e1b81229026323f965e244f00a4b
45,c1,15,a8b55ab9080c0f5aa8b9ce1523898c92c64cad68fde465be9b0c50c60180e106
46,c4,7,700a502d7dfb0cc1d22309612fa82c0c401a81d5464ae7d33d1f6da52fe07fdc
46,c2,11,9dc8e335eff48cd8272cc782dac26c3755088fb39851c50b255e923c051fcc9d
46,c1,16,c300b556366a836eb7610e387e71b676768bda9b3329cccd84cd8649d74636d5
46,c5,6,a45e398297e4e4ae96095792002d3555b2b0a43e3c8a321fb53c235bfcf96178
47,c3,9,fad0bcee4c397b503b6c09a84e0df21c73be5a29b81b56af7af559860a5edf03
47,c1,17,ea70ee7f2c980899f9015e6e97cc4f894947ebac5e3ad8284f8e9288be71d3c0
47,c2,12,72c2ae7ea1cd37aa8bf4289175e82482f7210762ed84aea1ec652948a7fea0ab
47,c1,18,d709b2275107804434c206d33929490c99122855864433c97aea28c9c204df44
48,c4,8,cbab3dbf2f29f95fa089f8920b5d9c3cb0e6428ee7da6e189bb8ca111decb2e2
48,c3,10,59b08da186c151a2793ee03ed6cf43e221c59f56a274b865041137b259d270f4
48,c2,13,bd3beba4f830feafb9cbaece26bf85a425f6da0dd576086c87ad248aebb47753
48,c1,19,2c7b700bd84675df69ed419d160d9d779c3b4acbcebcebd78185ff96bd5e0b97
49,c5,7,2e5009621c3907dfc6bee42516aa6e70d202c6b7e427cc8f123c524a0f68529a
49,c1,20,4ecaf76afb6da28f0fcd745375474a23435491ea98205ac82c14953f0c13ba0c
50,c2,14,0d01603c4f12b103ea47913d4ca2051cc1c9082ab928f6d9e1f81229394ea3de
50,c4,9,e3e4952ec9b8e7309de3461ac663adef3ee39dc394898ea8d3143862621d996f
50,c3,11,00c04fbdfa666747a538d3111ebe6856091173f91f0b1b84f546b367035a405c
50,c1,21,b1b08726dc74383ad9cb1cb2c48e478d6fab8ac24133a90508f69c96e6615254
51,c2,15,01ea0426ce22503236368803c21aef7466293181a10f4a8ea198150143a92b8a
51,c1,22,6cdd9fad98ecf35704a25109b526b08405ed41122cdcde019442286b302529d5
51,c5,8,5bc9d91846002236cd1ab53b83b39b32e5a46d30b16f247d1747fe7d62b7424e
51,c3,12,f422fdbf4d930aff48c7e3cb2b432bd84f1a4b52bba8839e2188d5d3add3d670
51,c1,23,66ae27a29b4ace65690e77bee4aca9a07fbe5cdbab21739f6da339e06d997bda
51,c4,10,276f633ef185478e10614e04949369a115c20c3a208f440b9193e739a38c502c
51,c2,16,f172fe1ea075a4008e3bcb7b01dd414c27fbb76c9cc9fde48c05841b941664a6
52,c1,24,e452913d3021f36583b7f58e7bc2e9262ddd6d6c36b9e2732d3892e5edaf00fc
53,c3,13,03d4a52d6925d5b3b410a48c0d659d055b41da27212db763d32442e8d9803241
53,c2,17,d1921ef2a4e9c0ace1a3bcd222c30e5678eae398b818ac1f764581f0da720098
53,c1,25,6a30dcba0ff03f7b7ab501a1de8447d46aed5416a349f883623894ede6e9d2bb
54,c5,9,773dde0359ebf01146f2ba120f7ba220b1248bd26c4a52fb9c1bbc683bc9cd13
54,c4,11,056122895b23bef9d58d1101a4ca4dc4962bb063a96d6665967fb87bbfbb3efb
54,c1,26,d7594292c44edf43e1ab6f81c75e19d19c16df7679fac8be81db1e6035c2b794
54,c2,18,d6d0dd49debcb8d30de530beb4b72376dec9c1c6dad8862a05156d6f1fffee60
54,c3,14,06c02efe1a00fcc4cb5a4c9ccda70f335b62236d8ee3f5a5ba6745ecefc2c3f2
54,c1,27,9c0298c3443e10f191754294502c7f642c4d918f29aaf5ef8e4113ac15032603
55,c2,19,e7ff4a6eeb18b2a8b275518517fe493c96f1611974ad6d11e9d8dc2f9d1292bb
55,c1,28,aa4e8065341f71b1941b162623348ffca0a13d1eddedc9787dea389c25c0df91
55,c4,12,b23e1bebac6e9ee802f939550610f0a7a213f5ff93e93f42c6ac22995aaa5944
56,c3,15,ca5114ba39249c155a2e8ba72ef265698c24c2d34ea673e8f5b6e1a1af3a5117
56,c1,29,ddfdb854db1800363e57e571b836259243d2cea27c572750c6f4c43b7e072b8e
56,c5,10,2cc0435bfcccdf19dba0b767ea04e994ae09f3289ae65c701797f84d9c5d1b1a
56,c2,20,678044aa6537d4e93f3a2630c1840395fecfbcdfed1d025ab7dd28ad28fb6896
56,c1,30,3253ee00e96044e13577dea7c7ed242f917f23b67857248256f95382e4e62b82
57,c4,13,080ddbd5d17ee206a2f26c6d69ffcbe21a257951e8412762690a602c910b4328
57,c3,16,876ff2d6b9aea1305b89dcfb6fe526b9a87d3eaf45f8264540af81bf2428c70d
57,c2,21,4f55d465eb2781fccf403903bd36b93026e5ea026469e3a6d5db57ab8f363d03
57,c1,31,39544aa4c8c09e76ae024607317ab193cc9dcbd9f77a5d607b81bbc8fb21cea9
58,c1,32,dc6b1aab310aa1276bb3845964341d64e46136a670487bd65d38a94e0e72f3b3
59,c5,11,0ef9504a71142167f08a4d55ae64013942f9694f92c1aa6cafcd47c5b59bc00a
59,c2,22,0bed5d416ec083495919ac06a0538fde0dc5f401182b4f62a6671827a0a9a60b
59,c3,17,bde1e248ffeac68562f78fcaf02a31af5a47b07df8a128e9c62162b068fd3524
59,c1,33,d56e27a513553e63945449178479b13be4a69123a40f0e97d9a9073b781fb4e3
60,c4,14,fb8a5dd67e0f5386277865e387cf84405f43bd7c6a21549883ac60a7f7d6f66e
60,c2,23,30fe50b8e0fd0288b285aa448aa6398810d262dc168a4f8e4b56e03f2780bd02
60,c1,34,076721a28d9b6b3138ab25fb06aa4b9b928bf0fa7999b86f86efbd3ff1621755
61,c3,18,e3907d068845a57bfa3bdcd218cf8ea8339f7112d8a8f736dd9894a761e01ed7
61,c1,35,3aef5a5a91d077aec868dfabb9a552ee52cd4b98534e304a14ba4b84b7f29bb3
61,c5,12,0617f4ad940b9528d22c9442ef0e146ef2accaff856422533f0bf47a097943ef
61,c2,24,8b5591187faca130c8dec1c8df727f4034f509689560eb0e44066a9acb6e3752
62,c4,15,c9cf9d105cd96825322d34bba3c8d62b2bd42aa568137974104e9ca78a4c982c
62,c1,36,a646f5f0a8afe032570179b13d55ee45d768f3d83ddfb5955b21baf4669be842
62,c3,19,d5ed2dc2e3afb70f20ac152057ef3ce85f06637ae64f0d7157add0ea0bb70009
62,c2,25,38beae03f0f4d821cfa352c588aa4a5e79f404ffb4b2cceedd07ec7662d60520
62,c1,37,f65f98df529db21e6e44383a73d8504df01ac18da6642a5b8216f63822a3796f
63,c1,38,9bb98cdbb5d968b4c04ee2db411a46db9e365fa4e4100e6774fbb9f925669913
63,c5,13,10b6c802337b0d9c209425f4549de03951fb431dd2c5ed796a4fbe35da465078
63,c4,16,6840625cb15f0bf2d256f4fb208b37e7aa70b848d00e03fead6d79dcb44303d7
63,c2,26,2f2003229b920e7c1f4c3b5fd69f733e6e9b99f76f70b66233a5bf0d7bbc4b3b
64,c3,20,4abd5a927c65d0c3786ea99f0da069c4c0c180c374e00f57c32aaee7ede389dc
64,c1,39,28670f15a81545016c5adf71d5577a0beccce18e85c9e490b8c739c010083c16
65,c2,27,31fcf114753886095f88fa959e20be406b79e68401889f770d5b85d6f6ad2e50
65,c1,40,95c02fc2e330d2a91e3593e4e93d3703dfd495d88f196adf1a158a124825a956
65,c4,17,d9a1f05a1d2ebe03470d877eab828adfe3f6ba1f2b8689628dd28f3b2ecfc459
65,c3,21,c295c749dfccd3c6fa90c7e17f21711872026fe0418db200b34700d1a7038a5d
65,c1,41,9a5d9ba07856d38d1c98296775771ac2e01f7588c62b47f9ad6a4ea3e45ab446
65,c2,28,3d4aecdc62a422e2f43908dae171bc6d195f1a06a3a4c89be99243c3c22e3466
65,c5,14,d3334ef99d31d9f99a2384fae2ae511150550c7728f651ef629502827b6df2ea
66,c1,42,59ce7c30f0f867cc26e3e53cede2d43dc5842a816c35fd595cdb1d0d2b5cc133
67,c3,22,70cf505ce01542192ba2d47dc056f75b05d54071f447c7d68fe2817677b728ba
67,c2,29,ce20e6ec7d176fcab07ea9d46ad751792840d6e3daacb188ab9b60ef255afdd5
67,c1,43,e21855cbeeaa36365e30723d140deff80d668685c13e3858cf8fcb2cd3acfd33
68,c4,18,d12b8f3dedf06cc50a2811f46577e5bd6f04275bc58cf213ca37c3b12276efe9
68,c1,44,1e07428c6aa8c4da0c674b2d627f0d738c542def9a7a2319454f2471cc6e7e82
68,c2,30,468306240920a6842374fc5cedc4fa5889f5d114647704f91a3e5ba9ba58b943
68,c5,15,aa4ef1c5caa25295a44aa3f30d9db0c258f1a378066a48628fc015f74efcb520
69,c3,23,99c76a2634f06059dc13e3d8bc32f6cea2e3258b9463ffcd0fb0ad7cd08efe29
69,c1,45,4a81e3f38461eeaf5d4a132e8be39898411ff209f558c01b5e881106df7b4ce7
69,c4,19,6f52c3fd0bf21ff3efb344dff01ce3b75645980456f84ab5b3c2d20b45455fd6
69,c2,31,ef01d75344098c772a8eb33107f2826f8a525328a70f3349c374e51643ff8135
69,c1,46,b1644282caa93ece23b4e8134db68d35d9131a2376533ae5c393256e6b492583
70,c3,24,992f30fa5e7fad7ad119ac1e106ff832312b6b8ced0b6a92fb62a5e8ed0bf1b8
71,c1,47,33623953a22f073e4c7269b7e0abc4be9f5440fecdaa9e1546c87558f1e2210e
71,c2,32,a060bce4b1aebafa595950e0e70261b07b5dc1d7f776c8f90a443e74c5767a3a
71,c5,16,c1df8fe921d009509427727cd56e70606b056cdfd5d826866ff3d3254ea2c29c
71,c1,48,f0d8e905528ba94d7f569433e3143af1fb381c4b99b42671d9ede5a571a8ca28
72,c4,20,be89fd5c97be4819d40f43490437382234574b212e9196dfa625625dfe45228a
72,c3,25,40635047817a7b67a74123f16ff8f9647cc38c9e812a788c5a26327768b6ecc2
72,c2,33,311d51b3ae83141b58fd32a44b19506deb63d6a886562feba7ed1df313e15bd3
72,c1,49,7e5045ce1bc0a8cd8bea105e0aa6dae4e9433e4b64c60b76134d1e91329fe3d6
72,c1,50,9109fc14a563ed2094106d78c3aecc6afae02b6209612506a19303c0215d0c1f
73,c2,34,43d5ee3290dfdcfaa993a430a1ba9a835064587f9c663eaa5d1131a046b126e8
74,c5,17,9e151b14b448bb5cc2fb69087c18d2cef1ac16e8489e97887105ba7fe8953331
74,c4,21,4715cc557df8bccd32b4b09eb8dd61ab925208d2da40127e8b01a48cd84e7e22
74,c3,26,c9a14fb5fd01c4ff5019dbfe0e99e1e3f2fbf6601313b1acf6dfc5031288cf9c
74,c1,51,14da0fb2da5bf2e3711b96388fa378dae9f41f72eb1126ac5ac2c3bb75a0896b
74,c2,35,2ac3f959dbfb27a8608e7c9d5e28a0f9e4059fec9d5f62859fd019f223199923
74,c1,52,7ff347b95170cec23e939b8e36500718a298b7ddc30e81233b144c80a70c30a1
75,c3,27,238c5d4322f2b0812f10904c1dfd7cd2a587dc75f539a4c22cef7fb067873ff1
75,c1,53,0dce4a5b92f90c8a6cb3a6cc15ff34e023951b3f1209fe9e8fbe81d363a6b22e
75,c4,22,b3d4bca68ccc93ef98fbb9ba1d7dd6c5e402cda90bd807959aa8d0f8059fd5f3
75,c2,36,ee843068f3e70db19201469170aba3420cb55e0ee329112e5f6f6e5f357e3b06
76,c1,54,d5672bf9d797bb1ee2ed0351886b9730c307e52833e54b8ac1be6bd76c5fa584
76,c5,18,0f900a5629363d902a40946fc136c5cfd3950f6dd08ac7daa7d290d474b67eec
77,c3,28,0b67ac1b8549f8c02372238552d26e6731dbc48f138ce76265eb8253ee39351d
77,c2,37,422f6dcfb881228269ec845c558ab220091aafb6f2a9289155aaaee525248f33
77,c1,55,7a6374f6ce8e08d872ce29968fe9b02311ec1348bb9f8144a95bcfdf39fa8ca7
78,c4,23,a450baf6940367fe212e300f4aec57b773693e728cc5a35f8eb488af3c80ee42
78,c1,56,972d575bf5b23d90808321f13234655d3dd0ab3219e9b524f87c6b9de391d7d4
78,c2,38,f1cd006edce8fa84a8f45fc50a2f52a2210769829928d852802eb4fc55279d96
78,c3,29,72b76dee7b4c00b75b22b65fc138bb6d24ad0f907cb55f7af3ce5f9c1e41f349
78,c1,57,a242c66f92990affe1830a9dfdfe012edf66a8faa2ec82d3103c965de41cae3a
78,c5,19,e166e05df966eba312438f2d02f375e95666cbfe3414428ada0e5d12ba179a1f
79,c2,39,ce31d30eff840d44ea9ba3aae1cf8452860239f4a1465a74790f642cb87c7d35
79,c1,58,5cc900bd86942301cabe128e1d7869e09f2a016ec4e9d6f21ec3594feefad701
80,c4,24,56da810b04570462924c5d37165213be5e82ae1b99add72680fdfe6fb4e5dbd7
80,c3,30,0e538cfe44cb070aaa46ab061c98a57223d602bc756c84c862657471061e13d6
80,c1,59,53669c1157534d01d37741eeca9406b94f824082de8e52fe489ec9ec1ef853b2
80,c2,40,b3196b3b0a2e5cdd347c73f695c5f1802eee7718745e7936ca3a92520ad08142
81,c1,60,d0a00196ccb01384fa86506af71f098fc4e2bee5ef5c19b29789c36cfd88df34
81,c5,20,c7f56a3f33935c486dda50c107a13259362a896fd1c1fea516ec41beab5d328d
81,c4,25,fea47262705cdb6a3db07626864620d904e2854372855d31cc90548fb6b85a38
81,c3,31,4eb7e78b08ae2ce807a48b7a7bc65d8dcaf211a8618236c566265e6fa6f35dae
81,c2,41,8f18adf9b14d94a73e4634fb6597e0e2dbfed6fa96c8cfb47856adec089f86e3
81,c1,61,a3b66f60c3fe80186323f2448f7e12334e1eff39f585cf078cd9424ba55bd88f
83,c1,62,88833806adc579b3e4f9b3a1e8b8471fe92cc91c8825c250a94176f006ba7efa
83,c2,42,84326e8dd21c1ab52c5d281ce5ab7fa67fc6cffac53494e93317cd5fcbb7f775
83,c3,32,799dab428ce160291b7e04233f2b2b5af4d9f0de551ac3364a9bccc1bcb4b50d
83,c1,63,5e59e180559b9a8f3d979738aab4f4ddb8e748c0b341d7812fd3f245d1bfc5ce
83,c5,21,6e41343d02376c516b6d7549b1f964221a341f5184d1a6a0bac93a5db9de1ad9
83,c4,26,796fbcc5a36616e9e93d222da4a20107270336cc84fe1cdd5f7982f3b3e0c620
84,c2,43,d22bd3bb111cd2232f95a5da2c6489c5b448a6c7df36af6ceecc4fd9846fb93b
84,c1,64,36ade6e5e73f8d721c50a949132ff32de9f98fa48fc522477faf218efb2dc273
85,c3,33,774ea29f8d80c2d7424ada58543e2ac1ca6a3ec038e0a24c7d0bbcf279f88856
85,c1,65,19f64fcda86ef653ab9578600bbfd0c7971eaebbbf74957399530be0fa642865
85,c2,44,f8272b48f7f12b8ba6a174f6c94c42761504b65c20caaadf2d7645332a1dbfd6
86,c4,27,f0740c29410ceb7ae76066843269202aab04b88df97efca348e59365429a4081
86,c1,66,27cb83eba52d0c24b8c541f7e736864b47681656e7dce9d0f774e4b1f4c5d014
86,c5,22,462b215bb1a81bf829d905dfcab5b811e8ff0afa9ed9f3bab57d73af473ed660
86,c3,34,c9569e4226cd8d638e28c368c80a3e701147809b623fa13d9810217566f7e0aa
86,c2,45,96e99f850cdca0de12cadb67036c28229527ebeac548ae6f73b5424a8dbe92b3
86,c1,67,53aff3a6822de86484d9489ea536824dc07d39cd86551cf1d7accae1a9bf107f
87,c1,68,9c209dbe5530f62877363e0f81442988df723f95502066ab5986f48126d531ac
87,c4,28,423300c66a30d60c18a18bff031093ab47eb80dd03089a8831b404c46f81a4e7
87,c2,46,9b948802ae6d37616420ad6f70ccaaff620157afe402250ee3bb5fc2f8315656
88,c3,35,d4a9f976e6456553c7e3fb22749e424cf367d80701954f5e4f959c6e5e503dc3
88,c1,69,d8bd091c6fab6abc6ab74aff1c1bf76300ab55b8ea543c642755a1d32d681b76
88,c5,23,b5abee7a3b805996fd3a18dc72f83d057c207a608c7644cc2d1681e0937a2252
88,c2,47,d62ff6c1870cd01190a069478617734e41a1be54d78afc5c0582a1b4768a4115
88,c1,70,08c697ea2a0528efcd17793c466889fd60344ab7ddaa2eef67466d82f6d814a5
89,c4,29,386d3b86449b25543fd5668dadf7a38b9a4dabec6a1f746dee3d0da1fc51e042
89,c3,36,93d807355cfe8f107904dbd25829561513784a289dc69f0472625eae34443247
89,c1,71,f9beef4fc17dd964b7edbed2861ff015f2dc001d519331df2b412bde5002bb4b
90,c2,48,6415fa2f3a9d0ee58fe2e487ce36bf4bf62f87bb74e999ed513b76e55eb7fb79
90,c1,72,594a7451b5dea632460e8f647f3fe806f6a9c94c81b921d12417e0aee74e22da
91,c5,24,dc04cfed3fab5f61dab259f3128a7cbf8e81f755c4c9f0f4038963fd9f50c2ac
91,c3,37,12a2b701d45f03ca5279e53a4445c63b788bbce2e09af84cfb7093191af9ccd2
91,c2,49,4827ca0b796b9e3bb6daffaf8e251b295b667b8aec54e26f0570c578dd864c65
91,c1,73,df0c755f404e35dffed84664b51bc5b2eadf6c8cb93489429a890cbc3cb5f7b9
92,c4,30,98006f1398decc51d30c49f01b35ce83b437e8f8610237da261fe974096dca14
92,c1,74,9b9abbe341b57eea55f7c9547dfa738db549f310634878438bdf2cd94ac7f67d
93,c2,50,ac3034723d150a6e8c498fb0b6bb5185ddc8f663171509b008c137bb2612ca23
93,c3,38,9032c07022acd6fbdda5c3a3acb4c445f6bdbfc9ddd7bc9843b2dbb64e247468
93,c1,75,4781382cc8eabb93d7a2cd651d99f197571c19623c85c52b58438aba1f359cfd
93,c5,25,f3a414e794b72099f7af9168a0a9732d9844f5ec134633628d401b96971efb33
93,c4,31,72c91af1d639f718bfc22edc0c822e6e7c8651922957f8f38aa507a04b46b286
93,c2,51,73fa6329000ff97d8e37b47754a3480920906a5b79bdcd57e94452b4852216f9
93,c1,76,5a057652f756c89c8ca67efdb4ecf1fd2d146f8758a4f2385337ff9577bd69e4
94,c3,39,7a333c91a4946d102ff11159631f8d95a717ae8bdc11ba21da2f1df12b2f1031
94,c1,77,44d37fa2597c0383845dcadf46cbc68b1ac1d86ce841f47d2393f159e3e67f28
95,c2,52,d4210a8d06290d9012364497ca3f1064ce9f0e8a847a28bdf225f92fae556fb1
95,c1,78,f369dd2978fa072e4e7b68b48b8deac7f9490a20ba1b59cee4d3cfade0763d2a
95,c4,32,cc9ef69a76b487f48e3aa58a8e60b3ec660dcb2078b56a8d01766f1504f2ea5d
96,c3,40,b03be3d6f9736aaad6f7a48df8253a4e7fb5028f551ff522ab471cfa91e8c195
96,c2,53,1693500fc70b2b81dfce350e0e0f5e36562aa66d84c46af705b75f2bef6f1af2
96,c1,79,e08af6c03ac2259295d9783c6a1a4c29052cf6cbe18c7fec684bec1aaa9327ef
96,c5,26,21217bb9f40cdc6b0937ed10c0af9a04d81a3afb1fe2624362517c06fa2cea33
96,c1,80,28d3c9ef068df9ffc26fbc883f9322c949382a6ee26d4580c15c078c93e8ad5c
97,c2,54,501104bdf1f4e495732903a87f80c62c15c1de988facb17592d11979243b98a2
98,c4,33,33c5cee7b3e0cc598fe13f3eb7d0ca232b2156894db225251b01cf698960755e
98,c3,41,4af886b0e7e76c67d889f90030149db509856a377bc315de76fac77002e975bc
98,c1,81,619b35ecbc6003ac24ce56c81e96216eb935634bfcb9a9b5594c89dd5ecc9acd
98,c2,55,be52729d761047864621312f6690b1b3263cb6d86613bc46380bbacc71c5ee91
98,c1,82,f24fded8a30082aeb8c8dfcf39d97e78b84691ef4b02ddd76028e251f5967f90
99,c5,27,23c8e3a58c3097ba53d5fa42fe7f9b95e491c5084653d7d63bc521383b595e3c
99,c3,42,2638d70d3f8720185f35741c59584672bf1551a4e701a5138098c5fe23c56fa8
99,c1,83,f95d11fef03494623a525f3ad791870d9a8b3e74d73ad41c56484e189ef4ab59
99,c4,34,d91a5b945df1964da3fc7b4f789e0844a2eb6523481bf44418af30fefd0e5ac6
99,c2,56,e57263883960fca1b5cbab26aa4328be7602c1b45bc98c7af47fb76d83e8e5f7
100,c1,84,94edc3276265dc4c685011e8e02ea534ce53e15cfd2bd9e0133cf94a73936f25
101,c3,43,544a21cae9f88608aab2b712601947a2933aaa4d69f0d8b36c9a42bd23320c3e
101,c2,57,68b670b18ac368507ac13be8197c4ba19514c01b47d8a7d87ee04ed87f25676b
101,c1,85,0e39052dffc4f4c819758ade685d461c012e91d168605d431611b6bde7db9b6c
101,c5,28,7dced6d37efb1be95ea9c56b772ca28fd5117d9d03302c6e0ac2e3bf75b1b093
101,c4,35,bcb9eabcabc53de024dd2ab7393e9c781d313ed778136f9c34aef1d9a4697811
101,c1,86,93f555b5078577c5b23ef76900af550107d9b7705546a3183b831417a941ce75
102,c2,58,2b2c66d4d3be9d65a136764338e270267fa865b0ce4defbea3ea0dbe493389b4
102,c3,44,68cd204ef8bc078884fcfcbcae39099180922162622ad0271d026fd3ddead8fc
102,c1,87,5fd9429157bbcf5702f97cb661c0066764351b11df21c8074b2c262328fd0183
103,c2,59,d465e5b47bb59ca6921a7bf76a9f4bb286d84478736592ac37fb0bacd23010d0
103,c1,88,06ba843fd7cb106fd5265d26c5939bff6b8d3c98b083ed42fc82ef37461b4a1c
103,c5,29,6fe34b3e27812a8157806be24f0a95a2f4d3ae53e7dce96fec029ffd740da9d7
103,c4,36,ae785d01e1bdd8466cafca896c6a4b1bdab0e1e4b0c338dcf4f7d1a215e81e66
104,c3,45,b7e2c5c24090adcf4f24679fc8f46451adad59cd5feb2e984d6991bd043f772d
104,c1,89,771854f1b328ecee58493feef03287cb934c523a7abcc5b4a8bb85bebc0779d1
104,c2,60,269e1c8ae414cc9d3165411350c61ee52099445f1f2a4db8d8c55d2fe0615396
104,c1,90,0bd71668b418f1e6025d70ab45f51789c3cb9e44c6ac8a91b027a256d81c83da
105,c4,37,9bdee60c619820e2c34480dc475385653a34f818f67fff1dd9a8ac95eaa2be5b
105,c3,46,cafa996bccaae14fb640aa3dca4d000f025022e85ab2607b74cd99c1068305bc
105,c2,61,bcf6be21c9718ac7f75841b6837aa4a4efa21f24dd9f98f657257d8a3f96750f
105,c1,91,31dd662ceaceef6c94e01104b8d5cacf1fb5ef2a6bd942547f4cf86610dc78aa
106,c5,30,6755e179806a1a0f653cf6f3e7e90484eed4d95fbd8325b0b1317d104fc0acd2
106,c1,92,af5e6bece9de7a5eab2594f3eb0cae037b562e25941c1e875b48ab1eb0c1baf0
106,c2,62,b96485251efa9879ff80cbdb825432cce3b2807b1e3b9baf39fd93560ba016dd
107,c3,47,27424d9c34ffc70a2986d30315f3ae4c23a7e0a01d79c40e3d61d029b389fc87
107,c1,93,ab6cdb34bf6ee5d4ea6098abbc40b7aa08a7712399663798e09bdad6c6cc5aaa
107,c4,38,f832e6f5bb8725aaf21331ac83a002c84bcb1785a236b3801bed46f731e9f959
108,c2,63,511be473552e0db76baa13e15cb36b01a294d897710a31c5bc9639751313633b
108,c1,94,87c1e69eb2b59bdb4d612c99bf6da2388d241e2f28b3eaab154d3edfe65bace0
108,c5,31,6ec414183e6eb93d15e11b5aafa2b5fe6c8db3add57ea57389f32585b8463dfe
109,c3,48,bde2bf4a6b9136a61435e8f27ff7b66c2801518e997a268fc16f9f9787e1333b
109,c1,95,2881227714a389fdef35c8e1babcc466318617dba42808f922f0f6af1f11e141
109,c2,64,bba378ed6895839bd3b5b8a7562b5135707deef03fce6fde2befd9f5933d122c
109,c4,39,60c762e499261b9c0f78d927690e02eb4e501894cc83078adac27cf156ef8aeb
109,c1,96,9e136ccfa8696f4d446a46bd70d04100e9c3864a19690f2c2d8f0284db528c7c
110,c3,49,44be7b2a111c234d19a8c01efc01efd4ce7c4a496aa7f9a0d99b15eef79fcd75
