run_id,livello,tbt,height_invio,height_conferma,epoca,nodo_publisher,indirizzo,miner_cluster,seq,esito,dettaglio_errore,txid
run4-tbt-3s/nazionale,nazionale,3,110,111,10,c3,1UgRUwEYvbGLKGifyd6iEiLqu4LMKjACEYfj4v,m2,1,ok,,4ea3c2f9b4aecad809ef8aab29bc2b602796f0a0d857c01c7f3c83a548cbd7e7
run4-tbt-3s/nazionale,nazionale,3,110,111,10,c2,14bxQXRV6SLyVcpEDK9CZu4fSG2bJt37eEJ8ep,m1,1,ok,,bbf6d582c04f07d1ae508f5800f1cd4dac59058356710000765f4cca4776bd63
run4-tbt-3s/nazionale,nazionale,3,110,111,10,c1,1BcH8Y9BYTZ1h8V5EJMmu29g3F1Cpz8QDQ3z3E,m1,1,ok,,ee980b8b565a99e8a8bd3070e93baa931dbdb214a74ddabd6c4794c86a43ef5c
run4-tbt-3s/nazionale,nazionale,3,110,111,10,c5,149xLWRgHiqgcszXwC6GDsrpvc8WsKbzGfDiPu,m3,1,ok,,e8eebc5f34aa2082497897c011927f90c80dd78ff73105f83d8324e6458b3299
run4-tbt-3s/nazionale,nazionale,3,110,111,10,c4,1Wn3ZhubfkcfqefJg2RhQ781sLSPMdg2wMjLKL,m2,1,ok,,e7205ea0e962a6b6928b29b9cd669a841d3ade0931dfcc48e011414204a2649b
run4-tbt-3s/nazionale,nazionale,3,112,113,10,c1,1BcH8Y9BYTZ1h8V5EJMmu29g3F1Cpz8QDQ3z3E,m1,2,ok,,b22eb8e4f157c24876b184be778dcdc112a5dedc2fea3513866d00b130d21caa
run4-tbt-3s/nazionale,nazionale,3,113,115,10,c2,14bxQXRV6SLyVcpEDK9CZu4fSG2bJt37eEJ8ep,m1,2,ok,,1b767135b111d9c75de89f31e06e8281a83e88343895d30ddfe26293435941fe
run4-tbt-3s/nazionale,nazionale,3,115,116,10,c3,1UgRUwEYvbGLKGifyd6iEiLqu4LMKjACEYfj4v,m2,2,ok,,b9819251dfb1f9d750493b50248cf5ee34130bf732fd821b45976247b431e136
run4-tbt-3s/nazionale,nazionale,3,115,116,10,c1,1BcH8Y9BYTZ1h8V5EJMmu29g3F1Cpz8QDQ3z3E,m1,3,ok,,7de84c80a1191cfad306ea784e1ec57ea25942f2ce0b7700c152e220aa5265c7
run4-tbt-3s/nazionale,nazionale,3,116,117,10,c4,1Wn3ZhubfkcfqefJg2RhQ781sLSPMdg2wMjLKL,m2,2,ok,,84cbfb443e442ce05b366c8d108583ac7c51ad837b0f42fc39795eb1345997d9
run4-tbt-3s/nazionale,nazionale,3,117,118,10,c2,14bxQXRV6SLyVcpEDK9CZu4fSG2bJt37eEJ8ep,m1,3,ok,,1d3025933be4bb820c72093214e6b90ac3f0040b35d62af5645ef0b41e3b24b9
run4-tbt-3s/nazionale,nazionale,3,117,118,10,c1,1BcH8Y9BYTZ1h8V5EJMmu29g3F1Cpz8QDQ3z3E,m1,4,ok,,5251424b854901aa683085d15929e3362d4ee173985ab108a4bc12c523c84c2b
run4-tbt-3s/nazionale,nazionale,3,117,118,10,c5,149xLWRgHiqgcszXwC6GDsrpvc8WsKbzGfDiPu,m3,2,ok,,c5ab3a03e5d501f1ea0755f40b436033a01ac36cb32c4ce70219054c52e6cdcd
run4-tbt-3s/nazionale,nazionale,3,120,121,11,c3,1UgRUwEYvbGLKGifyd6iEiLqu4LMKjACEYfj4v,m2,3,ok,,ae23c89418119e6e64ebc3b02b891f12a35a079bb63c80590d0729476087bf27
