height,host,seq,txid_or_error
73,c3,25,d94a32ffe40a4db382095ea609a5dda2c7d7e89f91d87c430254f9c529c6ec18
73,c2,33,973887e23b14ffe05b70886593532eef92025789327b7e3908ddb1880b5e008c
73,c1,49,59b9860d40b21a50efc3ef2e8bdc5f7ee878c0399d72aafb508ecc74a6b8994c
74,c1,50,3201525ec19da1098ffeb18cb909e342e94051699dba55878b9c21d4084b9f4c
74,c2,34,eeeca925ca2880a764acbf408b28b0d3e19b9878f475641157b6e3aa34056a5f
74,c5,17,450147ed6082a0c1baf718a0a1b9739ee753860304746afcfa307b2f16d2b52d
74,c4,21,b529c54c776fcb15739d69cac112d9294b4991a2592e046d0bd473274f3ea054
74,c3,26,73a369d43adbc39f4f30cb8c5a8632a390a5ed73cc21309194a865ade5c4b150
74,c1,51,b2860093f95ceb239ae27b47d035fd1eae9ddca1d7f3b9054529068dabbd74b4
75,c2,35,6b8e4159bc423f41a957fe6fe98ec7cc9a925bf7bf4cee64d61f7abeba2539bd
75,c1,52,2552c39c6d084c19b6e5d0483a36a6a1158f45d213a8171877b8a4a595f6b120
76,c3,27,7abf801ce6c2a1059379c44afa0c5f0e423ee33f186d50c0dcb3b82f64afa8c2
76,c1,53,3093f3220e0ed2447ee242970cbc124e2376bebda8a402b4aa3446eb34ecf3c4
76,c4,22,b74c9a55c3758f6c483f0e34edbb5a351cb3adb3b5eb55e788f2ea0265a317f7
76,c2,36,eb3e68cd98ed0aa87bf8269941629ff918a100c39e903db5feb1bda0316cd85f
77,c1,54,6dac2320db2d3a073751aa18a08a58398fd82762ddfafacdf4113b753ebd3f39
77,c5,18,b0de0620204e48f51ba665b2b89540b12cb83cb0324bc633540d5542419961f8
78,c3,28,1fa60c6175890e5cb6a6bcb92c735732484f00fa27c1d84a3a4cc7a87afddbe6
78,c2,37,80c0a8c006d191ede4e70c103649bdb9e76d004420923bae9546111d22abea04
78,c1,55,f19a3050ccb79a02aa164b876a598f14fb60acf2a5111d7f6bb4f5ff9f7e6982
78,c4,23,2b70b625e6a4db5fbd7b5ed6cd89e27c8dfb5342b81ab2ac443ae11c22595fad
78,c1,56,1e3f9b852501097d36a38e7c140c43f3a89a82dde0ba80667d45e214128a540e
78,c2,38,282a8cc95b3948ffec0f9383a624f746728593780dddad4484c13f62483997fa
79,c3,29,663a4a981081cc8183928e2f66fa40040395029c855bdc6e4ef86899461a39be
79,c1,57,7a6e28157c05357b5ecf39f606ded86642f2a6c745842b337d1b2ca4d16da617
79,c5,19,ae15152acd77ad14d33581e0ca14da03d0a550da55ad5aa3bc92a95a79cc5f3f
80,c2,39,0d6df2eac25eda1ed8d9234e01433c606db382aa38fc8939d58340546465f34c
80,c1,58,e184bf47cf0cbaf0ac5d7776ccf77dcdf7777693ba1e5ba93931b3d3b5874943
80,c4,24,9a598b1c977ceba92cc5fc394a74f1431d81364177c12d969f04a9736e580acd
81,c3,30,e2bcc1ecb6ce3762ae3b9727327314858becfef9c8d2594f03236ef2ed7a0fd6
81,c1,59,17cb4ed1aadec76cddc15c94bae0f783acdf3cc9e0b410c89624759cdb544476
81,c2,40,8a720dca559e3ecc9fe57ef5564c638d1f18d9a9c0dd1f34aba12f91acdb6328
82,c1,60,27362216c2c55ad575bd6168b3736f3b73879345bf7245c77827bc37e5578d86
82,c5,20,b187e2da6c659a31d7ae126686a10587bcecfb8796aa9b1c0a870e784eace8b9
82,c4,25,2c2c5253970bedd8eaa72493092a238bcfcdd640184619a99d2b35ed87a82fc6
82,c3,31,0281c18bf3289b1fd2dd541a82ca2d03d9fc8aaf02a986dabaf55810b79aa4ba
82,c2,41,9c7e8c483a026f7ccac1c0306244134dba19cd2a59a7b5f4f4930605559089bc
82,c1,61,dbfd215f3a07b77eef77777cddf4a07edd1a36cabb0a8527c2fb8d5f70ef381e
83,c1,62,f39b5b3a2810bcf79b05716ddcd7bad984e5b5ba47bb609f1f6aeb597601c5e3
83,c2,42,867eafb404dc0db6c5c48d8ff73f90c3518f391e573a41f090c03ec63b123d5c
84,c3,32,8d9461e6b99253d82d74d95d7a1cdb3634daa8dd8accffdf54132ea363a5670a
84,c1,63,3b3055b24604d8d5a9641226b54b7530a078a85e2de05d0abf33ff506ddbdac6
84,c5,21,5c0e9f6cd27a5e152b31543d76ed1b914e1f7edb9695a796734b4615bdce718e
84,c4,26,7be187142493bab7939cf3a0c2ae29121f453fce8eabe70e2b4833c07d57d7c2
85,c2,43,49d5e549e958bb273f1a875983d96691c4ff8eb9444e6c3809b249ff0aacf88f
85,c1,64,e0fb1cf9391a78b12e4b7d4800a3c71d864513492227c9f98441cc90eb11e835
86,c3,33,96abe71e0a8f12272b5664eeab8638b24f91674eeda8c8e4c0fc112b6610bf45
86,c1,65,0f6f2b47656238ea79c7b9e8f9765f2ab605c48fc2ea4fc2b4dfb4996bb1db69
86,c2,44,f393aad003ead133b94595b3095ad0853d28c90be41f6ba8f838b2850bcc1daa
86,c4,27,a2b96572b776c07b40ea07b31ebf84332f6134af33189215902adec9980f62b1
86,c1,66,3bab9f7d11552dd139bf91a41f51f2917631562fb7e8b61371e375b5156ada3e
87,c5,22,e26d9f118b77704e1fdec8865bcec0b1cc9c4048406425cb947c5020227b6b65
87,c3,34,322d8f790f71b184d8b116311c9405edafd1797266ff843a1fb350512cb05f15
87,c2,45,a9a39a3c70af5cd03669636ef1eb06c1c96ca7e5691a93e910f9afab80a03646
87,c1,67,e1ea643ab89ae296597e21805bb2000b78b1ab6c9aaa5932730e987ede17761e
88,c1,68,25ae8172cfbe7a4c465cb162738f39a52afe8f3fdd106db5a3fde34ce7a95deb
88,c4,28,1683736a168e97e6eaad1f8133bf55489745d256f466434d43cce8ab04183399
88,c2,46,c4cccf2bc63f2b2cc29da6cf4bc97cc559821e6fe98e4da4290c23fdad77f207
88,c3,35,4d48c4392fb75cc78d6294f4a60a4cd9c5930de743877d3c7f880258fe88910c
88,c1,69,0763f4dfdbad9a27bdd0ce5f37e39a4a2b70ab8a52e2db4c337992686624afc4
89,c5,23,44569d660301c458692f55163b4c10b7d1b965699f7c4e422543ccaefbd8f241
90,c2,47,e6253557a301b7d3ad49cb30cc3f360ea0be2ea6fd109a42961f342ced488e43
90,c1,70,a75e8a809da7630c926069ef8b06ec09c59005721ccdbb617f5509a05caf0ad1
90,c4,29,dd04a39d07147e27f5b97db19591bc0fc288da27002301fa8de88530f72790e1
90,c3,36,5b7dd07aa70e99a0f6e517eac67117a96f4fd52ffc909bb609d61379e1ec8264
90,c1,71,53b94c793ad2c8bbcff0ed44994dc74050370c85520d6be625bb001e96210df5
90,c2,48,e16288a55d85f3a5368a3153b5be8013f719a754b19164d346969f9e8eeeaef6
91,c1,72,e8c40888a4525617dc2f88fc3fe04727b21dfe37670fd71eb6769dfeba1ad6b7
92,c5,24,56aa9c17f32c13ad2371f5242efc9ea172e8826c3cdcd5dd79fde9876baeac50
92,c3,37,0f7b09cbdb846f601e21bd30963b98129070048e4ffcc90f59c07da2dfac6cd0
92,c2,49,bb653fe4e2c6ad6ddf60ed80738b913daff887e352072177f4aa84d3d3d5fb3c
92,c1,73,b298599e591426fadcc236dd8a5ad1e5b6ee826dbc7bc5751a18b4d48b36e9a7
92,c4,30,e771666bb362fe9e927e5d25661d0cdf5346f43398bca821889fddcee92d5d8c
92,c1,74,da1644e89fdfb3c4e41c5c8c0573694e36928c05c5047e8fc0725271d94bf245
93,c2,50,7108025d9039d88d0104fde8ebdceb56865848459f7578abdf2d62c7b2b2179f
93,c3,38,b865e43ef42d447be94d6d3c2973e423ac971307ef5ce0f630951705b1cc3d85
93,c1,75,9be11aed6b971fc9f628023a15c642f9970f85cc9685a58d39f8dc59c5e668d6
94,c5,25,0b2cb2dede78e09cf8546abdbd5d68953cfe10d86944b64d89bdc86e222e0e9d
94,c4,31,dd6242e7d5f4ea1e19068d427793d8f4c456d96d30a5112cddc3cfc7dc6376e0
94,c2,51,1efeb3a476bfae1b1527ff49006c7534cc977b0a6fefdcb0e2df5d7fe5cb0309
94,c1,76,62e39f9e6cc4be1a70e7f25eb82d6aecbd31ea30fe96d39374742877c6a99ce0
95,c3,39,32594d5aa6cb8abdef272ea5759f8a0ff83d130f47282c10f261bbe9b0d4b499
95,c1,77,868422409f09a4b635a114992ee69014a820bdc5c9b5e9f514b9c01a7a57ff06
95,c2,52,44f25b7fae8721f423fc928c0b52c9dc7c1f89d19512450f3d95898d666651a3
96,c1,78,f45d508f7fd9e6a82103cfd1bc6fa873c5c4b6c8393091390302b3b9c09e2f12
96,c4,32,5521923e225004f81f6bca985032916dcda64c6ca4ddb64fed6f33887f61a306
96,c3,40,7e356a085e1f7431d2bfe5afc5e5990e6728c77b6e4fdff2141688fd54892c58
96,c2,53,253af9be15392c40467de5b5a037a2380c4370b4f4e7c8d3baf764e9f5a90ff5
96,c1,79,aa1227fcb4d51fb438e0c17fd51e7b94c6761b21d3d7c23fae4a72307a4b753c
96,c5,26,dfae416bacba2db8a829187dbffde5fbfe9a74dda72cb23194fa73d6e6c72f78
97,c1,80,6991018470831967445c33b1a9e431295ae92cacdbc67e8b951ad88d1e805945
98,c2,54,2dbb04446eb70c9b27dadf528f52e2f2422e5df77c1e3f01f31c3ff128b252d4
98,c4,33,ec3a114cf34a6443c55809fd6f207c7e12f108cc051dab63649e503a617dbf58
98,c3,41,b5f855572b414a79c886bde28b44953c9898d044a1629292f32d7b9e732358dc
98,c1,81,c570f35e5c1f5442c96549e2b67781b44e233d138194b5d5d03a863728bcdd34
99,c2,55,a7f6ef465ceff5ff26b94437088ec6ebe881493864570463017e4ce50ee07c02
99,c1,82,d9228b8c7cb01e29a0cf147d11fb1e0b5658820ab415c803a91e4d3fcce0d811
99,c5,27,f7524b0e0be46ece927fbaf6ba988476b782d46095a8956a6ed060c1efe455ea
100,c3,42,030919fdc5042e9dfb8bef91498d47426613077f8933f717e6615d39c3cd0a7f
100,c1,83,f86b9d87e420dcee85ca46b0eaf97fb4e921a88187311d1d8d022700a334f46a
100,c4,34,dd274bb51d10f1bea0301c1117ba078eabbf13d500c68d6cbfb161eab37b253f
100,c2,56,9e93964e6ff90a6d764a7a620a6f8e5d8c745ee367d158ea150ac187a93d92eb
100,c1,84,655ac492db3c947f269501b48b3f981990d49ae000be38ab68afe54221ba5786
101,c3,43,3225cc6fe01ee401efbac6b9d200bb56983d60b88a18d08661693d55fb554e73
101,c2,57,8382d21af0564ee1503955cc0ad6560e806ac5b8a76a5d26ba0d12dbd6b4f449
101,c1,85,bd4ba1ed27dfd3627013c3b6474e33d81157ff0cfb2631717d94398946eaf7b3
102,c5,28,b1e32799450bf5e399742797b5217b97bad547d6696e8dbba784421b0a13b50a
102,c4,35,d0280581fc33a2f1494dba424fb2d55dc1d5acbb50c1c0dd81742f9e960690b6
102,c1,86,d04f1a0b51d36b19a924210a81f5b54b23aa2529ae584904ba29b460d110be74
103,c2,58,fde3b320c99310a8c8eb945b8b48ee29d93dec3355ce74270a54aea82e3f2de1
103,c3,44,f21af050ef6de85c0db38e1906214ed6bd69c6e434c81004cead23c15b7fc975
103,c1,87,3c6adbdc5e3ce5a3a6f0f63150b97f54caa9d4dadacdcc3a609d5fd180032c4a
104,c2,59,41a53b2b175d5d501542bdde0f7a83a6c5745711fcada23ce77a0c6edf61bcf1
104,c1,88,4f7a4bed8c218926f019edc55477c997ee50ebf2ebfbb6499ee0171ee984020f
104,c5,29,e6020ba55e6493da5c3378992fe1ec50d28119a945bcf5642919e61da2508aea
104,c4,36,cc71bc62d28604c08ce2a80168314359fdc80a5b75c86856f25221dded7ba569
104,c3,45,76f6fdcbd3da785c2b437e7c8840daaf94e2577a89d155c0b84554d9a7eb756d
104,c1,89,3a343361290ab6b50952b3065844508d5564d729d729ddb22f1b157adba3c1b8
105,c2,60,c2e7e2df57548c4bdbeb5592945ea5389665d9070af94ac6d2835c687d029fff
105,c1,90,120fee738d7b1a37cef1b5896f626af62ae602ba887067034da71ba6e7c83fb7
106,c4,37,f59fd591f3b759560eb3977909cb6ebf1480e56e5cb46590fa8e62b065a46312
106,c3,46,fbebfdb8e1030f295a6df356a05c43d1783fa0ae64d1129360df510d6ad6c3c2
106,c2,61,fbb1f20fc389f6c075b8989778b19bf071ea79aae7ff83b65d99841b196df47e
106,c1,91,bc1293e511fcecc3f3494447ab48e1e733cb515bfb8de8bf1b232491d988c165
107,c5,30,23f38c1fd04927d1f428e34f3568ffc6cd4e6afeb85ca6a5bde4147f1550700c
107,c1,92,9a04966eb10566b1b235b53ad0c44d98be8d7aa17a10c54c940d67fe29e63caa
107,c2,62,dfc422e1fd96056a6a6fe4772affb55909d6f4e6a39a98ab62bb0780caba43b0
108,c3,47,8750490124e302e2b8ed7235532ca9ec5d762a410e30fa1dd03a391c8d9bd578
108,c1,93,3d900f5ca435f6f9f82d30d6e841fcb765796603b6d49cc2aa7eb3e325fa672c
108,c4,38,276413f95b22446108348e7ccd6f9b414e9d34f90f9c59172dbffbf750b1b442
109,c2,63,ccd02f2b20098a6e06011cdb4f919283f4a0a3a4072403109cbb3bac153d21b6
109,c1,94,68b4766c35b33e53c3a521f2844970bb2d67c7ee8871bc3cd1be74c720d4480d
109,c5,31,068c950e74b4d69589effe0f74415989c525276d344a4893d75072fa612ea2d8
109,c3,48,8dd34be8f547e0409e612539f5082bc6b032e4cf3bf250ede06200edfd8af592
109,c1,95,831da1694a9448cf571d7da0e2b4f6dcd722b40d6b40a6e0232f530156105c25
110,c2,64,1466cd4c9f63e6354f6c8b38d706dc1e6e8b323de65b1aaefe5aa5d5f898d7ac
110,c4,39,476edc08edc7b57722396bcb359760bfe31396d6380cef175a94861d5c5c28f3
