experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_i,validator_j,log_ratio_observed,log_ratio_theoretical,O_i,O_j,B,note,validator_i_host,validator_j_host
run1-tbt-15s,intercontinentale,1,15,none,true,10,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,1.38629436,0.70418323,8,2,12,,m1,m2
run1-tbt-15s,intercontinentale,1,15,none,true,10,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,-1.27106134,2,2,12,,m3,m2
run1-tbt-15s,intercontinentale,1,15,none,true,11,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,1.94591015,1.93049282,7,1,12,,m1,m3
run1-tbt-15s,intercontinentale,1,15,none,true,11,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.55961579,0.67702847,7,4,12,,m1,m2
run1-tbt-15s,intercontinentale,1,15,none,true,11,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,-1.38629436,-1.25346435,1,4,12,,m3,m2
run1-tbt-15s,intercontinentale,1,15,none,true,12,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,1.5040774,2.01364563,9,2,12,,m1,m3
run1-tbt-15s,intercontinentale,1,15,none,true,12,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,2.19722458,0.6858036,9,1,12,,m1,m2
run1-tbt-15s,intercontinentale,1,15,none,true,12,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.69314718,-1.32784204,2,1,12,,m3,m2
run1-tbt-15s,intercontinentale,1,15,none,true,13,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,,1.99757807,4,0,12,not computable: a zero count in the epoch,m1,m3
run1-tbt-15s,intercontinentale,1,15,none,true,13,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,-0.69314718,0.70302596,4,8,12,,m1,m2
run1-tbt-15s,intercontinentale,1,15,none,true,13,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,,-1.29455211,0,8,12,not computable: a zero count in the epoch,m3,m2
run1-tbt-15s,intercontinentale,1,15,none,true,14,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,2.19722458,1.93755913,9,1,12,,m1,m3
run1-tbt-15s,intercontinentale,1,15,none,true,14,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,1.5040774,0.72115207,9,2,12,,m1,m2
run1-tbt-15s,intercontinentale,1,15,none,true,14,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,-0.69314718,-1.21640706,1,2,12,,m3,m2
