experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,cluster_head_host,cluster_head_address,esg_miner,tau_miner,n_companies,companies,tau_cluster_sum,c_i_sum,theta_code,theta_thesis,W_k_raw,A_k_alloc,R_k_reconciled,B_k_prev,B_k,rho_k,rho_k_prev,feedback_factor,w_k_recomputed,w_k_int_recomputed,w_k_published,w_k_published_prev,publish_confirm_height,publish_logged_height,publish_logged_weight,recompute_match,implied_W_k_raw_from_published,implied_raw_delta_over_esg_miner,malus_M,psi,w_after_malus,w_effective_g,W_tot_snapshot,share_snapshot,blocks_mined_epoch,blocks_measured_epoch,dumpfunction_effect,malus_trajectory
run1-tbt-15s,intercontinentale,1,15,none,true,12,7,1,72,83,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=10:c_i=7.0530,22,18.1842,69.0,77,487.852114,4.281507,64.8123,0.0,0.0,1.0,1.0,1.0,487.852114,48785,48785,42421,90,89,48785,1,487.85,-0.0001,0.0,1.0,48785,48785.0,157243.0,0.310252,3,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,8,1,84,95,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,26.46,2,2,c1:esg=77.16:tau=25:c_i=19.2900 c2:esg=99.26:tau=16:c_i=15.8816,41,35.1716,69.0,77,983.560536,8.575083,103.3708,0.0,0.0,1.0,1.0,1.0,983.560536,98356,98356,94273,102,101,98356,1,983.56,-0.0,0.0,1.0,98356,98356.0,158286.0,0.621382,6,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,8,1,84,95,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,17.5,2,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,69.0,77,128.492,1.120246,22.9998,-0.0,-0.0,1.0,1.0,1.0,128.492,12849,12849,14185,102,101,12849,1,128.49,-0.0001,0.0,1.0,12849,12849.0,158286.0,0.081176,4,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,8,1,84,95,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=9:c_i=6.3477,21,17.4789,69.0,77,470.805013,4.104671,26.5314,0.0,0.0,1.0,1.0,1.0,470.805013,47081,47081,48785,102,101,47081,1,470.81,0.0002,0.0,1.0,47081,47081.0,158286.0,0.297443,2,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,9,1,96,107,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,26.46,2,2,c1:esg=77.16:tau=23:c_i=17.7468 c2:esg=99.26:tau=16:c_i=15.8816,39,33.6284,69.0,76,942.727464,8.273601,101.4929,0.0,0.0,1.0,1.0,1.0,942.727464,94273,94273,98356,114,113,94273,1,942.73,0.0001,0.0,1.0,94273,94273.0,157243.0,0.599537,7,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,9,1,96,107,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,17.5,2,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,69.0,76,141.848,1.244892,18.7998,-0.0,-0.0,1.0,1.0,1.0,141.848,14185,14185,12849,114,113,14185,1,141.85,0.0001,0.0,1.0,14185,14185.0,157243.0,0.090211,3,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,9,1,96,107,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=10:c_i=7.0530,22,18.1842,69.0,76,487.852114,4.281507,70.9416,0.0,0.0,1.0,1.0,1.0,487.852114,48785,48785,47081,114,113,48785,1,487.85,-0.0001,0.0,1.0,48785,48785.0,157243.0,0.310252,2,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,10,1,108,119,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,26.46,2,2,c1:esg=77.16:tau=26:c_i=20.0616 c2:esg=99.26:tau=17:c_i=16.8742,43,36.9358,74.0,81,1030.241268,9.063195,102.3976,0.0,0.0,1.0,1.0,1.0,1030.241268,103024,103024,94273,126,125,103024,1,1030.24,-0.0,0.0,1.0,103024,103024.0,168236.0,0.612378,8,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,10,1,108,119,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,17.5,2,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,74.0,81,141.848,1.247859,15.2666,-0.0,-0.0,1.0,1.0,1.0,141.848,14185,,14185,,125,14185,,,,0.0,1.0,,,168236.0,0.084316,2,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,10,1,108,119,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,24.17,2,2,c3:esg=92.76:tau=13:c_i=12.0588 c4:esg=70.53:tau=10:c_i=7.0530,23,19.1118,74.0,81,510.272206,4.488945,28.5724,0.0,0.0,1.0,1.0,1.0,510.272206,51027,51027,48785,126,125,51027,1,510.27,-0.0001,0.0,1.0,51027,51027.0,168236.0,0.303306,2,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
