experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,epoch_measured_start_height,n_blocks_epoch,n_rounds_with_scores,validator_host,validator_address,O_i,E_i_expected,p_theoretical_blockweighted,p_theoretical_start,p_theoretical_end,share_changed_within_epoch,p_observed,w_raw_start,w_raw_end,w_eff_start,w_eff_end,n_delays_logged,delay_mean_s,delay_min_s,delay_max_s,delay_pos_in_band_mean,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,n_rounds_won_not_argmin,n_forks_epoch,n_competing_blocks_epoch,n_rejects_epoch
run6-tbt-10s,1,nazionale,10,none,true,100,2,1,100,199,153,47,47,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,18,12.215371,0.259902,0.259902,0.259902,0,0.382979,193971,193971,193971.0,193971.0,47,12.3313,6.076,14.886,0.7331,19,2,1,7,7,0
run6-tbt-10s,1,nazionale,10,none,true,100,2,1,100,199,153,47,47,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,4,3.202984,0.068149,0.068149,0.068149,0,0.085106,50861,50861,50861.0,50861.0,47,13.7049,6.402,15.017,0.8705,4,0,0,7,7,0
run6-tbt-10s,1,nazionale,10,none,true,100,2,1,100,199,153,47,47,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,25,31.581645,0.67195,0.67195,0.67195,0,0.531915,501493,501493,501493.0,501493.0,47,11.826,5.347,14.769,0.6826,24,1,2,7,7,0
run6-tbt-10s,1,nazionale,10,none,true,100,3,1,200,299,200,100,100,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,28,26.123363,0.261234,0.259902,0.261334,1,0.28,193971,308720,193971.0,308720.0,100,12.5193,4.889,15.231,0.7519,27,4,5,8,8,0
run6-tbt-10s,1,nazionale,10,none,true,100,3,1,200,299,200,100,100,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,11,6.494167,0.064942,0.068149,0.0647,1,0.11,50861,76432,50861.0,76432.0,100,13.8482,5.033,15.249,0.8848,9,0,2,8,8,0
run6-tbt-10s,1,nazionale,10,none,true,100,3,1,200,299,200,100,100,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,61,67.382471,0.673825,0.67195,0.673966,1,0.61,501493,796172,501493.0,796172.0,100,10.9596,5.032,14.98,0.596,64,7,4,8,8,0
run6-tbt-10s,1,nazionale,10,none,true,100,4,1,300,399,300,100,100,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,24,22.992092,0.229921,0.261334,0.227556,1,0.24,308720,259890,308720.0,259890.0,100,12.5955,4.611,15.133,0.7596,29,6,1,7,7,0
run6-tbt-10s,1,nazionale,10,none,true,100,4,1,300,399,300,100,100,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,5,6.676734,0.066767,0.0647,0.066923,1,0.05,76432,76432,76432.0,76432.0,100,14.249,4.765,15.167,0.9249,5,0,0,7,7,0
run6-tbt-10s,1,nazionale,10,none,true,100,4,1,300,399,300,100,100,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,71,70.331175,0.703312,0.673966,0.705521,1,0.71,796172,805768,796172.0,805768.0,100,10.7846,5.219,14.883,0.5785,66,1,6,7,7,0
run6-tbt-10s,1,nazionale,10,none,true,100,5,1,400,499,400,100,100,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,17,25.636849,0.256368,0.227556,0.258537,1,0.17,259890,316428,259890.0,316428.0,100,13.0478,4.842,15.1,0.8048,20,4,1,3,3,0
run6-tbt-10s,1,nazionale,10,none,true,100,5,1,400,499,400,100,100,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,0,6.351565,0.063516,0.066923,0.063259,1,0.0,76432,77424,76432.0,77424.0,100,14.5348,7.332,15.165,0.9535,2,2,0,3,3,0
run6-tbt-10s,1,nazionale,10,none,true,100,5,1,400,499,400,100,100,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,83,68.011585,0.680116,0.705521,0.678204,1,0.83,805768,830065,805768.0,830065.0,100,10.5438,4.901,15.006,0.5544,78,1,6,3,3,0
run6-tbt-10s,1,nazionale,10,none,true,100,6,0,500,599,500,99,99,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,27,25.698512,0.259581,0.258537,0.25966,1,0.272727,316428,311366,316428.0,311366.0,99,12.6138,5.885,14.967,0.7614,30,7,4,13,15,0
run6-tbt-10s,1,nazionale,10,none,true,100,6,0,500,599,500,99,99,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,9,6.306862,0.063706,0.063259,0.06374,1,0.090909,77424,76432,77424.0,76432.0,99,14.1991,5.263,14.983,0.9199,9,3,3,13,15,0
run6-tbt-10s,1,nazionale,10,none,true,100,6,0,500,599,500,99,99,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,63,66.994625,0.676713,0.678204,0.6766,1,0.636364,830065,811330,830065.0,811330.0,99,11.3834,4.795,14.846,0.6383,60,4,7,13,15,0
