experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,candidate_host,candidate_address,weight_raw_inforce,weight_record_epoch_tag,weight_record_confirm_height,psi,weight_effective,W_tot_effective,p_theoretical,score_raw,E_i,u_i,score_norm,phi_s,phi_bound_s,delay_logged_s,delay_recomputed_s,delay_mismatch_s,delay_recompute_ok,W_tot_implied_by_logged_delay,is_winner,rank_by_delay,rank_by_score,is_theoretical_argmin_delay,is_theoretical_argmin_score,actual_proposer_host,actual_proposer_address,block_hash,block_time,parent_time,verify_delay_floor_s,time_bar_ok,fork_detected,n_competing_blocks,balance_gas_sample,balance_sample_height,streak_position
run6-tbt-10s,1,nazionale,10,none,true,100,153,2,1,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,501493,1,106,1.0,501493.0,746325.0,0.67195,1.60737872e-06,0.80608918,0.44660123,0.6986934,0.0,5.000,11.987,11.9869,-0.0001,1,,1,1,1,1,1,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,001bbd5fbd6176ec2b7c312448e11052478175b00ac7a3b9dbafe7bb585b5bf4,946686325,946686312,11,1,0,0,109.3174,152,1
run6-tbt-10s,1,nazionale,10,none,true,100,153,2,1,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,193971,1,106,1.0,193971.0,746325.0,0.259902,5.5551825e-06,1.0775443,0.34043049,0.98417195,0.0,5.000,14.842,14.8417,-0.0003,1,,0,2,2,0,0,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,001bbd5fbd6176ec2b7c312448e11052478175b00ac7a3b9dbafe7bb585b5bf4,946686325,946686312,11,1,0,0,112.4809,152,
run6-tbt-10s,1,nazionale,10,none,true,100,153,2,1,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,50861,1,106,1.0,50861.0,746325.0,0.068149,2.43720864e-05,1.23958869,0.28950327,0.99999999,0.0,5.000,15.0,15.0,-0.0,1,,0,3,3,0,0,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,001bbd5fbd6176ec2b7c312448e11052478175b00ac7a3b9dbafe7bb585b5bf4,946686325,946686312,11,1,0,0,39.2636,152,
run6-tbt-10s,1,nazionale,10,none,true,100,154,2,1,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,501493,1,106,1.0,501493.0,746325.0,0.67195,4.95777385e-06,2.48628888,0.08321823,0.97527921,0.083,5.000,14.769,14.7694,0.0004,1,,0,2,2,0,0,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,00d3d7165909a99ede34c3ba1b337d3fbf761405ea59c9c44fe129e27b7907f4,946686339,946686325,13,1,0,0,109.6534,154,
run6-tbt-10s,1,nazionale,10,none,true,100,154,2,1,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,193971,1,106,1.0,193971.0,746325.0,0.259902,2.17335424e-06,0.4215677,0.65601758,0.80250235,0.083,5.000,13.042,13.0416,-0.0004,1,,1,1,1,1,1,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,00d3d7165909a99ede34c3ba1b337d3fbf761405ea59c9c44fe129e27b7907f4,946686339,946686325,13,1,0,0,112.6487,154,1
run6-tbt-10s,1,nazionale,10,none,true,100,154,2,1,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,50861,1,106,1.0,50861.0,746325.0,0.068149,1.96755858e-05,1.00071997,0.36761467,0.99999958,0.083,5.000,15.017,15.0166,-0.0004,1,,0,3,3,0,0,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,00d3d7165909a99ede34c3ba1b337d3fbf761405ea59c9c44fe129e27b7907f4,946686339,946686325,13,1,0,0,39.2636,154,
run6-tbt-10s,1,nazionale,10,none,true,100,155,2,1,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,501493,1,106,1.0,501493.0,746325.0,0.67195,2.7390576e-06,1.37361821,0.25318921,0.87051978,-0.5,5.000,13.605,13.6052,0.0002,1,,1,1,1,1,1,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,00105e2e41bb54858b87dbe39fea3291db697e088275ccc8eb86e020eaecb42f,946686354,946686339,13,1,1,1,109.6534,154,1
run6-tbt-10s,1,nazionale,10,none,true,100,155,2,1,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,193971,1,106,1.0,193971.0,746325.0,0.259902,4.45116103e-06,0.86339616,0.4217274,0.96391986,-0.5,5.000,14.539,14.5392,0.0002,1,,0,2,2,0,0,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,00105e2e41bb54858b87dbe39fea3291db697e088275ccc8eb86e020eaecb42f,946686354,946686339,13,1,1,1,112.6487,154,
run6-tbt-10s,1,nazionale,10,none,true,100,155,2,1,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,50861,1,106,1.0,50861.0,746325.0,0.068149,2.30830475e-05,1.17402688,0.30911964,0.99999997,-0.5,5.000,14.9,14.9,-0.0,1,,0,3,3,0,0,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,00105e2e41bb54858b87dbe39fea3291db697e088275ccc8eb86e020eaecb42f,946686354,946686339,13,1,1,1,39.2636,154,
run6-tbt-10s,1,nazionale,10,none,true,100,156,2,1,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,501493,1,106,1.0,501493.0,746325.0,0.67195,8.90801029e-07,0.44673048,0.6397163,0.48563754,-0.917,5.000,9.673,9.673,-0.0,1,,1,1,1,1,1,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,004a1c3c7791b13e06bab75f95961623bd408612009220435fbad233f9a697f7,946686364,946686354,9,1,0,0,109.6534,154,2
run6-tbt-10s,1,nazionale,10,none,true,100,156,2,1,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,193971,1,106,1.0,193971.0,746325.0,0.259902,2.5684505e-06,0.49820491,0.60762041,0.85293768,-1.0,5.000,13.329,13.3294,0.0004,1,,0,2,2,0,0,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,004a1c3c7791b13e06bab75f95961623bd408612009220435fbad233f9a697f7,946686364,946686354,9,1,0,0,112.6487,154,
run6-tbt-10s,1,nazionale,10,none,true,100,156,2,1,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,50861,1,106,1.0,50861.0,746325.0,0.068149,6.13907321e-06,0.3122394,0.73180631,0.98976297,-0.917,5.000,14.714,14.7142,0.0002,1,,0,3,3,0,0,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,004a1c3c7791b13e06bab75f95961623bd408612009220435fbad233f9a697f7,946686364,946686354,9,1,0,0,39.2636,154,
run6-tbt-10s,1,nazionale,10,none,true,100,157,2,1,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,501493,1,106,1.0,501493.0,746325.0,0.67195,1.0912659e-06,0.54726221,0.57853154,0.55711229,-0.833,5.000,10.404,10.4045,0.0005,1,,1,1,1,1,1,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,00ffe018d5496aba24d1014f33970cbfbdddff54d3d9218b2075597eeefb202b,946686375,946686364,10,1,0,0,110.214,157,3
run6-tbt-10s,1,nazionale,10,none,true,100,157,2,1,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,193971,1,106,1.0,193971.0,746325.0,0.259902,4.38632854e-06,0.85082053,0.42706437,0.96213116,-0.833,5.000,14.455,14.4547,-0.0003,1,,0,2,2,0,0,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,00ffe018d5496aba24d1014f33970cbfbdddff54d3d9218b2075597eeefb202b,946686375,946686364,10,1,0,0,112.7611,157,
run6-tbt-10s,1,nazionale,10,none,true,100,157,2,1,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,50861,1,106,1.0,50861.0,746325.0,0.068149,4.93110665e-06,0.25080102,0.7781772,0.97478228,-0.833,5.000,14.581,14.5812,0.0002,1,,0,3,3,0,0,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,00ffe018d5496aba24d1014f33970cbfbdddff54d3d9218b2075597eeefb202b,946686375,946686364,10,1,0,0,39.2636,157,
run6-tbt-10s,1,nazionale,10,none,true,100,158,2,1,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,501493,1,106,1.0,501493.0,746325.0,0.67195,3.83918249e-06,1.92532314,0.14582863,0.9430327,-1.083,5.000,14.214,14.2137,-0.0003,1,,0,2,2,0,0,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,00d0a333eb36bc4b9e533be6a4f4fb60272a44b2f19a78169e1348951a849bad,946686386,946686375,9,1,0,0,110.214,157,
run6-tbt-10s,1,nazionale,10,none,true,100,158,2,1,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,193971,1,106,1.0,193971.0,746325.0,0.259902,8.53224439e-07,0.1655008,0.84746919,0.4710084,-1.083,5.000,9.493,9.4935,0.0005,1,,1,1,1,1,1,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,00d0a333eb36bc4b9e533be6a4f4fb60272a44b2f19a78169e1348951a849bad,946686386,946686375,9,1,0,0,112.7611,157,1
