experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,n_candidates_logged,n_candidates_with_weight,all_candidates_logged,winner_observed_host,winner_observed_address,winner_observed_logged_score,winner_theoretical_argmin_delay_host,winner_theoretical_argmin_score_host,argmin_delay_equals_argmin_score,winner_matches_theoretical_argmin,inversion,observed_winner_rank_by_delay,delay_min_s,delay_winner_s,margin_G_logged_s,margin_G_recomputed_s,inversion_gap_s,score_min,score_gap_2_1,W_tot_effective,W_tot_minus_argmin_weff,weff_argmin_score,p_observed_winner,phi_s,phi_identical_across_nodes,block_time,parent_time,dt_prev_s,scheduler_residual_s,verify_delay_floor_s,time_bar_slack_s,time_bar_ok,verify_parent_matches_chain,fork_detected,n_competing_blocks,competing_hashes,n_rejects,txcount,streak_length_so_far,winner_repeats_previous,n_candidates_delay_recompute_mismatch
run6-tbt-10s,1,nazionale,10,none,true,100,153,2,1,3,3,1,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,1,m1,m1,1,1,0,1,11.987,11.987,2.855,2.8548,0.0,1.60737872e-06,3.94780378e-06,746325.0,244832.0,501493.0,0.67195,0.0,1,946686325,946686312,13,1.013,11,2,1,1,0,0,,0,7,1,,0
run6-tbt-10s,1,nazionale,10,none,true,100,154,2,1,3,3,1,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,1,m2,m2,1,1,0,1,13.042,13.042,1.727,1.7278,0.0,2.17335424e-06,2.78441961e-06,746325.0,552354.0,193971.0,0.259902,0.083,1,946686339,946686325,14,0.958,13,1,1,1,0,0,,0,3,1,0,0
run6-tbt-10s,1,nazionale,10,none,true,100,155,2,1,3,3,1,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,1,m1,m1,1,1,0,1,13.605,13.605,0.934,0.934,0.0,2.7390576e-06,1.71210343e-06,746325.0,244832.0,501493.0,0.67195,-0.5,1,946686354,946686339,15,1.395,13,2,1,1,1,1,007399d310834c9a924ce4d3b625325a02f36acd6ab36e028b2879ecc210e859,0,8,1,0,0
run6-tbt-10s,1,nazionale,10,none,true,100,156,2,1,3,3,1,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,1,m1,m1,1,1,0,1,9.673,9.673,3.656,3.6564,0.0,8.90801029e-07,1.677649471e-06,746325.0,244832.0,501493.0,0.67195,-0.917,0,946686364,946686354,10,0.327,9,1,1,1,0,0,,0,4,2,1,0
run6-tbt-10s,1,nazionale,10,none,true,100,157,2,1,3,3,1,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,1,m1,m1,1,1,0,1,10.404,10.404,4.051,4.0502,0.0,1.0912659e-06,3.2950626399999996e-06,746325.0,244832.0,501493.0,0.67195,-0.833,1,946686375,946686364,11,0.596,10,1,1,1,0,0,,0,6,3,1,0
run6-tbt-10s,1,nazionale,10,none,true,100,158,2,1,3,3,1,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,1,m2,m2,1,1,0,1,9.493,9.493,4.721,4.7202,0.0,8.53224439e-07,2.9859580510000003e-06,746325.0,552354.0,193971.0,0.259902,-1.083,1,946686386,946686375,11,1.507,9,2,1,1,0,0,,0,4,1,0,0
run6-tbt-10s,1,nazionale,10,none,true,100,159,2,1,3,3,1,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,1,m2,m2,1,1,0,1,7.097,7.097,7.365,7.3656,0.0,3.52501648e-07,4.254351592e-06,746325.0,552354.0,193971.0,0.259902,-1.083,1,946686394,946686386,8,0.903,7,1,1,1,0,0,,0,5,2,1,0
run6-tbt-10s,1,nazionale,10,none,true,100,160,2,1,3,3,1,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,1,m3,m3,1,1,0,1,6.571,6.571,7.889,7.8885,0.0,2.55763725e-07,4.147899695e-06,746325.0,695464.0,50861.0,0.068149,-0.833,1,946686402,946686394,8,1.429,6,2,1,1,0,0,,0,4,1,0,0
run6-tbt-10s,1,nazionale,10,none,true,100,161,2,1,3,3,1,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,1,m2,m2,1,1,0,1,8.646,8.646,2.307,2.3071,0.0,6.43325359e-07,6.252424009999999e-07,746325.0,552354.0,193971.0,0.259902,-0.833,1,946686412,946686402,10,1.354,8,2,1,1,0,0,,0,3,1,0,0
run6-tbt-10s,1,nazionale,10,none,true,100,162,2,1,3,3,1,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,1,m2,m2,1,1,0,1,6.076,6.076,6.838,6.8375,0.0,1.77832617e-07,2.033639123e-06,746325.0,552354.0,193971.0,0.259902,-0.833,1,946686418,946686412,6,-0.076,6,0,1,1,0,0,,0,4,2,1,0
