run_id,livello,tbt,height_conferma,epoca,nodo_certificato,indirizzo_certificato,esg_score,publisher,publisher_indirizzo,txid
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,85.56,ca,1Ge6r3yWXJv943w5TEPs9hdrd7mTkCg8qFt3Pf,79811ca9c48c4963c313772506d635160e468c9e91b03931b809f11fe29baea5
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,26.46,ca,1Ge6r3yWXJv943w5TEPs9hdrd7mTkCg8qFt3Pf,db0f3b566edb011af3a24a304cc0765940fb2dcbaf92257fe8ecc2b669435f32
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,24.17,ca,1Ge6r3yWXJv943w5TEPs9hdrd7mTkCg8qFt3Pf,caaf391121744f124c2c4112515c0415734fde5d0a52602353a2da76f7433d5b
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,c1,16RydTKXXsUR61kpPBE8S4QxD46gnTB3dBTaQe,17.5,ca,1Ge6r3yWXJv943w5TEPs9hdrd7mTkCg8qFt3Pf,1e52b3c46fd1f6e3cd8faa9b28eb377454291ae4ea740c6a60a4d168dd20bfa2
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,c2,1XHGrbw5eQ9EgENKxfkWxzjh2RDWeDJyPNtjd,77.16,ca,1Ge6r3yWXJv943w5TEPs9hdrd7mTkCg8qFt3Pf,37a68999e7c3e23771573eb2ca18fcbf1789204da1d4dd9d858c2ab8a27c7369
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,c3,1AADf69te844jGdYX7n6E31fjpZmBEws73byeX,99.26,ca,1Ge6r3yWXJv943w5TEPs9hdrd7mTkCg8qFt3Pf,7516844ad809aba1b5e5ed426a7ec4f6f6eaf21543f14a3b7fd710fd22a9fe9b
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,c4,1MHbe8Vg2VxJpoXZGRuCGnJwvi4WDg5YysTX68,92.76,ca,1Ge6r3yWXJv943w5TEPs9hdrd7mTkCg8qFt3Pf,b08a929df14e527088d79466fd465eb463477b39bff3044e0b8ec0135afaeab8
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,c5,1BqagTuLZeoyVzdcB4PHz6detDcMPT6KxXyAWL,70.53,ca,1Ge6r3yWXJv943w5TEPs9hdrd7mTkCg8qFt3Pf,91cc1b3b66967081662ed99ea6b45561d6a3d4e9300335fdd45186465de0c925
