experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch_first,epoch_last,validator_host,validator_address,p_theoretical_first,p_hat_first,wilson_low_first,wilson_high_first,p_theoretical_last,p_hat_last,wilson_low_last,wilson_high_last,gain_observed,gain_theoretical,intervals_overlap,mono_n_pairs_total,mono_n_pairs_informative,mono_n_concordant,mono_concordance_rate,mono_sign_test_p_greater,mono_note
run1-tbt-15s,continentale,1,15,none,true,7,14,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,0.083613,0.0,0.0,0.24249401,0.087586,0.0,0.0,0.24249401,0.0,0.003973,1,7,4,0,0.0,1.0,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run1-tbt-15s,continentale,1,15,none,true,7,14,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,0.308243,0.33333333,0.13812009,0.60937791,0.307618,0.16666667,0.04696514,0.44803086,-0.16666667,-0.000625,1,7,7,4,0.57142857,0.5,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run1-tbt-15s,continentale,1,15,none,true,7,14,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,0.608144,0.66666667,0.39062209,0.86187991,0.604796,0.83333333,0.55196914,0.95303486,0.16666667,-0.003348,1,7,6,3,0.5,0.65625,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
