experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_host,validator_address,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,MissedTurnRate,MissedTurnRate_note,n_rounds_won_not_argmin,blocks_won
run1-tbt-15s,continentale,1,15,none,true,6,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,1,0,0.0,,0,1
run1-tbt-15s,continentale,1,15,none,true,6,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,4,1,0.25,,0,3
run1-tbt-15s,continentale,1,15,none,true,6,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,6,0,0.0,,1,7
run1-tbt-15s,continentale,1,15,none,true,7,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run1-tbt-15s,continentale,1,15,none,true,7,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,2,0,0.0,,2,4
run1-tbt-15s,continentale,1,15,none,true,7,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,10,2,0.2,,0,8
run1-tbt-15s,continentale,1,15,none,true,8,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run1-tbt-15s,continentale,1,15,none,true,8,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,8,1,0.125,,0,7
run1-tbt-15s,continentale,1,15,none,true,8,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,4,0,0.0,,1,5
run1-tbt-15s,continentale,1,15,none,true,9,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,1,0,0.0,,0,1
run1-tbt-15s,continentale,1,15,none,true,9,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,3,0,0.0,,0,3
run1-tbt-15s,continentale,1,15,none,true,9,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,8,0,0.0,,0,8
run1-tbt-15s,continentale,1,15,none,true,10,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run1-tbt-15s,continentale,1,15,none,true,10,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,2,2,1.0,,0,0
run1-tbt-15s,continentale,1,15,none,true,10,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,10,0,0.0,,2,12
run1-tbt-15s,continentale,1,15,none,true,11,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run1-tbt-15s,continentale,1,15,none,true,11,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,4,0,0.0,,0,4
run1-tbt-15s,continentale,1,15,none,true,11,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,8,0,0.0,,0,8
run1-tbt-15s,continentale,1,15,none,true,12,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,3,0,0.0,,0,3
run1-tbt-15s,continentale,1,15,none,true,12,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,2,0,0.0,,1,3
run1-tbt-15s,continentale,1,15,none,true,12,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,7,1,0.14285714,,0,6
run1-tbt-15s,continentale,1,15,none,true,13,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,2,0,0.0,,0,2
run1-tbt-15s,continentale,1,15,none,true,13,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,3,0,0.0,,1,4
run1-tbt-15s,continentale,1,15,none,true,13,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,7,1,0.14285714,,0,6
run1-tbt-15s,continentale,1,15,none,true,14,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run1-tbt-15s,continentale,1,15,none,true,14,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,2,0,0.0,,0,2
run1-tbt-15s,continentale,1,15,none,true,14,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,10,0,0.0,,0,10
run1-tbt-15s,continentale,1,15,none,true,15,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run1-tbt-15s,continentale,1,15,none,true,15,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run1-tbt-15s,continentale,1,15,none,true,15,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,2,0,0.0,,0,2
run1-tbt-15s,continentale,1,15,none,true,all,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,7,0,0.0,,0,7
run1-tbt-15s,continentale,1,15,none,true,all,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,30,4,0.13333333,,4,30
run1-tbt-15s,continentale,1,15,none,true,all,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,72,4,0.05555556,,4,72
