experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,model,H0,beta1,beta1_se,beta1_ci_low,beta1_ci_high,beta0,deviance,n_points,converged,note,beta1_ci_contains_1,pearson_r,pearson_p,spearman_rho,spearman_p
run1-tbt-15s,continentale,1,15,none,true,logit(p_hat) ~ b0 + b1*log(w_eff),b1 = 1 (proportional selection),1.76795397,0.24984629,1.27825523,2.2576527,-19.76467503,47.94974855,24,1,"binomial GLM with logit link, IRLS; H0 of proportionality: beta1 = 1 with x = log(w_eff/W_tot)",0,,,,
run1-tbt-15s,continentale,1,15,none,true,logit(p_hat) ~ b0 + b1*log(p_theoretical),"b1 = 1, b0 = 0",1.78908618,0.25273892,1.2937179,2.28445446,1.40050947,47.13275568,24,1,"binomial GLM with logit link, IRLS; H0 of proportionality: beta1 = 1 with x = log(w_eff/W_tot)",0,,,,
run1-tbt-15s,continentale,1,15,none,true,log(p_hat_i/p_hat_j) ~ a + b*log(w_i/w_j) (pairs x epochs),"b = 1, a = 0",0.3946661,,,,-0.35552914,,13,,"H0 of proportionality: slope = 1, intercept = 0",,0.34899619,0.24250588,0.31980164,0.28679646
