experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,cluster_head_host,cluster_head_address,esg_miner,tau_miner,n_companies,companies,tau_cluster_sum,c_i_sum,theta_code,theta_thesis,W_k_raw,A_k_alloc,R_k_reconciled,B_k_prev,B_k,rho_k,rho_k_prev,feedback_factor,w_k_recomputed,w_k_int_recomputed,w_k_published,w_k_published_prev,publish_confirm_height,publish_logged_height,publish_logged_weight,recompute_match,implied_W_k_raw_from_published,implied_raw_delta_over_esg_miner,malus_M,psi,w_after_malus,w_effective_g,W_tot_snapshot,share_snapshot,blocks_mined_epoch,blocks_measured_epoch,dumpfunction_effect,malus_trajectory
run1-tbt-15s,continentale,1,15,none,true,12,4,1,36,47,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,24.17,2,2,c3:esg=92.76:tau=11:c_i=10.2036 c4:esg=70.53:tau=10:c_i=7.0530,21,17.2566,67.0,74,465.432022,4.058688,65.4433,0.0,0.0,1.0,1.0,1.0,465.432022,46543,46543,24749,54,53,46543,1,465.43,-0.0001,0.0,1.0,46543,46543.0,153665.0,0.302886,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,4,1,36,47,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,26.46,2,2,c1:esg=77.16:tau=23:c_i=17.7468 c2:esg=99.26:tau=16:c_i=15.8816,39,33.6284,67.0,74,942.727464,8.220828,101.4972,-0.0,-0.0,1.0,1.0,1.0,942.727464,94273,94273,47146,54,53,94273,1,942.73,0.0001,0.0,1.0,94273,94273.0,153665.0,0.613497,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,5,1,48,59,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,17.5,2,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,62.0,70,128.492,1.114498,5.3743,-0.0,-0.0,1.0,1.0,1.0,128.492,12849,,12849,,65,12849,,,,0.0,1.0,,,142961.0,0.089878,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,5,1,48,59,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,24.17,2,2,c3:esg=92.76:tau=11:c_i=10.2036 c4:esg=70.53:tau=8:c_i=5.6424,19,15.846,62.0,70,431.33782,3.741286,26.1046,0.0,0.0,1.0,1.0,1.0,431.33782,43134,43134,46543,66,65,43134,1,431.34,0.0001,0.0,1.0,43134,43134.0,142961.0,0.301719,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,5,1,48,59,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,26.46,2,2,c1:esg=77.16:tau=22:c_i=16.9752 c2:esg=99.26:tau=14:c_i=13.8964,36,30.8716,62.0,70,869.782536,7.544215,100.3323,-0.0,0.0,1.0,1.0,1.0,869.782536,86978,86978,94273,66,65,86978,1,869.78,-0.0001,0.0,1.0,86978,86978.0,142961.0,0.608404,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,6,1,60,71,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,17.5,1,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,74.0,81,124.348,1.107649,4.4643,-0.0,-0.0,1.0,1.0,1.0,124.348,12435,12435,,78,77,12435,1,124.35,0.0001,0.0,1.0,12435,12435.0,166149.0,0.074842,1,11,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,6,1,60,71,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,24.17,2,2,c3:esg=92.76:tau=13:c_i=12.0588 c4:esg=70.53:tau=11:c_i=7.7583,24,19.8171,74.0,81,527.319307,4.697179,71.6488,0.0,0.0,1.0,1.0,1.0,527.319307,52732,52732,43134,78,77,52732,1,527.32,0.0,0.0,1.0,52732,52732.0,166149.0,0.317378,3,11,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,6,1,60,71,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,26.46,2,2,c1:esg=77.16:tau=25:c_i=19.2900 c2:esg=99.26:tau=17:c_i=16.8742,42,36.1642,74.0,81,1009.824732,8.995172,99.8451,0.0,0.0,1.0,1.0,1.0,1009.824732,100982,100982,86978,78,77,100982,1,1009.82,-0.0002,0.0,1.0,100982,100982.0,166149.0,0.60778,7,11,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,7,1,72,83,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,17.5,2,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,69.0,76,141.848,1.24223,23.6294,-0.0,-0.0,1.0,1.0,1.0,141.848,14185,14185,12435,90,89,14185,1,141.85,0.0001,0.0,1.0,14185,14185.0,157580.0,0.090018,0,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,7,1,72,83,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=9:c_i=6.3477,21,17.4789,69.0,76,470.805013,4.123062,29.2187,0.0,0.0,1.0,1.0,1.0,470.805013,47081,47081,52732,90,89,47081,1,470.81,0.0002,0.0,1.0,47081,47081.0,157580.0,0.298775,4,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,7,1,72,83,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,26.46,2,2,c1:esg=77.16:tau=24:c_i=18.5184 c2:esg=99.26:tau=16:c_i=15.8816,40,34.4,69.0,76,963.144,8.434708,102.8365,0.0,0.0,1.0,1.0,1.0,963.144,96314,96314,100982,90,89,96314,1,963.14,-0.0002,0.0,1.0,96314,96314.0,157580.0,0.611207,8,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,8,1,84,95,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,17.5,2,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,64.0,72,128.492,1.116621,18.8734,-0.0,-0.0,1.0,1.0,1.0,128.492,12849,12849,14185,102,101,12849,1,128.49,-0.0001,0.0,1.0,12849,12849.0,147292.0,0.087235,0,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,8,1,84,95,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,24.17,2,2,c3:esg=92.76:tau=11:c_i=10.2036 c4:esg=70.53:tau=9:c_i=6.3477,20,16.5513,64.0,72,448.384921,3.896554,12.6481,0.0,0.0,1.0,1.0,1.0,448.384921,44838,44838,47081,102,101,44838,1,448.38,-0.0002,0.0,1.0,44838,44838.0,147292.0,0.304416,7,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,8,1,84,95,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,26.46,2,2,c1:esg=77.16:tau=22:c_i=16.9752 c2:esg=99.26:tau=15:c_i=14.8890,37,31.8642,64.0,72,896.046732,7.786825,102.4646,0.0,0.0,1.0,1.0,1.0,896.046732,89605,89605,96314,102,101,89605,1,896.05,0.0001,0.0,1.0,89605,89605.0,147292.0,0.608349,5,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,9,1,96,107,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,17.5,2,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,72.0,79,141.848,1.245856,15.0272,-0.0,-0.0,1.0,1.0,1.0,141.848,14185,14185,12849,114,113,14185,1,141.85,0.0001,0.0,1.0,14185,14185.0,163952.0,0.086519,1,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,9,1,96,107,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=10:c_i=7.0530,22,18.1842,72.0,79,487.852114,4.284821,66.6261,0.0,0.0,1.0,1.0,1.0,487.852114,48785,48785,44838,114,113,48785,1,487.85,-0.0001,0.0,1.0,48785,48785.0,163952.0,0.297557,3,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,9,1,96,107,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,26.46,2,2,c1:esg=77.16:tau=25:c_i=19.2900 c2:esg=99.26:tau=17:c_i=16.8742,42,36.1642,72.0,79,1009.824732,8.869323,101.4607,0.0,0.0,1.0,1.0,1.0,1009.824732,100982,100982,89605,114,113,100982,1,1009.82,-0.0002,0.0,1.0,100982,100982.0,163952.0,0.615924,8,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,10,1,108,119,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,17.5,2,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,74.0,82,141.848,1.247859,12.059,-0.0,-0.0,1.0,1.0,1.0,141.848,14185,,14185,,125,14185,,,,0.0,1.0,,,168236.0,0.084316,0,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,10,1,108,119,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,24.17,2,2,c3:esg=92.76:tau=13:c_i=12.0588 c4:esg=70.53:tau=10:c_i=7.0530,23,19.1118,74.0,82,510.272206,4.488945,27.1637,0.0,0.0,1.0,1.0,1.0,510.272206,51027,51027,48785,126,125,51027,1,510.27,-0.0001,0.0,1.0,51027,51027.0,168236.0,0.303306,0,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,10,1,108,119,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,26.46,2,2,c1:esg=77.16:tau=26:c_i=20.0616 c2:esg=99.26:tau=17:c_i=16.8742,43,36.9358,74.0,82,1030.241268,9.063195,102.9538,0.0,0.0,1.0,1.0,1.0,1030.241268,103024,103024,100982,126,125,103024,1,1030.24,-0.0,0.0,1.0,103024,103024.0,168236.0,0.612378,12,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,11,1,120,131,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,17.5,1,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,70.0,76,124.348,1.105074,9.6229,-0.0,-0.0,1.0,1.0,1.0,124.348,12435,12435,,138,137,12435,1,124.35,0.0001,0.0,1.0,12435,12435.0,157534.0,0.078935,0,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,11,1,120,131,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=10:c_i=7.0530,22,18.1842,70.0,76,487.852114,4.335516,70.7925,0.0,0.0,1.0,1.0,1.0,487.852114,48785,48785,51027,138,137,48785,1,487.85,-0.0001,0.0,1.0,48785,48785.0,157534.0,0.309679,4,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,11,1,120,131,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,26.46,2,2,c1:esg=77.16:tau=24:c_i=18.5184 c2:esg=99.26:tau=16:c_i=15.8816,40,34.4,70.0,76,963.144,8.55941,104.4052,0.0,0.0,1.0,1.0,1.0,963.144,96314,96314,103024,138,137,96314,1,963.14,-0.0002,0.0,1.0,96314,96314.0,157534.0,0.611385,8,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,12,1,132,143,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,17.5,2,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,66.0,73,128.492,1.118973,7.6893,-0.0,-0.0,1.0,1.0,1.0,128.492,12849,12849,12435,150,149,12849,1,128.49,-0.0001,0.0,1.0,12849,12849.0,151576.0,0.084769,3,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,12,1,132,143,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=9:c_i=6.3477,21,17.4789,66.0,73,470.805013,4.100006,29.1278,0.0,0.0,1.0,1.0,1.0,470.805013,47081,47081,48785,150,149,47081,1,470.81,0.0002,0.0,1.0,47081,47081.0,151576.0,0.31061,3,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,12,1,132,143,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,26.46,2,2,c1:esg=77.16:tau=23:c_i=17.7468 c2:esg=99.26:tau=15:c_i=14.8890,38,32.6358,66.0,73,916.463268,7.981021,102.752,0.0,0.0,1.0,1.0,1.0,916.463268,91646,91646,96314,150,149,91646,1,916.46,-0.0001,0.0,1.0,91646,91646.0,151576.0,0.604621,6,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,13,1,144,155,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,17.5,2,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,61.0,69,128.492,1.116667,6.3291,-0.0,-0.0,1.0,1.0,1.0,128.492,12849,,12849,,161,12849,,,,0.0,1.0,,,140382.0,0.091529,2,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,13,1,144,155,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,24.17,2,2,c3:esg=92.76:tau=10:c_i=9.2760 c4:esg=70.53:tau=9:c_i=6.3477,19,15.6237,61.0,69,425.964829,3.701871,12.3492,0.0,0.0,1.0,1.0,1.0,425.964829,42596,42596,47081,162,161,42596,1,425.96,-0.0002,0.0,1.0,42596,42596.0,140382.0,0.303429,4,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,13,1,144,155,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,26.46,2,2,c1:esg=77.16:tau=21:c_i=16.2036 c2:esg=99.26:tau=14:c_i=13.8964,35,30.1,61.0,69,849.366,7.381462,101.749,0.0,0.0,1.0,1.0,1.0,849.366,84937,84937,91646,162,161,84937,1,849.37,0.0002,0.0,1.0,84937,84937.0,140382.0,0.605042,6,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,14,0,156,167,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,17.5,1,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,66.0,72,110.992,0.977864,5.14,-0.0,0.0,1.0,1.0,1.0,110.992,11099,,,,173,11099,,,,0.0,1.0,,,140382.0,0.091529,0,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,14,0,156,167,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=9:c_i=6.3477,21,17.4789,66.0,72,470.805013,4.147895,65.2942,0.0,0.0,1.0,1.0,1.0,470.805013,47081,,42596,,173,47081,,,,0.0,1.0,,,140382.0,0.303429,2,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,14,0,156,167,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,26.46,2,2,c1:esg=77.16:tau=23:c_i=17.7468 c2:esg=99.26:tau=15:c_i=14.8890,38,32.6358,66.0,72,916.463268,8.074241,102.4989,0.0,0.0,1.0,1.0,1.0,916.463268,91646,,84937,,173,91646,,,,0.0,1.0,,,140382.0,0.605042,10,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,15,0,168,179,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,17.5,1,1,c5:esg=76.32:tau=6:c_i=4.5792,6,4.5792,52.0,11,97.636,0.881402,4.103,0.0,0.0,1.0,1.0,1.0,97.636,9764,,,,,,,,,0.0,1.0,,,140382.0,0.091529,0,2,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,15,0,168,179,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,24.17,1,2,c3:esg=92.76:tau=9:c_i=8.3484 c4:esg=70.53:tau=7:c_i=4.9371,16,13.2855,52.0,11,345.280535,3.116995,26.5838,0.0,0.0,1.0,1.0,1.0,345.280535,34528,,,,,,,,,0.0,1.0,,,140382.0,0.303429,0,2,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,continentale,1,15,none,true,12,15,0,168,179,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,26.46,1,2,c1:esg=77.16:tau=18:c_i=13.8888 c2:esg=99.26:tau=12:c_i=11.9112,30,25.8,52.0,11,709.128,6.401603,102.9915,0.0,0.0,1.0,1.0,1.0,709.128,70913,,,,,,,,,0.0,1.0,,,140382.0,0.605042,2,2,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
