experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_host,validator_address,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,MissedTurnRate,MissedTurnRate_note,n_rounds_won_not_argmin,blocks_won
run4-tbt-3s,intercontinentale,1,3,none,true,13,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,2,1,0.5,,0,1
run4-tbt-3s,intercontinentale,1,3,none,true,13,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1,0,0.0,,0,1
run4-tbt-3s,intercontinentale,1,3,none,true,13,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,8,0,0.0,,1,9
run4-tbt-3s,intercontinentale,1,3,none,true,14,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,2,2,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,14,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1,1,1.0,,1,1
run4-tbt-3s,intercontinentale,1,3,none,true,14,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,9,0,0.0,,2,11
run4-tbt-3s,intercontinentale,1,3,none,true,15,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1,1,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,15,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,2,1,0.5,,2,3
run4-tbt-3s,intercontinentale,1,3,none,true,15,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,9,1,0.11111111,,1,9
run4-tbt-3s,intercontinentale,1,3,none,true,16,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,4,0,0.0,,5,9
run4-tbt-3s,intercontinentale,1,3,none,true,16,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,2,2,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,16,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,6,4,0.66666667,,1,3
run4-tbt-3s,intercontinentale,1,3,none,true,17,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,4,3,0.75,,4,5
run4-tbt-3s,intercontinentale,1,3,none,true,17,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,17,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,8,4,0.5,,3,7
run4-tbt-3s,intercontinentale,1,3,none,true,18,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1,1,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,18,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1,1,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,18,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,10,0,0.0,,2,12
run4-tbt-3s,intercontinentale,1,3,none,true,19,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,5,3,0.6,,0,2
run4-tbt-3s,intercontinentale,1,3,none,true,19,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1,1,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,19,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,6,0,0.0,,4,10
run4-tbt-3s,intercontinentale,1,3,none,true,20,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,3,0,0.0,,0,3
run4-tbt-3s,intercontinentale,1,3,none,true,20,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1,1,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,20,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,8,0,0.0,,1,9
run4-tbt-3s,intercontinentale,1,3,none,true,21,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,21,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,2,1,0.5,,1,2
run4-tbt-3s,intercontinentale,1,3,none,true,21,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,10,1,0.1,,1,10
run4-tbt-3s,intercontinentale,1,3,none,true,22,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,2,1,0.5,,2,3
run4-tbt-3s,intercontinentale,1,3,none,true,22,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1,0,0.0,,0,1
run4-tbt-3s,intercontinentale,1,3,none,true,22,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,9,2,0.22222222,,1,8
run4-tbt-3s,intercontinentale,1,3,none,true,23,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,2,1,0.5,,0,1
run4-tbt-3s,intercontinentale,1,3,none,true,23,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,2,2,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,23,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,8,0,0.0,,3,11
run4-tbt-3s,intercontinentale,1,3,none,true,24,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1,1,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,24,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1,1,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,24,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,10,0,0.0,,2,12
run4-tbt-3s,intercontinentale,1,3,none,true,25,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1,1,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,25,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,3,3,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,25,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,8,0,0.0,,4,12
run4-tbt-3s,intercontinentale,1,3,none,true,26,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,2,2,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,26,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,2,1,0.5,,0,1
run4-tbt-3s,intercontinentale,1,3,none,true,26,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,8,0,0.0,,3,11
run4-tbt-3s,intercontinentale,1,3,none,true,27,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,4,3,0.75,,0,1
run4-tbt-3s,intercontinentale,1,3,none,true,27,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,27,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,8,0,0.0,,3,11
run4-tbt-3s,intercontinentale,1,3,none,true,28,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,4,2,0.5,,1,3
run4-tbt-3s,intercontinentale,1,3,none,true,28,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1,1,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,28,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,7,1,0.14285714,,3,9
run4-tbt-3s,intercontinentale,1,3,none,true,29,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,3,2,0.66666667,,0,1
run4-tbt-3s,intercontinentale,1,3,none,true,29,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,2,0,0.0,,2,4
run4-tbt-3s,intercontinentale,1,3,none,true,29,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,7,1,0.14285714,,1,7
run4-tbt-3s,intercontinentale,1,3,none,true,30,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,2,2,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,30,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,30,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,10,0,0.0,,2,12
run4-tbt-3s,intercontinentale,1,3,none,true,31,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,2,2,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,31,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,2,2,1.0,,0,0
run4-tbt-3s,intercontinentale,1,3,none,true,31,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,8,0,0.0,,4,12
