experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,epoch_buried,validator_host,validator_address,w_raw_start,w_raw_end,w_eff_start,w_eff_end,psi,p_theoretical_blockweighted,n_blocks,O_i,E_i,p_hat,wilson95_low,wilson95_high,p_theoretical_inside_wilson95,abs_error_p,share_changed_within_epoch
run4-tbt-3s,intercontinentale,1,3,none,true,13,1,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,15454,18080,15454.0,18080.0,1.0,0.24607955,11,1,2.706875,0.09090909,0.01623217,0.37735844,1,0.15517045,1
run4-tbt-3s,intercontinentale,1,3,none,true,13,1,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,6539,8243,6539.0,8243.0,1.0,0.10793318,11,1,1.187265,0.09090909,0.01623217,0.37735844,1,0.01702409,1
run4-tbt-3s,intercontinentale,1,3,none,true,13,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,42907,44404,42907.0,44404.0,1.0,0.64598727,11,9,7.10586,0.81818182,0.52301944,0.94863231,1,0.17219455,1
run4-tbt-3s,intercontinentale,1,3,none,true,14,1,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,18080,18080,18080.0,18080.0,1.0,0.24679892,12,0,2.961587,0.0,0.0,0.24249401,0,0.24679892,1
run4-tbt-3s,intercontinentale,1,3,none,true,14,1,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,8243,6539,8243.0,6539.0,1.0,0.10331408,12,1,1.239769,0.08333333,0.01486509,0.35387991,1,0.01998075,1
run4-tbt-3s,intercontinentale,1,3,none,true,14,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,44404,52503,44404.0,52503.0,1.0,0.64988742,12,11,7.798649,0.91666667,0.64612009,0.98513491,1,0.26677925,1
run4-tbt-3s,intercontinentale,1,3,none,true,15,1,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,18080,12808,18080.0,12808.0,1.0,0.21828483,12,0,2.619418,0.0,0.0,0.24249401,1,0.21828483,1
run4-tbt-3s,intercontinentale,1,3,none,true,15,1,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,6539,8243,6539.0,8243.0,1.0,0.10193217,12,3,1.223186,0.25,0.08894167,0.53230533,1,0.14806783,1
run4-tbt-3s,intercontinentale,1,3,none,true,15,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,52503,44404,52503.0,44404.0,1.0,0.67978358,12,9,8.157403,0.75,0.46769467,0.91105833,1,0.07021642,1
run4-tbt-3s,intercontinentale,1,3,none,true,16,1,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,12808,18080,12808.0,18080.0,1.0,0.2115635,12,9,2.538762,0.75,0.46769467,0.91105833,0,0.5384365,1
