experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_i,validator_j,log_ratio_observed,log_ratio_theoretical,O_i,O_j,B,note,validator_i_host,validator_j_host
run4-tbt-3s,intercontinentale,1,3,none,true,34,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,-1.09861229,-1.00456673,3,9,12,,m2,m1
run4-tbt-3s,intercontinentale,1,3,none,true,34,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-1.86986106,0,9,12,not computable: a zero count in the epoch,m3,m1
run4-tbt-3s,intercontinentale,1,3,none,true,35,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,,1.01216366,5,0,12,not computable: a zero count in the epoch,m2,m3
run4-tbt-3s,intercontinentale,1,3,none,true,35,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,-0.33647224,-1.03928522,5,7,12,,m2,m1
run4-tbt-3s,intercontinentale,1,3,none,true,35,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-2.05144888,0,7,12,not computable: a zero count in the epoch,m3,m1
run4-tbt-3s,intercontinentale,1,3,none,true,36,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,,0.78559421,0,0,12,not computable: a zero count in the epoch,m2,m3
run4-tbt-3s,intercontinentale,1,3,none,true,36,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-1.08360226,0,12,12,not computable: a zero count in the epoch,m2,m1
run4-tbt-3s,intercontinentale,1,3,none,true,36,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-1.86919647,0,12,12,not computable: a zero count in the epoch,m3,m1
run4-tbt-3s,intercontinentale,1,3,none,true,37,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,,0.86072678,0,0,12,not computable: a zero count in the epoch,m2,m3
run4-tbt-3s,intercontinentale,1,3,none,true,37,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-0.99077626,0,12,12,not computable: a zero count in the epoch,m2,m1
run4-tbt-3s,intercontinentale,1,3,none,true,37,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-1.85150304,0,12,12,not computable: a zero count in the epoch,m3,m1
run4-tbt-3s,intercontinentale,1,3,none,true,38,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,,1.06800827,4,0,12,not computable: a zero count in the epoch,m2,m3
run4-tbt-3s,intercontinentale,1,3,none,true,38,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,-0.69314718,-0.89623745,4,8,12,,m2,m1
run4-tbt-3s,intercontinentale,1,3,none,true,38,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-1.96424573,0,8,12,not computable: a zero count in the epoch,m3,m1
run4-tbt-3s,intercontinentale,1,3,none,true,39,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,,1.12365464,1,0,12,not computable: a zero count in the epoch,m2,m3
run4-tbt-3s,intercontinentale,1,3,none,true,39,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,-2.39789527,-0.8890882,1,11,12,,m2,m1
run4-tbt-3s,intercontinentale,1,3,none,true,39,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-2.01274284,0,11,12,not computable: a zero count in the epoch,m3,m1
