experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,epoch_buried,validator_host,validator_address,w_raw_start,w_raw_end,w_eff_start,w_eff_end,psi,p_theoretical_blockweighted,n_blocks,O_i,E_i,p_hat,wilson95_low,wilson95_high,p_theoretical_inside_wilson95,abs_error_p,share_changed_within_epoch
run3-tbt-5s,nazionale,1,5,none,true,9,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,60602,62099,60602.0,62099.0,1.0,0.66329489,9,9,5.969654,1.0,0.70085495,1.0,0,0.33670511,1
run3-tbt-5s,nazionale,1,5,none,true,9,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,20535,25615,20535.0,25615.0,1.0,0.25123178,9,0,2.261086,0.0,0.0,0.29914505,1,0.25123178,1
run3-tbt-5s,nazionale,1,5,none,true,9,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,7531,8243,7531.0,8243.0,1.0,0.08547278,9,0,0.769255,0.0,0.0,0.29914505,1,0.08547278,1
run3-tbt-5s,nazionale,1,5,none,true,10,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,62099,70199,62099.0,70199.0,1.0,0.65361775,12,8,7.843413,0.66666667,0.39062209,0.86187991,1,0.01304892,1
run3-tbt-5s,nazionale,1,5,none,true,10,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,25615,25787,25615.0,25787.0,1.0,0.25714325,12,4,3.085719,0.33333333,0.13812009,0.60937791,1,0.07619008,1
run3-tbt-5s,nazionale,1,5,none,true,10,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,8243,9948,8243.0,9948.0,1.0,0.08923842,12,0,1.070861,0.0,0.0,0.24249401,1,0.08923842,1
run3-tbt-5s,nazionale,1,5,none,true,11,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,70199,70199,70199.0,70199.0,1.0,0.66311617,12,11,7.957394,0.91666667,0.64612009,0.98513491,1,0.2535505,1
run3-tbt-5s,nazionale,1,5,none,true,11,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,25787,25615,25787.0,25615.0,1.0,0.2429125,12,1,2.91495,0.08333333,0.01486509,0.35387991,1,0.15957917,1
run3-tbt-5s,nazionale,1,5,none,true,11,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,9948,9948,9948.0,9948.0,1.0,0.09397133,12,0,1.127656,0.0,0.0,0.24249401,1,0.09397133,1
run3-tbt-5s,nazionale,1,5,none,true,12,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,70199,53543,70199.0,53543.0,1.0,0.65750542,12,6,7.890065,0.5,0.2537816,0.7462184,1,0.15750542,1
run3-tbt-5s,nazionale,1,5,none,true,12,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,25615,23161,25615.0,23161.0,1.0,0.2582125,12,1,3.09855,0.08333333,0.01486509,0.35387991,1,0.17487917,1
run3-tbt-5s,nazionale,1,5,none,true,12,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,9948,5826,9948.0,5826.0,1.0,0.08428208,12,5,1.011385,0.41666667,0.19326031,0.68048869,0,0.33238458,1
run3-tbt-5s,nazionale,1,5,none,true,13,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,53543,68701,53543.0,68701.0,1.0,0.65961417,12,8,7.91537,0.66666667,0.39062209,0.86187991,1,0.0070525,1
run3-tbt-5s,nazionale,1,5,none,true,13,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,23161,23161,23161.0,23161.0,1.0,0.25849325,12,3,3.101919,0.25,0.08894167,0.53230533,1,0.00849325,1
run3-tbt-5s,nazionale,1,5,none,true,13,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,5826,9948,5826.0,9948.0,1.0,0.08189217,12,1,0.982706,0.08333333,0.01486509,0.35387991,1,0.00144117,1
run3-tbt-5s,nazionale,1,5,none,true,14,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,68701,62099,68701.0,62099.0,1.0,0.67316892,12,11,8.078027,0.91666667,0.64612009,0.98513491,1,0.24349775,1
run3-tbt-5s,nazionale,1,5,none,true,14,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,23161,20515,23161.0,20515.0,1.0,0.22505158,12,1,2.700619,0.08333333,0.01486509,0.35387991,1,0.14171825,1
run3-tbt-5s,nazionale,1,5,none,true,14,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,9948,9948,9948.0,9948.0,1.0,0.10177892,12,0,1.221347,0.0,0.0,0.24249401,1,0.10177892,1
run3-tbt-5s,nazionale,1,5,none,true,15,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,62099,78298,62099.0,78298.0,1.0,0.67735183,12,12,8.128222,1.0,0.75750599,1.0,0,0.32264817,1
run3-tbt-5s,nazionale,1,5,none,true,15,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,20515,28242,20515.0,28242.0,1.0,0.23244667,12,0,2.78936,0.0,0.0,0.24249401,1,0.23244667,1
run3-tbt-5s,nazionale,1,5,none,true,15,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,9948,7531,9948.0,7531.0,1.0,0.0902015,12,0,1.082418,0.0,0.0,0.24249401,1,0.0902015,1
run3-tbt-5s,nazionale,1,5,none,true,16,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,78298,62099,78298.0,62099.0,1.0,0.67004575,12,11,8.040549,0.91666667,0.64612009,0.98513491,1,0.24662092,1
run3-tbt-5s,nazionale,1,5,none,true,16,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,28242,25615,28242.0,25615.0,1.0,0.25564925,12,1,3.067791,0.08333333,0.01486509,0.35387991,1,0.17231592,1
run3-tbt-5s,nazionale,1,5,none,true,16,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,7531,8243,7531.0,8243.0,1.0,0.07430458,12,0,0.891655,0.0,0.0,0.24249401,1,0.07430458,1
run3-tbt-5s,nazionale,1,5,none,true,17,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,62099,70199,62099.0,70199.0,1.0,0.65361775,12,6,7.843413,0.5,0.2537816,0.7462184,1,0.15361775,1
run3-tbt-5s,nazionale,1,5,none,true,17,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,25615,25787,25615.0,25787.0,1.0,0.25714325,12,5,3.085719,0.41666667,0.19326031,0.68048869,1,0.15952342,1
run3-tbt-5s,nazionale,1,5,none,true,17,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,8243,9948,8243.0,9948.0,1.0,0.08923842,12,1,1.070861,0.08333333,0.01486509,0.35387991,1,0.00590508,1
run3-tbt-5s,nazionale,1,5,none,true,18,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,70199,68701,70199.0,68701.0,1.0,0.66772075,12,9,8.012649,0.75,0.46769467,0.91105833,1,0.08227925,1
run3-tbt-5s,nazionale,1,5,none,true,18,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,25787,23161,25787.0,23161.0,1.0,0.23678625,12,3,2.841435,0.25,0.08894167,0.53230533,1,0.01321375,1
run3-tbt-5s,nazionale,1,5,none,true,18,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,9948,9948,9948.0,9948.0,1.0,0.09549258,12,0,1.145911,0.0,0.0,0.24249401,1,0.09549258,1
run3-tbt-5s,nazionale,1,5,none,true,19,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,68701,63597,68701.0,63597.0,1.0,0.66753975,12,11,8.010477,0.91666667,0.64612009,0.98513491,1,0.24912692,1
run3-tbt-5s,nazionale,1,5,none,true,19,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,23161,25615,23161.0,25615.0,1.0,0.24302617,12,1,2.916314,0.08333333,0.01486509,0.35387991,1,0.15969283,1
run3-tbt-5s,nazionale,1,5,none,true,19,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,9948,7531,9948.0,7531.0,1.0,0.0894335,12,0,1.073202,0.0,0.0,0.24249401,1,0.0894335,1
run3-tbt-5s,nazionale,1,5,none,true,20,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,63597,60602,63597.0,60602.0,1.0,0.65791975,12,9,7.895037,0.75,0.46769467,0.91105833,1,0.09208025,1
run3-tbt-5s,nazionale,1,5,none,true,20,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,25615,23161,25615.0,23161.0,1.0,0.25934067,12,2,3.112088,0.16666667,0.04696514,0.44803086,1,0.092674,1
run3-tbt-5s,nazionale,1,5,none,true,20,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,7531,8243,7531.0,8243.0,1.0,0.08273958,12,1,0.992875,0.08333333,0.01486509,0.35387991,1,0.00059375,1
run3-tbt-5s,nazionale,1,5,none,true,21,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,60602,70199,60602.0,70199.0,1.0,0.6673565,12,6,8.008278,0.5,0.2537816,0.7462184,1,0.1673565,1
run3-tbt-5s,nazionale,1,5,none,true,21,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,23161,23161,23161.0,23161.0,1.0,0.240259,12,6,2.883108,0.5,0.2537816,0.7462184,0,0.259741,1
run3-tbt-5s,nazionale,1,5,none,true,21,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,8243,9948,8243.0,9948.0,1.0,0.09238492,12,0,1.108619,0.0,0.0,0.24249401,1,0.09238492,1
run3-tbt-5s,nazionale,1,5,none,true,22,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,70199,78298,70199.0,78298.0,1.0,0.68295617,12,9,8.195474,0.75,0.46769467,0.91105833,1,0.06704383,1
run3-tbt-5s,nazionale,1,5,none,true,22,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,23161,25596,23161.0,25596.0,1.0,0.22446233,12,2,2.693548,0.16666667,0.04696514,0.44803086,1,0.05779567,1
run3-tbt-5s,nazionale,1,5,none,true,22,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,9948,9948,9948.0,9948.0,1.0,0.09258208,12,1,1.110985,0.08333333,0.01486509,0.35387991,1,0.00924875,1
run3-tbt-5s,nazionale,1,5,none,true,23,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,78298,62099,78298.0,62099.0,1.0,0.68527133,12,10,8.223256,0.83333333,0.55196914,0.95303486,1,0.148062,1
run3-tbt-5s,nazionale,1,5,none,true,23,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,25596,23161,25596.0,23161.0,1.0,0.23710383,12,2,2.845246,0.16666667,0.04696514,0.44803086,1,0.07043717,1
run3-tbt-5s,nazionale,1,5,none,true,23,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,9948,5826,9948.0,5826.0,1.0,0.07762483,12,0,0.931498,0.0,0.0,0.24249401,1,0.07762483,1
run3-tbt-5s,nazionale,1,5,none,true,24,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,62099,68701,62099.0,68701.0,1.0,0.672242,12,11,8.066904,0.91666667,0.64612009,0.98513491,1,0.24442467,1
run3-tbt-5s,nazionale,1,5,none,true,24,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,23161,25615,23161.0,25615.0,1.0,0.25069183,12,1,3.008302,0.08333333,0.01486509,0.35387991,1,0.1673585,1
run3-tbt-5s,nazionale,1,5,none,true,24,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,5826,9948,5826.0,9948.0,1.0,0.07706617,12,0,0.924794,0.0,0.0,0.24249401,1,0.07706617,1
run3-tbt-5s,nazionale,1,5,none,true,25,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,68701,70199,68701.0,70199.0,1.0,0.66047775,12,10,7.925733,0.83333333,0.55196914,0.95303486,1,0.17285558,1
run3-tbt-5s,nazionale,1,5,none,true,25,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,25615,25787,25615.0,25787.0,1.0,0.24473692,12,2,2.936843,0.16666667,0.04696514,0.44803086,1,0.07807025,1
run3-tbt-5s,nazionale,1,5,none,true,25,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,9948,9948,9948.0,9948.0,1.0,0.09478533,12,0,1.137424,0.0,0.0,0.24249401,1,0.09478533,1
run3-tbt-5s,nazionale,1,5,none,true,26,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,70199,62099,70199.0,62099.0,1.0,0.65821908,12,1,7.898629,0.08333333,0.01486509,0.35387991,0,0.57488575,1
run3-tbt-5s,nazionale,1,5,none,true,26,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,25787,25615,25787.0,25615.0,1.0,0.25405542,12,11,3.048665,0.91666667,0.64612009,0.98513491,0,0.66261125,1
run3-tbt-5s,nazionale,1,5,none,true,26,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,9948,7531,9948.0,7531.0,1.0,0.0877255,12,0,1.052706,0.0,0.0,0.24249401,1,0.0877255,1
run3-tbt-5s,nazionale,1,5,none,true,27,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,62099,71696,62099.0,71696.0,1.0,0.65839867,12,6,7.900784,0.5,0.2537816,0.7462184,1,0.15839867,1
run3-tbt-5s,nazionale,1,5,none,true,27,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,25615,25787,25615.0,25787.0,1.0,0.25689425,12,4,3.082731,0.33333333,0.13812009,0.60937791,1,0.07643908,1
run3-tbt-5s,nazionale,1,5,none,true,27,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,7531,9948,7531.0,9948.0,1.0,0.08470708,12,2,1.016485,0.16666667,0.04696514,0.44803086,1,0.08195958,1
