experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,cluster_head_host,cluster_head_address,n_epoch_pairs,n_distinct_rho_values,n_pairs_rho_equal_1,spearman_rho_e_vs_w_next,spearman_p,spearman_rho_e_vs_w_next_over_W_raw_next,spearman_p_control,spearman_R_k_vs_rho_k,spearman_p_R_vs_rho,note
run3-tbt-5s,nazionale,1,5,none,true,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,28,2,25,0.543316,0.002809,0.460794,0.015567,0.53635,0.003259,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run3-tbt-5s,nazionale,1,5,none,true,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,28,2,25,0.547566,0.002562,0.464832,0.014569,0.53635,0.003259,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run3-tbt-5s,nazionale,1,5,none,true,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,23,2,21,0.509175,0.013084,0.378785,0.082139,0.488625,0.01799,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run3-tbt-5s,nazionale,1,5,none,true,all clusters pooled,,79,2,71,0.442723,4.4e-05,0.430645,0.000103,0.522835,1e-06,"pooled across clusters: w_k(e+1) mixes cluster sizes, so the pooled coefficient is dominated by the between-cluster ESG x activity differences, not by rho"
