run_id,livello,tbt,epoca,n_host_con_peso,gini_peso_pubblicato,gini_peso_effettivo,entropia_normalizzata_peso,host_dominante,quota_host_dominante,gini_atteso_da_input,gini_contributi_c_i,delta_gini_pubblicato_input
run2-tbt-10s/intercontinentale,intercontinentale,10,1,3,0.0,0.0,1.0,m1,0.333333,0.0,0.0,0.0
run2-tbt-10s/intercontinentale,intercontinentale,10,2,0,0.0,0.0,0.0,,,0.0,0.0,0.0
run2-tbt-10s/intercontinentale,intercontinentale,10,3,3,0.294566,0.294566,0.859546,m1,0.592785,0.294562,0.208001,3e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,4,3,0.38697,0.38697,0.752464,m1,0.66318,0.386973,0.210115,-3e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,5,2,0.233294,0.233294,0.836697,m1,0.733294,0.390771,0.206263,-0.157476
run2-tbt-10s/intercontinentale,intercontinentale,10,6,3,0.413489,0.413489,0.713173,m1,0.686279,0.413492,0.223012,-3e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,7,3,0.378546,0.378546,0.762979,m1,0.650057,0.378547,0.209474,-1e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,8,2,0.23481,0.23481,0.834478,m1,0.73481,0.397959,0.223012,-0.163149
run2-tbt-10s/intercontinentale,intercontinentale,10,9,2,0.407302,0.407302,0.445413,m1,0.907302,0.402984,0.210115,0.004318
run2-tbt-10s/intercontinentale,intercontinentale,10,10,3,0.408467,0.408467,0.721644,m1,0.695512,0.408472,0.223135,-5e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,11,2,0.211206,0.211206,0.867158,m1,0.711206,0.381179,0.203271,-0.169973
run2-tbt-10s/intercontinentale,intercontinentale,10,12,3,0.400476,0.400476,0.731673,m1,0.670153,0.400478,0.216573,-3e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,13,2,0.396082,0.396082,0.481293,m1,0.896082,0.400332,0.216729,-0.004249
run2-tbt-10s/intercontinentale,intercontinentale,10,14,2,0.233136,0.233136,0.836929,m1,0.733136,0.395999,0.222054,-0.162864
run2-tbt-10s/intercontinentale,intercontinentale,10,15,3,0.40576,0.40576,0.72231,m1,0.671615,0.405763,0.216117,-4e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,16,3,0.39554,0.39554,0.740645,m1,0.6735,0.395544,0.229372,-4e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,17,2,0.236039,0.236039,0.832665,m1,0.736039,0.393371,0.199632,-0.157333
run2-tbt-10s/intercontinentale,intercontinentale,10,18,3,0.393008,0.393008,0.742277,m1,0.662209,0.393007,0.207867,1e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,19,3,0.399782,0.399782,0.734193,m1,0.675269,0.399785,0.229936,-3e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,20,3,0.389713,0.389713,0.749051,m1,0.672509,0.389712,0.201833,1e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,21,3,0.399782,0.399782,0.734193,m1,0.675269,0.399785,0.229936,-3e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,22,3,0.378486,0.378486,0.763769,m1,0.653134,0.378484,0.207867,1e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,23,2,0.264998,0.264998,0.78663,m2,0.764998,0.39462,0.209896,-0.129622
run2-tbt-10s/intercontinentale,intercontinentale,10,24,3,0.377737,0.377737,0.764745,m1,0.652232,0.377736,0.211054,1e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,25,3,0.397956,0.397956,0.737233,m1,0.67641,0.397959,0.223012,-3e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,26,2,0.214124,0.214124,0.863335,m1,0.714124,0.388686,0.221963,-0.174562
run2-tbt-10s/intercontinentale,intercontinentale,10,27,0,0.0,0.0,0.0,,,0.40249,0.207873,-0.40249
run2-tbt-10s/intercontinentale,intercontinentale,10,28,0,0.0,0.0,0.0,,,0.396724,0.212211,-0.396724
