txid,publisher_address,publisher_host,node_address,node_host,miner_address,miner_host,blocktime,confirm_height
5dce03242d307a846e36607664ca9fdd9fecd7499c674bc7ccfb651b9175a23c,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,m1,946685062,85
72c8ad32926a018de2b0a5bebe1472319f93ea777fedd3113528db0744d65d15,1MZ34BZBycanzV6MQpn4kGo3igKxDeCFHrm4ys,c1,1MZ34BZBycanzV6MQpn4kGo3igKxDeCFHrm4ys,c1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,m1,946685062,85
ca09962eda3de9c129f0ca293742649d6cb1693e55b43b44d8c969efe9cd4482,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,m2,946685062,85
62e01432bae2edf31305383a8c6444bd71bae072f8240ee26237dd4767780fde,14pmjhAXKHStX1ymPpwvt7n9i412fia61DZFdB,c3,14pmjhAXKHStX1ymPpwvt7n9i412fia61DZFdB,c3,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,m2,946685062,85
9f4d32557f9dcf9a29665f6f182a310527fcf69b5fafcf62c973f84f8d861217,1TFFyiBbp1YeJiDAG9heTHahno55ikaZcom68e,c4,1TFFyiBbp1YeJiDAG9heTHahno55ikaZcom68e,c4,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,m2,946685062,85
c848d24b3292ce640501ea87645fb37a8a61129a3581b16c0d3f5496af44d391,1LB6qUDEtPSL1cXPypZpfPq4jGZRpZVJ3UzARx,c2,1LB6qUDEtPSL1cXPypZpfPq4jGZRpZVJ3UzARx,c2,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,m1,946685062,85
229d6eb792975fa829f5a4dd9bdce505f3b576ae7017753470878e70898642a6,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,m3,946685062,85
5803e7a0ad044899c7fba49d3fb7b3f47efbd3b9a8a85754d723d766bc809bed,1Zf6vhjhrZjDD8A5EitQbbxXVqtZKz5YEQ5i7C,c5,1Zf6vhjhrZjDD8A5EitQbbxXVqtZKz5YEQ5i7C,c5,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,m3,946685062,85
