height,hash,miner_address,miner_host,time,txcount,confirmations,epoch,in_setup
1,00c633f91c2f8fc46d7e204970747172e6d0d6c3ccbe779a69026859a06538b1,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684801,1,535,1,1
2,00c91bd0d6e6fbd7e61392b68b197271c6b208113609e51c367de790577e175b,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684802,1,534,1,1
3,009ed5a3cfa8de122fb8a08a7e32740191fea42426670419f3b2e44cee59eca6,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684803,4,533,1,1
4,002b148e54440ed6e6cd30b930adc83c468ed4fa4750fa3f803aa8a6f63e79a4,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684806,1,532,1,1
5,00d367b5b50fe13e2b6108fea8660b093897e1dac9cb902ae01a4204f41b6b40,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684811,1,531,1,1
6,00e5d0a6bb1a7e4956afa14a1d1eac95d6d319882e26b36d3d35fa5a17d08ef6,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684815,1,530,1,1
7,00fed5798cde54905907e8baeeb7e5c4891fbbcf54b23b779051a1a24d7a7509,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684820,1,529,1,1
8,00793cd708973e0dcdc440b804c01cc728de9dd380129be1e725713090115c96,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684823,1,528,1,1
9,00b15557cf39f13ea68fe4662c6aef4b1272a8a401944847351bfea5a31f09a2,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684827,1,527,1,1
10,00da25d3c1401993bef1bbca8d8842d33828fa0aa1476c2a8944b92bb52cad76,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684832,1,526,1,1
11,00ebdbe8e936576ac6a52c29bcb73b72e2800370d2b606be2a9fd7e3b2f77c33,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684836,1,525,1,1
12,009f8eccccf7d411dd4bf69ad986e9fa2cf2f9bde7a87b089376b64061c52e2a,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684838,1,524,2,1
13,0003e14a2fdf0e9bea008935fbb727515f453834c8b3f4a810a1f6e55d3f4ca1,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684839,1,523,2,1
14,00a5d2179b0b81c8582c3af41f0da9ce4708cf8d741f55d086a71b7609858df5,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684840,1,522,2,1
15,00cef3b7a56a79a24b494bb14cc56a172a0d7133f19f77b89130b943787afc00,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684844,1,521,2,1
16,00b5a7523ba9bbb43bdabdd90738a465ae06730ee8d3ee920b6164f22a44fef4,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684847,1,520,2,1
17,00e1fc277c9e23b34521a7aef2c81c2029872aa62b4e19f037e288b9e8eea218,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684850,1,519,2,1
18,00ce00dd192932e698b6cdf4146f190893298674c90ab12ec14776a370329c75,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684855,1,518,2,1
19,00f25a5fdf949ac018a83a39162397f5e7f4aa6b1999abb2795cbb932ba2ce74,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684858,1,517,2,1
20,00bca172633ca9d4e74b3118340db4373599a3d58400e53113ce241dea60cb7b,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684860,40,516,2,1
21,00b3b6cd3116566a9a51d6b9a6d32f56d946b6d89064da64af71732f4940f2d5,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684862,1,515,2,1
22,0021761a9500e5d46aa25ef4e8d88e2071256b8a890d310617430b2598620e5e,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684868,1,514,2,1
23,00cfb694871cbc037e2287ee5eca3a05dafb8281793685f8991e9c590f06a9de,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684870,1,513,2,1
24,00e22b660e88e2189306a496694a655b102fd649bd320eff7e74673390a305fa,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684872,1,512,3,1
25,00e5f788d317f33c604791cd7feb6907f996baea8f7dd5bf135dc895ac02d7e3,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684876,1,511,3,1
26,009eac68e98e61b9d6cfba7b87c6850293e05adabaf94b629429d1680f96c406,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684880,1,510,3,1
27,00fc5b1931b4ed0409a8326c23fd416bdbebb32249670ab8b59b5a361f284dfd,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684881,1,509,3,1
28,0070753d092af76ceeaba759be88dc9da1d7d013d600a4285469dc070072b0fe,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684885,1,508,3,1
29,00760e0f7fb48bae79f395b6736ee2d3b0e55e96f7ea4c7e03c2391093839c35,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684888,1,507,3,1
30,00c5e3c3108be3fa0eef6632e1e8c9ccfe9d1b30ea4b71dbd2f927d1c74ec76f,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684892,1,506,3,1
31,0010438fa338bcf1322ccb553490714c926139e45ba14fe02299cc73dcc4f157,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684896,1,505,3,1
32,00a01d36bf899596417662e9d24244bb87be49639c6d07cc9356d26b6685f6e1,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684899,1,504,3,1
33,009901908bb0d7f2ab3376ac1b16b34089f1c62db6f3efe7ea968ecb2a09b598,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684900,1,503,3,1
34,003ec43f8b105f14ddd314f077402f9e1cf9bbcda84dfb5617a43066c07a2262,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684903,1,502,3,1
35,00d8da8624373b71c3e1be26224f30475ecce0a7ce80281c1e798c3ebfb0ba72,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684905,1,501,3,1
36,0076eb915c7b10e2248665b111cfc32b27b7538afdf83fb0a1c50344dc915651,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684910,1,500,4,1
37,00f8fe786c41d1c51d6dd45a781acd5255cebadfe91713194a15fd7ae7aa61f4,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684913,1,499,4,1
38,00db78e0991dee5bc8eb488b872e4459e013df90df052faf8f3fa8f361927dd8,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684916,1,498,4,1
39,00003a1ad5aab71b1853ebeaadabb2e5265cdbc56ba21a13210860bb3ee35cb1,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684919,1,497,4,1
40,0030b2a13e60fd327bca6b61bd502dcfb624a054585d708c0a974d5b150eb040,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684922,1,496,4,1
41,00e4d32835f77b3fd0bf38578e5e22ad58c0810348a5cbedbf1b3992505a108e,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684925,1,495,4,1
42,00d31a28a8ded2cc20b3e2183c47d5d63a2bdc5499ee314e06e90efcc6a6bed9,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684930,1,494,4,1
43,00c074609258af33db02d6fc779c626bbd949dabaf2b22df97bd020c487c3a7f,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684932,1,493,4,1
44,00354bbb2a1293af6ed02e1bf8b3bad71c469487371e8d7890849ca4f865dbb4,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684935,1,492,4,1
45,00fa96faaa013eb8e8759ac3e0771635c5486469657bec8341a99d5c53a1e092,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684936,1,491,4,1
46,003b41556d3800152c80865edc52ccee87e0f7cd4e03e905b3733dfa56acb35f,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684942,1,490,4,1
47,0040af794c2e91fffb7148cc8a3a2f8181d753909c5b4aca308d6341d44f38a6,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684943,1,489,4,1
48,0017d88ccd7e3b3a1324a546ea3432d8b0ab6b15cf141ab608c09666bdd833b1,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684946,1,488,5,1
49,003dd25b176009cdfaa541b6b97dccbbbd6a809c5bde30235a34ee654f9635ac,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684951,1,487,5,1
50,00f3f849894da84d923dae12716771027eb230f2b62e9c5233488e4fe506aba9,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684954,1,486,5,1
51,005db581dd60a0bc951c10371d1e4f189f72dc485ca7202c0dbd9c86aa3ba3ca,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684957,1,485,5,1
52,0084d03ee28f0f82a78a703dbe1b7859c5075ee30ffc24c0635baaf002a7de0c,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684959,1,484,5,1
53,00d57dd0493031dc201b9b49c9e0deca3385ba0b46b013ab69feaeecc901ffc2,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684962,1,483,5,1
54,00596bda2a81ca110e8de51da2c5f9b00b8c1a81c20d86ec8fc68d6a61b6a4fb,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,,946684967,1,482,5,1
