run_id,livello,tbt,height_invio,height_conferma,epoca,nodo_publisher,indirizzo,miner_cluster,seq,esito,dettaglio_errore,txid
run2-tbt-10s/nazionale,nazionale,10,34,35,3,c1,15fYhE3iZ4bpB7ugDAYGojPMeX2Spatt4cYUa3,m1,1,ok,,143aa39c37c1bf4fc6d5c4e406be54788b1649eed695ef945020d15366dea456
run2-tbt-10s/nazionale,nazionale,10,34,35,3,c3,19CJJciQqbHBXRfwnZNpmfyWwq2CS5ExqyeWti,m2,1,ok,,2f4ffba0e72ad0c3d49522caab9f2872e5cdff56bd6aa8d592171f1f1e443fd9
run2-tbt-10s/nazionale,nazionale,10,34,35,3,c5,1Sr73nub1pmsBWR9zQQ4Swj6AKw4syyoYts52e,m3,1,ok,,e459a1cb78fdd0170281a2f1202fbdcb22c71f28a8764e221ef87df0e2bb0e05
run2-tbt-10s/nazionale,nazionale,10,34,35,3,c2,17qTRawo67UbxQwDkqqHxGDpdvyfvfQdxpNybm,m1,1,ok,,301030a54f492335a751128e2ececaa2348f976a44ce0afc36b9f7980644c4f4
run2-tbt-10s/nazionale,nazionale,10,34,35,3,c4,1ZGQepCG9n73v7nznTU4z3FWSu2Y5ZaTSRPy6v,m2,1,ok,,3c4651b8025307b5f7eb7be4737c4392b8ab177c31d56e9f169d2bf82ed34cc8
run2-tbt-10s/nazionale,nazionale,10,34,36,4,c1,15fYhE3iZ4bpB7ugDAYGojPMeX2Spatt4cYUa3,m1,2,ok,,736c2fa0d9312ea84d1472c7eb0ee46b319996225ef72f709332245e97395682
run2-tbt-10s/nazionale,nazionale,10,35,36,4,c2,17qTRawo67UbxQwDkqqHxGDpdvyfvfQdxpNybm,m1,2,ok,,5638ec6a9880a4e82a5deb13a1b2465034abdbca8815503758b401db56ec6ec1
run2-tbt-10s/nazionale,nazionale,10,35,36,4,c3,19CJJciQqbHBXRfwnZNpmfyWwq2CS5ExqyeWti,m2,2,ok,,898280d54228b6128588de2a5254571ff7a37020971c7c35054a162cd43eda1f
run2-tbt-10s/nazionale,nazionale,10,35,36,4,c1,15fYhE3iZ4bpB7ugDAYGojPMeX2Spatt4cYUa3,m1,3,ok,,5df6b4450ec55a45a799b40f71ff04df4a480369057953e72f3f148ac31836d3
run2-tbt-10s/nazionale,nazionale,10,36,37,4,c4,1ZGQepCG9n73v7nznTU4z3FWSu2Y5ZaTSRPy6v,m2,2,ok,,4bcc05ba831f19b780236fd9ec31b919e173a47b35ce4433e6d574ce23aac50a
run2-tbt-10s/nazionale,nazionale,10,36,37,4,c2,17qTRawo67UbxQwDkqqHxGDpdvyfvfQdxpNybm,m1,3,ok,,7e470f476cdb035374a8fa5cdfd8da4c93898578380102bd2723c4d903079a64
run2-tbt-10s/nazionale,nazionale,10,36,37,4,c1,15fYhE3iZ4bpB7ugDAYGojPMeX2Spatt4cYUa3,m1,4,ok,,8375f22e942a9662347716d3668af8c8cbf1a47cf6540c09f133a58bbb0294e3
run2-tbt-10s/nazionale,nazionale,10,36,37,4,c5,1Sr73nub1pmsBWR9zQQ4Swj6AKw4syyoYts52e,m3,2,ok,,f566291aa9547bb672df95e7b764bea04068a2adf9f5e360ace2ab77c1160906
run2-tbt-10s/nazionale,nazionale,10,37,38,4,c3,19CJJciQqbHBXRfwnZNpmfyWwq2CS5ExqyeWti,m2,3,ok,,c5952f2aee276e3161145c845533c6dcd3db2a3d1a3470375c82a0880c96be46
run2-tbt-10s/nazionale,nazionale,10,37,38,4,c1,15fYhE3iZ4bpB7ugDAYGojPMeX2Spatt4cYUa3,m1,5,ok,,e5f33038e15284007a49331d044172a860af770ca826641a0c67d96a095ff5f7
run2-tbt-10s/nazionale,nazionale,10,37,38,4,c2,17qTRawo67UbxQwDkqqHxGDpdvyfvfQdxpNybm,m1,4,ok,,a90357a1d16ba502c12c28f39cfafa6d14eda7229a350ec0fa810c0843b3cd3e
run2-tbt-10s/nazionale,nazionale,10,38,39,4,c4,1ZGQepCG9n73v7nznTU4z3FWSu2Y5ZaTSRPy6v,m2,3,ok,,c712ca82dc564d6f933dd42f27b0837934577ddcb6c63728924086c219d00b19
run2-tbt-10s/nazionale,nazionale,10,38,39,4,c1,15fYhE3iZ4bpB7ugDAYGojPMeX2Spatt4cYUa3,m1,6,ok,,114f1bea814ff00db3f8e4a5a5fb1d3773093340946475ad448fa7064b6d211a
run2-tbt-10s/nazionale,nazionale,10,39,40,4,c3,19CJJciQqbHBXRfwnZNpmfyWwq2CS5ExqyeWti,m2,4,ok,,c243dd1497e328cc0262c230344d56f97efb1022f3f30099ec50b129de675c60
run2-tbt-10s/nazionale,nazionale,10,39,40,4,c2,17qTRawo67UbxQwDkqqHxGDpdvyfvfQdxpNybm,m1,5,ok,,26c346d3faa96490aca518cb6551cb1107d7cac0d9de12511f9b952c6e109374
run2-tbt-10s/nazionale,nazionale,10,39,40,4,c1,15fYhE3iZ4bpB7ugDAYGojPMeX2Spatt4cYUa3,m1,7,ok,,cbc9cca23d27aa8a9e2dd432085726c5968103005c61ff56fea04928b209ec9b
run2-tbt-10s/nazionale,nazionale,10,39,40,4,c5,1Sr73nub1pmsBWR9zQQ4Swj6AKw4syyoYts52e,m3,3,ok,,12a3383f38c5e1843d272ca1d38b81031bf307ecac43c0f44cf1c18ec35a2256
