experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,host,height,kind,balance_gas,epoch,sent_gas
run5-tbt-2s,1,continentale,2,none,true,12,c1,159,sample,99.804,14,
run5-tbt-2s,1,continentale,2,none,true,12,c1,175,sample,99.6072,15,
run5-tbt-2s,1,continentale,2,none,true,12,c1,189,sample,99.384,16,
run5-tbt-2s,1,continentale,2,none,true,12,c1,202,sample,99.1602,17,
run5-tbt-2s,1,continentale,2,none,true,12,c1,214,sample,98.9364,18,
run5-tbt-2s,1,continentale,2,none,true,12,c1,225,sample,98.7124,19,
run5-tbt-2s,1,continentale,2,none,true,12,c1,236,sample,98.5444,20,
run5-tbt-2s,1,continentale,2,none,true,12,c1,249,sample,98.3204,21,
run5-tbt-2s,1,continentale,2,none,true,12,c1,260,sample,98.0966,22,
run5-tbt-2s,1,continentale,2,none,true,12,c1,271,sample,97.8728,23,
run5-tbt-2s,1,continentale,2,none,true,12,c1,282,sample,97.6492,24,
run5-tbt-2s,1,continentale,2,none,true,12,c1,294,sample,97.4812,25,
run5-tbt-2s,1,continentale,2,none,true,12,c1,305,sample,97.2574,26,
run5-tbt-2s,1,continentale,2,none,true,12,c1,315,sample,97.0338,27,
run5-tbt-2s,1,continentale,2,none,true,12,c1,327,sample,96.8104,28,
run5-tbt-2s,1,continentale,2,none,true,12,c1,341,sample,96.5866,29,
run5-tbt-2s,1,continentale,2,none,true,12,c1,352,sample,96.4186,30,
run5-tbt-2s,1,continentale,2,none,true,12,c1,364,sample,96.1946,31,
run5-tbt-2s,1,continentale,2,none,true,12,c1,375,sample,95.9708,32,
run5-tbt-2s,1,continentale,2,none,true,12,c1,388,sample,95.7468,33,
run5-tbt-2s,1,continentale,2,none,true,12,c1,399,sample,95.5228,34,
run5-tbt-2s,1,continentale,2,none,true,12,c1,412,sample,95.3548,35,
run5-tbt-2s,1,continentale,2,none,true,12,c1,424,sample,95.1308,36,
run5-tbt-2s,1,continentale,2,none,true,12,c1,435,sample,94.9068,37,
run5-tbt-2s,1,continentale,2,none,true,12,c1,446,sample,94.6828,38,
run5-tbt-2s,1,continentale,2,none,true,12,c1,457,sample,94.459,39,
run5-tbt-2s,1,continentale,2,none,true,12,c1,468,sample,94.2912,40,
run5-tbt-2s,1,continentale,2,none,true,12,c1,480,sample,94.0664,41,
run5-tbt-2s,1,continentale,2,none,true,12,c1,491,sample,93.8416,41,
run5-tbt-2s,1,continentale,2,none,true,12,c1,502,sample,93.6168,42,
run5-tbt-2s,1,continentale,2,none,true,12,c1,513,sample,93.392,43,
run5-tbt-2s,1,continentale,2,none,true,12,c1,523,sample,93.2236,44,
run5-tbt-2s,1,continentale,2,none,true,12,c1,535,sample,92.9988,45,
run5-tbt-2s,1,continentale,2,none,true,12,c1,547,sample,92.774,46,
run5-tbt-2s,1,continentale,2,none,true,12,c1,559,sample,92.5492,47,
run5-tbt-2s,1,continentale,2,none,true,12,c1,571,sample,92.3248,48,
run5-tbt-2s,1,continentale,2,none,true,12,c1,583,sample,92.1562,49,
run5-tbt-2s,1,continentale,2,none,true,12,c1,594,sample,91.9316,50,
run5-tbt-2s,1,continentale,2,none,true,12,c1,604,sample,91.707,51,
run5-tbt-2s,1,continentale,2,none,true,12,c1,616,sample,91.4826,52,
run5-tbt-2s,1,continentale,2,none,true,12,c1,627,sample,91.2578,53,
run5-tbt-2s,1,continentale,2,none,true,12,c1,637,sample,91.0892,54,
run5-tbt-2s,1,continentale,2,none,true,12,c1,651,sample,90.8646,55,
run5-tbt-2s,1,continentale,2,none,true,12,c1,661,sample,90.64,56,
run5-tbt-2s,1,continentale,2,none,true,12,c1,674,sample,90.4152,57,
run5-tbt-2s,1,continentale,2,none,true,12,c1,686,sample,90.1908,58,
run5-tbt-2s,1,continentale,2,none,true,12,c2,159,sample,99.804,14,
run5-tbt-2s,1,continentale,2,none,true,12,c2,175,sample,99.6632,15,
run5-tbt-2s,1,continentale,2,none,true,12,c2,189,sample,99.4962,16,
run5-tbt-2s,1,continentale,2,none,true,12,c2,202,sample,99.3846,17,
run5-tbt-2s,1,continentale,2,none,true,12,c2,214,sample,99.2168,18,
run5-tbt-2s,1,continentale,2,none,true,12,c2,225,sample,99.1052,19,
run5-tbt-2s,1,continentale,2,none,true,12,c2,236,sample,98.9378,20,
run5-tbt-2s,1,continentale,2,none,true,12,c2,249,sample,98.826,21,
run5-tbt-2s,1,continentale,2,none,true,12,c2,260,sample,98.658,22,
run5-tbt-2s,1,continentale,2,none,true,12,c2,271,sample,98.546,23,
run5-tbt-2s,1,continentale,2,none,true,12,c2,282,sample,98.378,24,
run5-tbt-2s,1,continentale,2,none,true,12,c2,294,sample,98.2662,25,
run5-tbt-2s,1,continentale,2,none,true,12,c2,305,sample,98.0982,26,
run5-tbt-2s,1,continentale,2,none,true,12,c2,315,sample,97.9862,27,
run5-tbt-2s,1,continentale,2,none,true,12,c2,327,sample,97.8182,28,
run5-tbt-2s,1,continentale,2,none,true,12,c2,341,sample,97.6504,29,
run5-tbt-2s,1,continentale,2,none,true,12,c2,352,sample,97.5386,30,
run5-tbt-2s,1,continentale,2,none,true,12,c2,364,sample,97.3706,31,
run5-tbt-2s,1,continentale,2,none,true,12,c2,375,sample,97.2588,32,
run5-tbt-2s,1,continentale,2,none,true,12,c2,388,sample,97.0908,33,
run5-tbt-2s,1,continentale,2,none,true,12,c2,399,sample,96.979,34,
run5-tbt-2s,1,continentale,2,none,true,12,c2,412,sample,96.811,35,
run5-tbt-2s,1,continentale,2,none,true,12,c2,424,sample,96.6994,36,
run5-tbt-2s,1,continentale,2,none,true,12,c2,435,sample,96.5316,37,
run5-tbt-2s,1,continentale,2,none,true,12,c2,446,sample,96.4196,38,
run5-tbt-2s,1,continentale,2,none,true,12,c2,457,sample,96.2518,39,
run5-tbt-2s,1,continentale,2,none,true,12,c2,468,sample,96.14,40,
run5-tbt-2s,1,continentale,2,none,true,12,c2,480,sample,95.972,41,
run5-tbt-2s,1,continentale,2,none,true,12,c2,491,sample,95.86,41,
run5-tbt-2s,1,continentale,2,none,true,12,c2,502,sample,95.6924,42,
run5-tbt-2s,1,continentale,2,none,true,12,c2,513,sample,95.5246,43,
run5-tbt-2s,1,continentale,2,none,true,12,c2,523,sample,95.4128,44,
run5-tbt-2s,1,continentale,2,none,true,12,c2,535,sample,95.245,45,
run5-tbt-2s,1,continentale,2,none,true,12,c2,547,sample,95.1332,46,
run5-tbt-2s,1,continentale,2,none,true,12,c2,559,sample,94.9654,47,
run5-tbt-2s,1,continentale,2,none,true,12,c2,571,sample,94.8536,48,
run5-tbt-2s,1,continentale,2,none,true,12,c2,583,sample,94.6858,49,
run5-tbt-2s,1,continentale,2,none,true,12,c2,594,sample,94.5738,50,
run5-tbt-2s,1,continentale,2,none,true,12,c2,604,sample,94.4058,51,
run5-tbt-2s,1,continentale,2,none,true,12,c2,616,sample,94.2938,52,
run5-tbt-2s,1,continentale,2,none,true,12,c2,627,sample,94.1252,53,
run5-tbt-2s,1,continentale,2,none,true,12,c2,637,sample,94.0128,54,
run5-tbt-2s,1,continentale,2,none,true,12,c2,651,sample,93.8442,55,
run5-tbt-2s,1,continentale,2,none,true,12,c2,661,sample,93.676,56,
run5-tbt-2s,1,continentale,2,none,true,12,c2,674,sample,93.5636,57,
run5-tbt-2s,1,continentale,2,none,true,12,c2,686,sample,93.3952,58,
run5-tbt-2s,1,continentale,2,none,true,12,c3,159,sample,99.8044,14,
run5-tbt-2s,1,continentale,2,none,true,12,c3,175,sample,99.7192,15,
run5-tbt-2s,1,continentale,2,none,true,12,c3,189,sample,99.6078,16,
run5-tbt-2s,1,continentale,2,none,true,12,c3,202,sample,99.4962,17,
run5-tbt-2s,1,continentale,2,none,true,12,c3,214,sample,99.3846,18,
run5-tbt-2s,1,continentale,2,none,true,12,c3,225,sample,99.2728,19,
run5-tbt-2s,1,continentale,2,none,true,12,c3,236,sample,99.1608,20,
run5-tbt-2s,1,continentale,2,none,true,12,c3,249,sample,99.049,21,
run5-tbt-2s,1,continentale,2,none,true,12,c3,260,sample,98.937,22,
run5-tbt-2s,1,continentale,2,none,true,12,c3,271,sample,98.825,23,
run5-tbt-2s,1,continentale,2,none,true,12,c3,282,sample,98.713,24,
