experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,cluster_head_host,cluster_head_address,n_epoch_pairs,n_distinct_rho_values,n_pairs_rho_equal_1,spearman_rho_e_vs_w_next,spearman_p,spearman_rho_e_vs_w_next_over_W_raw_next,spearman_p_control,spearman_R_k_vs_rho_k,spearman_p_R_vs_rho,note
run3-tbt-5s,intercontinentale,1,5,none,true,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,28,2,24,0.616166,0.000481,0.471069,0.015138,0.60731,0.00061,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run3-tbt-5s,intercontinentale,1,5,none,true,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,24,2,22,0.501307,0.012575,0.372331,0.080189,0.479234,0.017814,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run3-tbt-5s,intercontinentale,1,5,none,true,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,28,2,24,0.614088,0.000509,0.469072,0.015634,0.60731,0.00061,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run3-tbt-5s,intercontinentale,1,5,none,true,all clusters pooled,,80,2,70,0.488963,4e-06,0.433325,0.000103,0.573421,0.0,"pooled across clusters: w_k(e+1) mixes cluster sizes, so the pooled coefficient is dominated by the between-cluster ESG x activity differences, not by rho"
