experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_i,validator_j,log_ratio_observed,log_ratio_theoretical,O_i,O_j,B,note,validator_i_host,validator_j_host
run3-tbt-5s,intercontinentale,1,5,none,true,10,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,,0.88306136,0,2,12,not computable: a zero count in the epoch,m2,m3
run3-tbt-5s,intercontinentale,1,5,none,true,10,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,,-1.04200602,0,10,12,not computable: a zero count in the epoch,m2,m1
run3-tbt-5s,intercontinentale,1,5,none,true,10,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,-1.60943791,-1.92506738,2,10,12,,m3,m1
run3-tbt-5s,intercontinentale,1,5,none,true,11,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,1.38629436,0.91694766,4,1,12,,m2,m3
run3-tbt-5s,intercontinentale,1,5,none,true,11,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,-0.55961579,-1.02836846,4,7,12,,m2,m1
run3-tbt-5s,intercontinentale,1,5,none,true,11,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,-1.94591015,-1.94531612,1,7,12,,m3,m1
run3-tbt-5s,intercontinentale,1,5,none,true,12,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0.0,0.89571526,2,2,12,,m2,m3
run3-tbt-5s,intercontinentale,1,5,none,true,12,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,-1.38629436,-1.09558249,2,8,12,,m2,m1
run3-tbt-5s,intercontinentale,1,5,none,true,12,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,-1.38629436,-1.99129775,2,8,12,,m3,m1
run3-tbt-5s,intercontinentale,1,5,none,true,13,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,,0.8571845,2,0,12,not computable: a zero count in the epoch,m2,m3
run3-tbt-5s,intercontinentale,1,5,none,true,13,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,-1.60943791,-1.02241025,2,10,12,,m2,m1
run3-tbt-5s,intercontinentale,1,5,none,true,13,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,,-1.87959474,0,10,12,not computable: a zero count in the epoch,m3,m1
