epoch,verified,records,invalid,address,host,published,published_epoch,recomputed,verdict
53,True,3,0,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,m3,6539,52,0,other-epoch
53,True,3,0,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,m2,12999,53,12999,ok
53,True,3,0,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,42907,53,42907,ok
