height,signer_address,signer_host,score,delay_floor_s,ntime,parent_ntime,n_hosts_seen,hosts_seen,n_lines,first_log_timestamp,first_source_file,first_source_line
200,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,2.35194395e-05,2,946685224,946685220,4,admin m1 m2 m3,11,2000-01-01 00:07:04,run/data/admin/debug.log,1012
200,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,m3,3.96280635e-06,1,946685224,946685220,4,admin m1 m2 m3,9,2000-01-01 00:07:04,run/data/admin/debug.log,1027
201,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,2.47001801e-05,2,946685227,946685224,4,admin m1 m2 m3,11,2000-01-01 00:07:07,run/data/admin/debug.log,1046
201,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,m3,0.000166681866,2,946685227,946685224,4,admin m1 m2 m3,9,2000-01-01 00:07:07,run/data/admin/debug.log,1057
202,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,2.62705383e-05,2,946685230,946685227,4,admin m1 m2 m3,11,2000-01-01 00:07:11,run/data/admin/debug.log,1078
202,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,m3,0.000121670855,2,946685230,946685227,4,admin m1 m2 m3,9,2000-01-01 00:07:11,run/data/admin/debug.log,1089
203,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,m2,5.59686454e-06,1,946685234,946685230,4,admin m1 m2 m3,12,2000-01-01 00:07:14,run/data/admin/debug.log,1108
203,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,3.97251671e-05,2,946685234,946685230,4,admin m1 m2 m3,13,2000-01-01 00:07:14,run/data/admin/debug.log,1119
203,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,m3,0.000220993631,2,946685234,946685230,4,admin m1 m2 m3,11,2000-01-01 00:07:14,run/data/admin/debug.log,1135
204,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,2.49628003e-06,1,946685236,946685234,4,admin m1 m2 m3,8,2000-01-01 00:07:16,run/data/admin/debug.log,1159
205,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,2.36943952e-05,2,946685239,946685236,4,admin m1 m2 m3,8,2000-01-01 00:07:20,run/data/admin/debug.log,1177
206,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,3.62484787e-05,2,946685242,946685239,4,admin m1 m2 m3,8,2000-01-01 00:07:23,run/data/admin/debug.log,1191
207,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,1.4326867e-05,1,946685245,946685242,4,admin m1 m2 m3,8,2000-01-01 00:07:25,run/data/admin/debug.log,1205
208,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,2.63092367e-05,2,946685248,946685245,4,admin m1 m2 m3,8,2000-01-01 00:07:28,run/data/admin/debug.log,1219
209,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,5.69243105e-06,1,946685250,946685248,4,admin m1 m2 m3,8,2000-01-01 00:07:31,run/data/admin/debug.log,1233
210,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,1.71258307e-05,2,946685252,946685250,4,admin m1 m2 m3,8,2000-01-01 00:07:33,run/data/admin/debug.log,1247
211,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,2.57735981e-06,1,946685253,946685252,4,admin m1 m2 m3,8,2000-01-01 00:07:34,run/data/admin/debug.log,1262
212,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,0.00010693993,2,946685257,946685253,4,admin m1 m2 m3,8,2000-01-01 00:07:37,run/data/admin/debug.log,1276
213,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,1.84236519e-05,1,946685259,946685257,4,admin m1 m2 m3,8,2000-01-01 00:07:39,run/data/admin/debug.log,1290
214,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,2.65905913e-05,2,946685262,946685259,4,admin m1 m2 m3,8,2000-01-01 00:07:43,run/data/admin/debug.log,1306
215,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,2.85703308e-07,0,946685263,946685262,4,admin m1 m2 m3,8,2000-01-01 00:07:44,run/data/admin/debug.log,1320
216,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,1.9217204e-05,2,946685266,946685263,4,admin m1 m2 m3,8,2000-01-01 00:07:46,run/data/admin/debug.log,1334
217,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,2.52650214e-05,2,946685269,946685266,4,admin m1 m2 m3,8,2000-01-01 00:07:49,run/data/admin/debug.log,1348
218,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,5.80817813e-05,2,946685272,946685269,4,admin m1 m2 m3,8,2000-01-01 00:07:53,run/data/admin/debug.log,1362
219,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,m2,4.73124047e-06,1,946685275,946685272,4,admin m1 m2 m3,11,2000-01-01 00:07:56,run/data/admin/debug.log,1376
219,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,2.87361866e-05,2,946685276,946685272,4,admin m1 m2 m3,9,2000-01-01 00:07:56,run/data/admin/debug.log,1387
220,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,7.18795842e-06,1,946685278,946685276,4,admin m1 m2 m3,8,2000-01-01 00:07:58,run/data/admin/debug.log,1406
221,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,m2,6.34516428e-06,1,946685281,946685278,4,admin m1 m2 m3,11,2000-01-01 00:08:01,run/data/admin/debug.log,1427
221,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,2.7279839e-05,2,946685281,946685278,4,admin m1 m2 m3,9,2000-01-01 00:08:02,run/data/admin/debug.log,1438
222,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,m2,9.97765096e-05,2,946685284,946685281,4,admin m1 m2 m3,11,2000-01-01 00:08:05,run/data/admin/debug.log,1458
222,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,9.16886736e-05,2,946685284,946685281,4,admin m1 m2 m3,9,2000-01-01 00:08:05,run/data/admin/debug.log,1469
223,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,m2,0.000106003496,2,946685288,946685284,4,admin m1 m2 m3,11,2000-01-01 00:08:08,run/data/admin/debug.log,1488
223,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,7.58625328e-05,2,946685288,946685284,4,admin m1 m2 m3,9,2000-01-01 00:08:08,run/data/admin/debug.log,1499
224,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,9.16260557e-07,0,946685289,946685288,4,admin m1 m2 m3,8,2000-01-01 00:08:09,run/data/admin/debug.log,1518
225,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,1.27893471e-05,1,946685291,946685289,4,admin m1 m2 m3,8,2000-01-01 00:08:11,run/data/admin/debug.log,1543
226,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,0.000137158054,2,946685294,946685291,4,admin m1 m2 m3,8,2000-01-01 00:08:15,run/data/admin/debug.log,1557
227,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,m3,1.07356428e-05,1,946685297,946685294,4,admin m1 m2 m3,11,2000-01-01 00:08:18,run/data/admin/debug.log,1571
227,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,m1,1.81732457e-05,2,946685298,946685294,4,admin m1 m2 m3,9,2000-01-01 00:08:18,run/data/admin/debug.log,1582
