height,epoch,in_setup,host,address,score_raw,delay_logged_s,start_in_s,log_timestamp,duplicate_index,source_file,source_line
200,17,1,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,2.35194395e-05,2.424,2.424,2000-01-01 00:07:00,0,run/data/m1/debug.log,861
200,17,1,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,2.81657211e-05,2.548,2.548,2000-01-01 00:07:01,0,run/data/m2/debug.log,812
200,17,1,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,3.96280635e-06,1.370,1.370,2000-01-01 00:07:01,0,run/data/m3/debug.log,822
201,17,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,2.47001801e-05,2.425,2.425,2000-01-01 00:07:04,0,run/data/m1/debug.log,1411
201,17,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,2.73927552e-05,2.497,2.497,2000-01-01 00:07:05,0,run/data/m2/debug.log,847
201,17,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0.000166681866,2.950,2.950,2000-01-01 00:07:04,0,run/data/m3/debug.log,1079
202,17,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,2.62705383e-05,2.451,2.451,2000-01-01 00:07:07,0,run/data/m1/debug.log,1755
202,17,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,0.000102023918,2.925,2.925,2000-01-01 00:07:08,0,run/data/m2/debug.log,878
202,17,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0.000121670855,2.931,2.931,2000-01-01 00:07:07,0,run/data/m3/debug.log,1145
203,17,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,3.97251671e-05,2.684,2.684,2000-01-01 00:07:10,0,run/data/m1/debug.log,1952
203,17,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,5.59686454e-06,1.440,1.440,2000-01-01 00:07:11,0,run/data/m2/debug.log,909
203,17,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0.000220993631,2.917,2.917,2000-01-01 00:07:10,0,run/data/m3/debug.log,1398
204,18,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,2.49628003e-06,1.153,1.153,2000-01-01 00:07:14,0,run/data/m1/debug.log,2413
204,18,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,7.74180899e-05,2.870,2.870,2000-01-01 00:07:14,0,run/data/m2/debug.log,1200
204,18,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0.00012211666,2.897,2.897,2000-01-01 00:07:14,0,run/data/m3/debug.log,1952
205,18,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,2.36943952e-05,2.329,2.329,2000-01-01 00:07:16,0,run/data/m1/debug.log,2736
205,18,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,0.000104169453,2.876,2.876,2000-01-01 00:07:17,0,run/data/m2/debug.log,1256
205,18,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0.00037172174,2.883,2.883,2000-01-01 00:07:17,0,run/data/m3/debug.log,2020
206,18,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,3.62484787e-05,2.586,2.586,2000-01-01 00:07:19,0,run/data/m1/debug.log,3056
206,18,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,6.52035893e-05,2.808,2.808,2000-01-01 00:07:20,0,run/data/m2/debug.log,1272
206,18,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,3.70689409e-05,2.598,2.598,2000-01-01 00:07:20,0,run/data/m3/debug.log,2036
207,18,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,1.4326867e-05,1.930,1.930,2000-01-01 00:07:22,0,run/data/m1/debug.log,3235
207,18,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,8.06370081e-05,2.825,2.825,2000-01-01 00:07:24,0,run/data/m2/debug.log,1287
207,18,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0.0001914311,2.850,2.850,2000-01-01 00:07:24,0,run/data/m3/debug.log,2051
208,18,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,2.63092367e-05,2.352,2.352,2000-01-01 00:07:25,0,run/data/m1/debug.log,3352
208,18,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,5.14782346e-05,2.710,2.710,2000-01-01 00:07:26,0,run/data/m2/debug.log,1302
208,18,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,9.67424115e-05,2.823,2.823,2000-01-01 00:07:26,0,run/data/m3/debug.log,2066
209,18,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,5.69243105e-06,1.364,1.364,2000-01-01 00:07:28,0,run/data/m1/debug.log,3464
209,18,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,0.000101836573,2.825,2.825,2000-01-01 00:07:29,0,run/data/m2/debug.log,1317
209,18,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,9.33121364e-05,2.821,2.821,2000-01-01 00:07:29,0,run/data/m3/debug.log,2081
210,18,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,1.71258307e-05,2.042,2.042,2000-01-01 00:07:30,0,run/data/m1/debug.log,3927
210,18,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,1.38861243e-05,1.891,1.891,2000-01-01 00:07:31,0,run/data/m2/debug.log,1332
210,18,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0.000173056663,2.833,2.833,2000-01-01 00:07:31,0,run/data/m3/debug.log,2096
211,18,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,2.57735981e-06,1.094,1.094,2000-01-01 00:07:32,0,run/data/m1/debug.log,4178
211,18,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,0.000182290666,2.833,2.833,2000-01-01 00:07:33,0,run/data/m2/debug.log,1352
211,18,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0.000150617883,2.833,2.833,2000-01-01 00:07:33,0,run/data/m3/debug.log,2116
212,18,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,0.00010693993,2.837,2.837,2000-01-01 00:07:34,0,run/data/m1/debug.log,4869
212,18,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,8.19728694e-05,2.808,2.808,2000-01-01 00:07:35,0,run/data/m2/debug.log,1367
212,18,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,3.13204658e-05,2.393,2.393,2000-01-01 00:07:35,0,run/data/m3/debug.log,2131
213,18,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,1.84236519e-05,1.975,1.975,2000-01-01 00:07:37,0,run/data/m1/debug.log,5086
213,18,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,3.05502468e-05,2.342,2.342,2000-01-01 00:07:38,0,run/data/m2/debug.log,1382
213,18,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0.000179799582,2.849,2.849,2000-01-01 00:07:38,0,run/data/m3/debug.log,2146
214,18,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,2.65905913e-05,2.260,2.260,2000-01-01 00:07:39,0,run/data/m1/debug.log,5129
214,18,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,0.000154252219,2.865,2.865,2000-01-01 00:07:40,0,run/data/m2/debug.log,1397
214,18,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,7.55973824e-05,2.799,2.799,2000-01-01 00:07:40,0,run/data/m3/debug.log,2161
215,18,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,2.85703308e-07,0.892,0.892,2000-01-01 00:07:42,0,run/data/m1/debug.log,5347
215,18,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,5.52484028e-05,2.699,2.699,2000-01-01 00:07:43,0,run/data/m2/debug.log,1412
215,18,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0.000143051124,2.863,2.863,2000-01-01 00:07:43,0,run/data/m3/debug.log,2176
216,19,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,1.9217204e-05,2.072,2.072,2000-01-01 00:07:43,0,run/data/m1/debug.log,5364
216,19,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,0.000213868758,2.917,2.917,2000-01-01 00:07:44,0,run/data/m2/debug.log,1427
216,19,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0.000245797286,2.917,2.917,2000-01-01 00:07:44,0,run/data/m3/debug.log,2191
217,19,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,2.52650214e-05,2.256,2.256,2000-01-01 00:07:46,0,run/data/m1/debug.log,5840
217,19,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,8.42501557e-05,2.854,2.854,2000-01-01 00:07:47,0,run/data/m2/debug.log,1442
217,19,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,2.96376302e-05,2.371,2.371,2000-01-01 00:07:47,0,run/data/m3/debug.log,2206
218,19,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,5.80817813e-05,2.752,2.752,2000-01-01 00:07:49,0,run/data/m1/debug.log,6258
218,19,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,0.000189398037,2.900,2.900,2000-01-01 00:07:50,0,run/data/m2/debug.log,1458
218,19,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0.000165321746,2.899,2.899,2000-01-01 00:07:50,0,run/data/m3/debug.log,2222
219,19,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,2.87361866e-05,2.349,2.349,2000-01-01 00:07:52,0,run/data/m1/debug.log,6630
219,19,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,4.73124047e-06,1.283,1.283,2000-01-01 00:07:53,0,run/data/m2/debug.log,1473
219,19,0,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0.000287117283,2.900,2.900,2000-01-01 00:07:53,0,run/data/m3/debug.log,2237
220,19,0,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,7.18795842e-06,1.435,1.435,2000-01-01 00:07:56,0,run/data/m1/debug.log,7041
220,19,0,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,0.000232435774,2.900,2.900,2000-01-01 00:07:55,0,run/data/m2/debug.log,2085
