experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,n_candidates_logged,n_candidates_with_weight,all_candidates_logged,winner_observed_host,winner_observed_address,winner_observed_logged_score,winner_theoretical_argmin_delay_host,winner_theoretical_argmin_score_host,argmin_delay_equals_argmin_score,winner_matches_theoretical_argmin,inversion,observed_winner_rank_by_delay,delay_min_s,delay_winner_s,margin_G_logged_s,margin_G_recomputed_s,inversion_gap_s,score_min,score_gap_2_1,W_tot_effective,W_tot_minus_argmin_weff,weff_argmin_score,p_observed_winner,phi_s,phi_identical_across_nodes,block_time,parent_time,dt_prev_s,scheduler_residual_s,verify_delay_floor_s,time_bar_slack_s,time_bar_ok,verify_parent_matches_chain,fork_detected,n_competing_blocks,competing_hashes,n_rejects,txcount,streak_length_so_far,winner_repeats_previous,n_candidates_delay_recompute_mismatch
run1-tbt-15s,1,continentale,15,none,true,12,61,6,1,3,3,1,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,1,m2,m2,1,1,0,1,17.326,17.326,1.904,1.9047,0.0,6.84302992e-06,2.9391498400000007e-06,153665.0,107122.0,46543.0,0.302886,0.333,1,946685704,946685687,17,-0.326,17,0,1,1,0,0,,0,11,1,,0
run1-tbt-15s,1,continentale,15,none,true,12,62,6,1,3,3,1,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,1,m2,m2,1,1,0,1,8.962,8.962,5.098,5.0984,0.0,6.35412189e-07,3.056059851e-06,153665.0,107122.0,46543.0,0.302886,0.333,1,946685714,946685704,10,1.038,8,2,1,1,0,0,,0,2,2,1,0
run1-tbt-15s,1,continentale,15,none,true,12,63,6,1,3,3,1,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,1,m1,m1,1,1,0,1,19.319,19.319,2.045,2.0446,0.0,9.79293131e-06,6.192090989999998e-06,153665.0,59392.0,94273.0,0.613497,0.75,1,946685735,946685714,21,1.681,19,2,1,1,0,0,,0,12,1,0,0
run1-tbt-15s,1,continentale,15,none,true,12,64,6,1,3,3,1,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,1,m1,m1,1,1,0,1,21.34,21.34,0.675,0.6751,0.0,1.63805407e-05,5.309167499999998e-06,153665.0,59392.0,94273.0,0.613497,0.25,1,946685757,946685735,22,0.66,21,1,1,1,0,0,,0,9,2,1,0
run1-tbt-15s,1,continentale,15,none,true,12,65,6,1,3,3,1,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,1,m2,m2,1,0,1,2,17.694,18.084,0.39,0.3903,0.39,7.33951049e-06,5.4525953e-07,153665.0,107122.0,46543.0,0.613497,0.25,1,946685776,946685757,19,0.916,18,1,1,1,0,0,,0,7,3,1,0
run1-tbt-15s,1,continentale,15,none,true,12,66,6,1,3,3,1,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,1,m1,m1,1,1,0,1,14.946,14.946,7.325,7.3245,0.0,4.53645088e-06,2.561014762e-05,153665.0,59392.0,94273.0,0.613497,-0.417,1,946685791,946685776,15,0.054,14,1,1,1,0,0,,0,10,4,1,0
run1-tbt-15s,1,continentale,15,none,true,12,67,6,1,3,3,1,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,1,m1,m1,1,1,0,1,18.209,18.209,4.141,4.1411,0.0,9.00286992e-06,7.660446147999999e-05,142961.0,55983.0,86978.0,0.608404,-0.75,1,946685810,946685791,19,0.791,18,1,1,1,0,0,,0,6,5,1,0
run1-tbt-15s,1,continentale,15,none,true,12,68,6,1,3,3,1,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,1,m3,m3,1,1,0,1,9.052,9.052,7.941,7.9405,0.0,8.33867331e-07,6.346525059e-06,142961.0,130112.0,12849.0,0.089878,-0.667,1,946685821,946685810,11,1.948,9,2,1,1,0,0,,0,7,1,0,0
run1-tbt-15s,1,continentale,15,none,true,12,69,6,1,3,3,1,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,1,m2,m2,1,1,0,1,15.526,15.526,6.349,6.3495,0.0,5.50874619e-06,1.864132861e-05,142961.0,99827.0,43134.0,0.301719,-0.75,1,946685839,946685821,18,2.474,15,3,1,1,0,0,,0,6,1,0,0
run1-tbt-15s,1,continentale,15,none,true,12,70,6,1,3,3,1,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,1,m1,m1,1,1,0,1,19.159,19.159,2.05,2.05,0.0,1.07172352e-05,7.0019295000000005e-06,142961.0,55983.0,86978.0,0.608404,-0.5,1,946685860,946685839,21,1.841,19,2,1,1,0,0,,0,7,1,0,0
run1-tbt-15s,1,continentale,15,none,true,12,71,6,1,3,3,1,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,1,m1,m1,1,1,0,1,20.905,20.905,1.409,1.4088,0.0,1.63688066e-05,2.58327033e-05,142961.0,55983.0,86978.0,0.608404,-0.75,1,946685882,946685860,22,1.095,20,2,1,1,0,0,,0,11,2,1,0
run1-tbt-15s,1,continentale,15,none,true,12,72,7,1,3,3,1,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,1,m2,m2,1,1,0,1,15.32,15.32,3.39,3.3909,0.0,5.57125298e-06,4.867095520000001e-06,142961.0,99827.0,43134.0,0.301719,-2.083,1,946685898,946685882,16,0.68,15,1,1,1,0,0,,0,7,1,0,0
run1-tbt-15s,1,continentale,15,none,true,12,73,7,1,3,3,1,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,1,m1,m1,1,0,1,3,21.739,21.983,0.073,0.073,0.244,2.88067327e-05,2.4839716000000023e-06,142961.0,55983.0,86978.0,0.301719,-2.583,1,946685920,946685898,22,0.017,21,1,1,1,0,0,,0,12,2,1,0
run1-tbt-15s,1,continentale,15,none,true,12,74,7,1,3,3,1,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,1,m1,m1,1,0,1,2,16.877,17.281,0.404,0.4038,0.404,7.65291768e-06,5.862710299999999e-07,142961.0,55983.0,86978.0,0.301719,-3.0,1,946685938,946685920,18,0.719,17,1,1,1,0,0,,0,7,3,1,0
run1-tbt-15s,1,continentale,15,none,true,12,75,7,1,3,3,1,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,1,m2,m2,1,1,0,1,15.864,15.864,2.421,2.421,0.0,6.52333278e-06,3.692353820000001e-06,142961.0,99827.0,43134.0,0.301719,-3.667,1,946685954,946685938,16,0.136,15,1,1,1,0,0,,0,7,4,1,0
run1-tbt-15s,1,continentale,15,none,true,12,76,7,1,3,3,1,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,1,m1,m1,1,1,0,1,10.856,10.856,4.715,4.7152,0.0,2.17328686e-06,3.91829263e-06,142961.0,55983.0,86978.0,0.608404,-3.25,1,946685966,946685954,12,1.144,10,2,1,1,0,0,,0,7,1,0,0
run1-tbt-15s,1,continentale,15,none,true,12,77,7,1,3,3,1,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,1,m1,m1,1,1,0,1,21.945,21.945,0.047,0.0471,0.0,3.73467718e-05,7.4323664e-06,142961.0,55983.0,86978.0,0.608404,-2.417,1,946685988,946685966,22,0.055,21,1,1,1,0,0,,0,9,2,1,0
run1-tbt-15s,1,continentale,15,none,true,12,78,7,1,3,3,1,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,1,m1,m1,1,1,0,1,8.633,8.633,13.182,13.1817,0.0,8.23679792e-07,3.1297860008e-05,142961.0,55983.0,86978.0,0.608404,-2.667,1,946685997,946685988,9,0.367,8,1,1,1,0,0,,0,7,3,1,0
run1-tbt-15s,1,continentale,15,none,true,12,79,7,1,3,3,1,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,1,m1,m1,1,1,0,1,8.169,8.169,12.475,12.4754,0.0,4.59337362e-07,1.3719045538e-05,166149.0,65167.0,100982.0,0.60778,-2.167,1,946686006,946685997,9,0.831,8,1,1,1,0,0,,0,5,4,1,0
run1-tbt-15s,1,continentale,15,none,true,12,80,7,1,3,3,1,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,1,m1,m1,1,1,0,1,14.464,14.464,7.442,7.4415,0.0,3.95973698e-06,1.905837052e-05,166149.0,65167.0,100982.0,0.60778,-1.333,1,946686021,946686006,15,0.536,14,1,1,1,0,0,,0,7,5,1,0
