height,hash,miner_address,miner_host,time,txcount,confirmations,epoch,in_setup
1,00a71e7a974c33c3c205a004418be661bcbb73a5005f266d5a5395c3ce84c49e,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684801,1,659,1,1
2,00f577ae9fe4cefc1b29c957d54cd23e922ad00aad65e114bf6031dd305e4a4f,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684802,1,658,1,1
3,00762d07bcf396cc43db3311d3bada66a3ba57c74097ce8b74269110521cbae4,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684802,1,657,1,1
4,0022efd389bfd442a1523ebbabdd3d52cbc718c8586e922c6da72d8c614f220c,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684804,4,656,1,1
5,00a1a808bbc49914131718d5380fc02b4a4140412cbcdae7c1cb2ecbb90232c3,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684807,1,655,1,1
6,000db15460b90abe27cb16243d3cb388304c2b7cb852b46df9f0894f3d2fa659,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684811,1,654,1,1
7,00c6f25a9a4d112b7d61439bda463e8ea498925a717d93bcd6f82bbfa5c9d930,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684814,1,653,1,1
8,009a70489f4e7838762ac6490cebfd62ae254908adc1c2dfb5517ec4585efadc,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684816,1,652,1,1
9,00926f4ee9a03d6fe1fcd41cc15f39f9cde8e97f58eb8af57f4434f7a5a7b5b4,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684820,1,651,1,1
10,005a92f1fca13417f368a3f67c96a5bef1b81002f61b6997e0189085319ab547,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684823,1,650,1,1
11,00fb85db2d29953681ff620e3df8018fb938e4b94cf8621258d7cacccdc4488a,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684826,1,649,1,1
12,00605fd28c77ff17c3e4ce69da79c930beb36820029f43b4c62ef431ce2c5523,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684827,1,648,2,1
13,00506167085016097d6b1de906c339cf4584a84fdefcb3cc1c3fa46459ad4854,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684828,1,647,2,1
14,00273f4d0c806d3d57ec2cca333298f1272e830e50e22f05d1097b48de4d13f6,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684829,1,646,2,1
15,00351b6233d0867551e49a310cedb48ae8d812d9a7b86028f2791bbfbe36b44b,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684831,1,645,2,1
16,00f1553fd7d620f80c5547d5456d9fddf0a6c8c5003a182c00a6de0308ca7c23,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684833,1,644,2,1
17,00f5b432ee9c27a1a9ad2de85eb0e63ab03168b1d09e1671c0f370209b634a89,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684835,1,643,2,1
18,00ff61cd82b2dbcef0736f1828718c1a6bd380aea4840ef3b03ab81349391077,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684838,1,642,2,1
19,0022a33cd5a7ce3b2566bb2079b1d44d6fc499a36c60031677079aa2d970b8a1,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684840,1,641,2,1
20,00e2f91513620e5becd5f71e4b574872fd3111377deadf9813198079c637f375,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684842,1,640,2,1
21,0037c07471258f75c2833160b40e20d982d2c99945167222ff58cabad9028fa9,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684845,1,639,2,1
22,00267fccea2164c5c5ee3459eb83de109bce887cb0285dc5a72e8f854346cc89,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684847,1,638,2,1
23,0082c7a5d81207e7a974ac4792e163d5812cbda1aecc620c98641d5c556f45d6,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684849,1,637,2,1
24,0081a488903fa0bff71e9bbab74829ecebab320af75a72f9bc20a92b7cf889df,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684851,1,636,3,1
25,00c43a83a0c8dd391f4e18e06aac83329bcc78ab9c9230257e4eabf29ce60bc5,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684854,1,635,3,1
26,00d6cd4bc350b1ce56d81156036d9d0b8703fea35d12be272758240d57854a3b,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684856,1,634,3,1
27,00b8ebfb7e7cddee88a5c2e04f267a729956ff57f7fe788b57ba01cec73cd4b3,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684857,1,633,3,1
28,00031f9087f18b61f9d55fc738831c97d962f95dc2ef13ade4e863de261757e5,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684858,1,632,3,1
29,00c8f87a0bcd87fc3c62c9314356783692074a4ffe6e48b30fc85a6deb1ab364,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684861,40,631,3,1
30,00b001f6a5dc3840691830722f9725508516db51babddd94590d5281d938cb12,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684864,1,630,3,1
31,007bf9b39325b9cc7470c38bcac69fb9dab08b0112bae4ce1f45a6483d92d71a,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684867,1,629,3,1
32,0006cb4b5aae0204cea68422ea0c34bdbdb428dc3cdf935e7f96acc447f9f8b5,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684869,1,628,3,1
33,00367610c82b4611f3cab0938392f8ec638396ff43b81b987ff1f2b717dc7085,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684870,1,627,3,1
34,005bafc24be5f01aa5b2c5d2128ac722b3d5985c087b8cb6c98e1c9d32c4cdef,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684871,1,626,3,1
35,006cce7ae2c39569936759c65a37e8b6cc9cc15a016cc9392827434b4cd2f93d,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684874,1,625,3,1
36,005f9c07e52d6086ab8617481bd4c140b747c3795560789fbddb45cc6214fed6,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684877,1,624,4,1
37,00613013356525316dc67011d57617990678b5ca17ad83da0624a62793413ef9,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684879,1,623,4,1
38,002fe29ba93fa4ab3a712a263b53ff8b064166d2943d822d96208229a27508ec,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684881,1,622,4,1
39,0095ef94219f70782a5aa0eb9dfaa133ce6df7dafe6a8598b30ecf230d49b429,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684882,1,621,4,1
40,00d969d9213051e310e3ec01a4ff87aed65988f383ea95d75f9adb77d777b83d,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684885,1,620,4,1
41,002d12a2552bb5c93f04b407ab82336135f845e8778b67a2aa7dc51f2c195cb7,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684887,1,619,4,1
42,008617de76aa541b6f1fbdd6bd87cb143e8ef06e2f469d9c43c8d413ef6ea07c,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684890,1,618,4,1
43,0047703286833b0d7744826ee906017d0f6bfd54eb60c13fbaa76cd3a34f2990,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684892,1,617,4,1
44,008f13b8b936b2377358aa4354f03b79d593383e8a73be9d4c774db48227c936,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684894,1,616,4,1
45,005a5b9997da8e478623358f2f2f7ef910a162176e3866de0cc2048eaa1a4cc9,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684896,1,615,4,1
46,009deac9d822faea1671ecc4f52b1a2d82097a933579e0ed8acde0bf14833d4d,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684898,1,614,4,1
47,0038336f4b6baa8c4a9dfa2b978aacb33890991a4996e474fcd7ff0d93a8e792,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684900,1,613,4,1
48,00700e3ad5f7b965cd7118892255d242c7bac8462acc655ec92809caaf480f6d,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684901,1,612,5,1
49,001dbf51dbf5885456472f9bf3e45ec45b51da247bf7e7fe7d56f2469071e0e0,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684904,1,611,5,1
50,005232330343f3c740dfac6f86bd4bb39048819218cd144252f7fa2a2bc9605e,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684907,1,610,5,1
51,00f5b8bd4807ce114f4c4d0fe812ba211c17775ea0e03a85bbe9e7107f9874ca,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684909,1,609,5,1
52,000d441979d06262d171f45cd94b34676ee2c7910c76e37173b823acf34ee083,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684911,1,608,5,1
53,00431dc0bca7e6a4a619c19c3e38f795f930c2803d645f8de4be8dff759e619c,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684913,1,607,5,1
54,002c4cc8eb7e607a7ac3b3dfda3c3e447c6c647a27e6ce69466223a88a1c7a7c,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684914,1,606,5,1
55,0034452ff5969baf1b3d5295c85f19f7ff7f251d3d97903276ce25f8aae9a0f6,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684918,1,605,5,1
56,00dee2dfb7e37996fca18cc7cb207b76c4f38f140fe9d6ecfdf3a7ccc5b28cff,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684919,1,604,5,1
57,00eb4142fa51761fd21b4553c7942be5bd3882b056a782ac1f2a81555c59cf3f,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684922,1,603,5,1
58,002da930e7a511a3d203bdc069a0fad0d4c55d835cbabf6132018931d1379cde,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684924,1,602,5,1
59,00fdbd34c2dbff275ca06c59321c4b729466cef0e9b295bfb640f92bb07b1558,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684926,1,601,5,1
60,00719a8bdf636fe72aec3ca8f70e9a4ba230f58cadb769f571a46825ad49adbd,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684927,1,600,6,1
61,004ec882c500e43a52def586358f6fd907b74b45a1e71c611d031477e056703d,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684930,1,599,6,1
62,0067be154a77e34e0980aae92bc28c3550df9fe4bf481c04dc3fa2798f20d583,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684932,1,598,6,1
63,0000852a6b3feceee299d4436a445125a630f5a25c6ffd6dbc45c7a2fe7355e2,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684933,1,597,6,1
64,00bc868df391fc8a7e2fac0f642ffddcc02fe1d002fd681c82d31958cd5696b2,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684936,1,596,6,1
65,003969f801499865a5ec443284401b818377e7f9f55795d015588e71d12ee4ba,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684938,1,595,6,1
66,00ab3bc87e127e85116f5b5156319008fb96d5dbc74c2804a750b5fee90eea06,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684940,1,594,6,1
67,00196af05a2387995eb87bc55d36c6a61ab42c09c40613f5d72d85a9369c5570,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684942,1,593,6,1
68,004932e1186a50f3a8f6bcb731eaa33ac2477f855b6f4fc79922fd9a1fd432df,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684944,1,592,6,1
69,00ec9fcc65bb9e769db18e97835e00b3b5074d89e05ba1a7fa6d56846f5a9aff,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684947,1,591,6,1
70,003952108f411ee819b06d213e07e2f982c961815e394913f0b06845073340b5,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684949,1,590,6,1
71,00df1279528245d70ad0496f7ccdf178e57de0bd2dce1f873e295842b7fc8982,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684952,1,589,6,1
72,000008f71fc00e2aee38161cff11ac307f1ff8c357a52945bf4c968d49fc3444,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684954,1,588,7,1
73,00102c64147d3eed6c03922f9e875b8a3c1bcf1848b13f980aa57420dd5f8281,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684955,1,587,7,1
74,00766a7b58f566c956344bfe6e2f356754cf425a45e29ee066ab75d769f5c978,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684956,1,586,7,1
75,0095108c8c5f7d1497463f1ef76f8e388b8cb36a6ecf5ca8e7a23ba714943e45,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684959,1,585,7,1
76,00f2ecceefbd577c4675ff7421fafe5f32d9557eeb30251afd7e89177255a7e9,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684960,1,584,7,1
77,000c74633f199279199549e649537a3657d16d878a0598f71002a079e2837b2a,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684963,1,583,7,1
78,007928c92c0a9b28cd7f8c07b630935eba4aa592f40a55af3d2649de0b37999e,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684965,1,582,7,1
79,00eb1c35ca60626e73e41f333fac3e9500d7c57863d508a480c9c4df58e2d424,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684968,1,581,7,1
80,00de9c68faf8feb17a67a0a9e62e02ecd196eb86f9c4145f4007ec8ba60fd4a3,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684970,1,580,7,1
81,008b8c1bdd21f696f3c86b252c64d116be6d4557051c15f110df308475b4a079,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684973,1,579,7,1
82,00324b90d3420f2c76350ba88a603246522338d57bfb9b6c901c8a66a782adcf,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,m1,946684974,1,578,7,1
83,0037e67190ca0b8153d37590a14f5902ef76112da05007541b599a895fec5d41,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,m3,946684976,1,577,7,1
84,00a55322bb972764efeffbc7b96913faf6abbae8e3229d034533c013cf945e99,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,m3,946684977,1,576,8,1
85,008fdb45f5d867dd596a75f456fd6d4d7c99003518f388eaaed4366c02257320,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,m3,946684980,1,575,8,1
86,00ed2097055706e74ce6e15ee3c858d8cae6c056af9ef19419eb63a1d11a1da1,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,m3,946684983,1,574,8,1
87,00b1bcc5cd9a2bec6194b7ff655adce909471732406c9a56a2b99724e3ac6e6f,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,m3,946684984,1,573,8,1
88,00f2095bea729a745f5c180711c4956c09749d103e62015b654aeb34228243f9,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684987,1,572,8,1
89,00a7c6a2a80bb65ed4f9e2a45ba4ecde33109fabb01f1e3e474a4749a2c0e6ff,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,m3,946684989,1,571,8,1
90,009bccec9c08bf26fae1b9548f548525b6b510c997ac03a46c2b128c200b3c6a,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,m3,946684991,1,570,8,1
91,003e4b6183af3590bc1e0f4a0c7ed85e98d0907aa7e157660e0cef2bfe67cf2d,19T4SYzZrf5S6P5StyKf5sTgdHWgyficvgAyt3,,946684993,1,569,8,1
92,004046f39c4f0961e613b02e4568b0b6c0208dad08732f2c7a4ea242585d5bff,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,m3,946684995,1,568,8,1
93,000a774eff8c8f6c2615fe5207f3bbfdf22ec2fb6b91093f87adef4cfd76a97d,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,m3,946684997,1,567,8,1
