run_id,livello,tbt,height_invio,height_conferma,epoca,nodo_publisher,indirizzo,miner_cluster,seq,esito,dettaglio_errore,txid
run1-tbt-15s/nazionale,nazionale,15,22,23,2,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,m2,1,ok,,966005142ca615d499b718416bf8f10f1e9a413367f3ee3ef2c473cf7fc85802
run1-tbt-15s/nazionale,nazionale,15,22,23,2,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,m1,1,ok,,7c790b7e456966004def2a5878347cd520d885d9e139dfd5d7b4ed6996f7e946
run1-tbt-15s/nazionale,nazionale,15,22,23,2,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,m1,1,ok,,747ece4e557d8ab3c93b5fd529e6a0649242a0dd9ace699c74cc165ff0930d2c
run1-tbt-15s/nazionale,nazionale,15,22,23,2,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,m2,1,ok,,9bb76eac68e19545bf6f25963f81af24b82ca94b93f5b919f067ca4a3396fdd1
run1-tbt-15s/nazionale,nazionale,15,22,23,2,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,m3,1,ok,,30e7a51786cd2f836e1d10b93168f34711ca930399d19491efbe0f818211625e
run1-tbt-15s/nazionale,nazionale,15,23,24,3,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,m1,2,ok,,a99fc41c979d2ce4be70b0966c19261ba9b433ab0d825030f9f672185e5d7c6e
run1-tbt-15s/nazionale,nazionale,15,23,24,3,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,m1,2,ok,,64b90eb051f5a7ec9a5b389eafe516430659fa2972c5003b1a6c3127800fbf23
run1-tbt-15s/nazionale,nazionale,15,24,25,3,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,m2,2,ok,,d6a8ca2df9a23dd46dd5dec3afad51c60af2605f77d42de3f54f54828b0ced73
run1-tbt-15s/nazionale,nazionale,15,24,25,3,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,m1,3,ok,,e4a6e506ef62c6a5946f0f0c5da16daa9385292a43b416bbc5ac216ac59fb79a
run1-tbt-15s/nazionale,nazionale,15,24,25,3,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,m2,2,ok,,c3267a830a5cd574b5ee07e80993adf915411d7996f737e47649cd9cd1cd0c05
run1-tbt-15s/nazionale,nazionale,15,24,25,3,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,m1,3,ok,,6d2f1fc50789bcd7caddf518e9994558d4e1a9dc3d58c6fc538c16ba23212542
run1-tbt-15s/nazionale,nazionale,15,24,25,3,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,m1,4,ok,,2cc447082510d289eb834c077aa512bb2b769aca2432275bdfc57fc082408a8a
run1-tbt-15s/nazionale,nazionale,15,24,25,3,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,m3,2,ok,,46d8d5fdcfbb1885b31006364211683af31dbcb748e3ae22a3e5f1cd2ec1dba8
