run_id,livello,tbt,height_invio,height_conferma,epoca,nodo_publisher,indirizzo,miner_cluster,seq,esito,dettaglio_errore,txid
run1-tbt-15s/regionale,regionale,15,23,24,3,c5,12CAY81XqqGQ53QXsY3oR9oxw3YiaPjrKkdby9,m3,1,ok,,d92edf72f5a541be12c8861012b173de7ebcb4b4cad17915749978eda817bc50
run1-tbt-15s/regionale,regionale,15,23,24,3,c1,1QeD1MiyZASH93EjBcPYpb1VbdP8VK68jesBxL,m1,1,ok,,ca71f23f6d7133dc18154a8942dfdcfb6a3a1b317a90263bd81ad088a6137a3a
run1-tbt-15s/regionale,regionale,15,23,24,3,c2,1Cw3SU7CSR9jNxKrsJvkRJxb1mCgAxQNkG5YD4,m1,1,ok,,3207f62e312dc7f459eaada7fe31676efa9b5780cc882cc46c44154daf669163
run1-tbt-15s/regionale,regionale,15,23,24,3,c3,1QQoTiHA5ooKPefGXGPqnbp9s87fVqMgMKBchQ,m2,1,ok,,602cc89211d2e3aec56b5bbd647859383f8929508bb47e531f4106b71607585e
run1-tbt-15s/regionale,regionale,15,23,24,3,c4,1Rt6yAwfP85GtvRLtVND1tX55evgB2m5FDvFRw,m2,1,ok,,d8366cde6caa432fbfb997a83e020ac058688614021a8adf9f488bf15c3f8ec2
run1-tbt-15s/regionale,regionale,15,23,24,3,c1,1QeD1MiyZASH93EjBcPYpb1VbdP8VK68jesBxL,m1,2,ok,,c5c29967acb5701da978f3eb3d66d3902751ef92359682dbea9e1e80eb0d1dfa
run1-tbt-15s/regionale,regionale,15,23,24,3,c2,1Cw3SU7CSR9jNxKrsJvkRJxb1mCgAxQNkG5YD4,m1,2,ok,,760840aa032a9e844161e7c8ffc9a6278ff4e49258488021ba1d379a0c053629
run1-tbt-15s/regionale,regionale,15,24,25,3,c3,1QQoTiHA5ooKPefGXGPqnbp9s87fVqMgMKBchQ,m2,2,ok,,8755e2903750d473077ce0bf4309d3d1657dbc5434e40034e7e1fd00fda45b14
run1-tbt-15s/regionale,regionale,15,24,25,3,c1,1QeD1MiyZASH93EjBcPYpb1VbdP8VK68jesBxL,m1,3,ok,,29b921def925fd4727c4c3c930f5c045968bf0a1eff1b3fb1ce263b45908214c
run1-tbt-15s/regionale,regionale,15,24,25,3,c4,1Rt6yAwfP85GtvRLtVND1tX55evgB2m5FDvFRw,m2,2,ok,,28c7561280ff7001a8a50b578247f315504cb768a95e31a3dc2b5ff60933a070
run1-tbt-15s/regionale,regionale,15,24,25,3,c2,1Cw3SU7CSR9jNxKrsJvkRJxb1mCgAxQNkG5YD4,m1,3,ok,,4d42d6a0b04eba25022e8e973e52ec52b0687616172346b2a1f332ef9325d883
run1-tbt-15s/regionale,regionale,15,24,25,3,c1,1QeD1MiyZASH93EjBcPYpb1VbdP8VK68jesBxL,m1,4,ok,,f1b738c202993be41715d55d28342d210829f07034a4030f1e6423d163d76ae3
run1-tbt-15s/regionale,regionale,15,24,25,3,c5,12CAY81XqqGQ53QXsY3oR9oxw3YiaPjrKkdby9,m3,2,ok,,c72add0aebbba0ce73df0eaf0912b833a7d1da36e24ceec28a2e2f74e83966c3
run1-tbt-15s/regionale,regionale,15,25,26,3,c3,1QQoTiHA5ooKPefGXGPqnbp9s87fVqMgMKBchQ,m2,3,ok,,154d9959279d26cf8c886305a8e29ccb3652b5b6f9fe5fc87220f590e70794c5
run1-tbt-15s/regionale,regionale,15,25,26,3,c1,1QeD1MiyZASH93EjBcPYpb1VbdP8VK68jesBxL,m1,5,ok,,b19eee341b1651a9b9b734007100379f770f71fd760bc025b6eeb927f8c3248c
run1-tbt-15s/regionale,regionale,15,25,26,3,c2,1Cw3SU7CSR9jNxKrsJvkRJxb1mCgAxQNkG5YD4,m1,4,ok,,9dea872064186b67b6124c3aa683be78c95bdd7ed1bbdfa7e8c5dd837ee3a3e3
run1-tbt-15s/regionale,regionale,15,25,26,3,c4,1Rt6yAwfP85GtvRLtVND1tX55evgB2m5FDvFRw,m2,3,ok,,7642218707027b9fedb7b2874fab7224c538ba8dde251553bdaa6b07e11852af
run1-tbt-15s/regionale,regionale,15,25,26,3,c1,1QeD1MiyZASH93EjBcPYpb1VbdP8VK68jesBxL,m1,6,ok,,3760ce18a6684b1527b86b0cddb3b1d1c2d01fca647cf8dba96baa2c069fa77b
