run_id,livello,tbt,epoca,n_host_con_peso,gini_peso_pubblicato,gini_peso_effettivo,entropia_normalizzata_peso,host_dominante,quota_host_dominante,gini_atteso_da_input,gini_contributi_c_i,delta_gini_pubblicato_input
run1-tbt-15s/regionale,regionale,15,1,3,0.0,0.0,1.0,m3,0.333333,0.0,0.0,0.0
run1-tbt-15s/regionale,regionale,15,2,3,0.144893,0.144893,0.961953,m1,0.422464,0.144904,0.071053,-1.1e-05
run1-tbt-15s/regionale,regionale,15,3,3,0.327056,0.327056,0.822979,m1,0.590343,0.327053,0.226421,3e-06
run1-tbt-15s/regionale,regionale,15,4,3,0.34741,0.34741,0.798455,m1,0.608349,0.347406,0.236668,3e-06
run1-tbt-15s/regionale,regionale,15,5,2,0.163781,0.163781,0.921154,m1,0.663781,0.352288,0.242932,-0.188507
run1-tbt-15s/regionale,regionale,15,6,1,0.0,0.0,0.0,m3,1.0,0.354968,0.22937,-0.354968
run1-tbt-15s/regionale,regionale,15,7,3,0.356909,0.356909,0.790107,m1,0.625607,0.356912,0.247003,-3e-06
run1-tbt-15s/regionale,regionale,15,8,2,0.158415,0.158415,0.926327,m1,0.658415,0.343063,0.233138,-0.184648
run1-tbt-15s/regionale,regionale,15,9,3,0.360079,0.360079,0.781045,m1,0.61776,0.36008,0.232208,-0.0
run1-tbt-15s/regionale,regionale,15,10,2,0.379394,0.379394,0.5311,m1,0.879394,0.346972,0.240194,0.032422
run1-tbt-15s/regionale,regionale,15,11,2,0.182994,0.182994,0.901096,m1,0.682994,0.347918,0.22935,-0.164924
run1-tbt-15s/regionale,regionale,15,12,3,0.362749,0.362749,0.776638,m1,0.618815,0.36275,0.24284,-1e-06
run1-tbt-15s/regionale,regionale,15,13,3,0.351773,0.351773,0.79367,m1,0.613702,0.351771,0.244639,2e-06
run1-tbt-15s/regionale,regionale,15,14,0,0.0,0.0,0.0,,,0.343744,0.22937,-0.343744
