experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,epoch_buried,validator_host,validator_address,w_raw_start,w_raw_end,w_eff_start,w_eff_end,psi,p_theoretical_blockweighted,n_blocks,O_i,E_i,p_hat,wilson95_low,wilson95_high,p_theoretical_inside_wilson95,abs_error_p,share_changed_within_epoch
run6-tbt-10s,intercontinentale,1,10,none,true,2,1,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,50861,50861,50861.0,50861.0,1.0,0.066834,47,2,3.141198,0.04255319,0.01174828,0.14248528,1,0.02428081,0
run6-tbt-10s,intercontinentale,1,10,none,true,2,1,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,511089,511089,511089.0,511089.0,1.0,0.6716,47,27,31.5652,0.57446809,0.43281919,0.70486372,1,0.09713191,0
run6-tbt-10s,intercontinentale,1,10,none,true,2,1,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,199052,199052,199052.0,199052.0,1.0,0.261566,47,18,12.293602,0.38297872,0.25790681,0.52573433,1,0.12141272,0
run6-tbt-10s,intercontinentale,1,10,none,true,3,1,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,50861,74727,50861.0,74727.0,1.0,0.06540831,100,6,6.540831,0.06,0.02778612,0.12476815,1,0.00540831,1
run6-tbt-10s,intercontinentale,1,10,none,true,3,1,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,511089,768423,511089.0,768423.0,1.0,0.6714977,100,74,67.14977,0.74,0.64629011,0.81595302,1,0.0685023,1
run6-tbt-10s,intercontinentale,1,10,none,true,3,1,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,199052,301205,199052.0,301205.0,1.0,0.26309399,100,20,26.309399,0.2,0.13336693,0.28882917,1,0.06309399,1
run6-tbt-10s,intercontinentale,1,10,none,true,4,1,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,74727,78137,74727.0,78137.0,1.0,0.06735258,100,5,6.735258,0.05,0.02154368,0.11175047,1,0.01735258,1
run6-tbt-10s,intercontinentale,1,10,none,true,4,1,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,768423,814324,768423.0,814324.0,1.0,0.70129929,100,77,70.129929,0.77,0.67845617,0.84156734,1,0.06870071,1
run6-tbt-10s,intercontinentale,1,10,none,true,4,1,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,301205,265001,301205.0,265001.0,1.0,0.23134813,100,18,23.134813,0.18,0.11700225,0.26667358,1,0.05134813,1
run6-tbt-10s,intercontinentale,1,10,none,true,5,1,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,78137,78137,78137.0,78137.0,1.0,0.06366052,100,9,6.366052,0.09,0.04807254,0.16226213,1,0.02633948,1
run6-tbt-10s,intercontinentale,1,10,none,true,5,1,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,814324,838621,814324.0,838621.0,1.0,0.68177728,100,65,68.177728,0.65,0.55254443,0.73635752,1,0.03177728,1
