experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_host,validator_address,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,MissedTurnRate,MissedTurnRate_note,n_rounds_won_not_argmin,blocks_won
run6-tbt-10s,intercontinentale,1,10,none,true,2,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,4,2,0.5,,0,2
run6-tbt-10s,intercontinentale,1,10,none,true,2,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,24,1,0.04166667,,4,27
run6-tbt-10s,intercontinentale,1,10,none,true,2,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,19,2,0.10526316,,1,18
run6-tbt-10s,intercontinentale,1,10,none,true,3,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,7,2,0.28571429,,1,6
run6-tbt-10s,intercontinentale,1,10,none,true,3,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,69,1,0.01449275,,6,74
run6-tbt-10s,intercontinentale,1,10,none,true,3,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,24,4,0.16666667,,0,20
run6-tbt-10s,intercontinentale,1,10,none,true,4,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,8,3,0.375,,0,5
run6-tbt-10s,intercontinentale,1,10,none,true,4,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,72,0,0.0,,5,77
run6-tbt-10s,intercontinentale,1,10,none,true,4,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,20,3,0.15,,1,18
run6-tbt-10s,intercontinentale,1,10,none,true,5,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,10,1,0.1,,0,9
run6-tbt-10s,intercontinentale,1,10,none,true,5,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,60,2,0.03333333,,7,65
run6-tbt-10s,intercontinentale,1,10,none,true,5,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,30,7,0.23333333,,3,26
run6-tbt-10s,intercontinentale,1,10,none,true,6,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,4,2,0.5,,0,2
run6-tbt-10s,intercontinentale,1,10,none,true,6,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,78,2,0.02564103,,3,79
run6-tbt-10s,intercontinentale,1,10,none,true,6,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,18,1,0.05555556,,2,19
run6-tbt-10s,intercontinentale,1,10,none,true,7,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run6-tbt-10s,intercontinentale,1,10,none,true,7,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,3,0,0.0,,0,3
run6-tbt-10s,intercontinentale,1,10,none,true,7,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run6-tbt-10s,intercontinentale,1,10,none,true,all,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,33,10,0.3030303,,1,24
run6-tbt-10s,intercontinentale,1,10,none,true,all,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,306,6,0.01960784,,25,325
run6-tbt-10s,intercontinentale,1,10,none,true,all,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,111,17,0.15315315,,7,101
