experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch_first,epoch_last,validator_host,validator_address,p_theoretical_first,p_hat_first,wilson_low_first,wilson_high_first,p_theoretical_last,p_hat_last,wilson_low_last,wilson_high_last,gain_observed,gain_theoretical,intervals_overlap,mono_n_pairs_total,mono_n_pairs_informative,mono_n_concordant,mono_concordance_rate,mono_sign_test_p_greater,mono_note
run6-tbt-10s,intercontinentale,1,10,none,true,3,6,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,0.065408,0.06,0.02778612,0.12476815,0.062944,0.02,0.00550197,0.07001179,-0.04,-0.002464,1,3,2,1,0.5,0.75,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run6-tbt-10s,intercontinentale,1,10,none,true,3,6,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,0.671498,0.74,0.64629011,0.81595302,0.676481,0.79,0.70020031,0.85834346,0.05,0.004983,1,3,3,1,0.33333333,0.875,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run6-tbt-10s,intercontinentale,1,10,none,true,3,6,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,0.263094,0.2,0.13336693,0.28882917,0.260575,0.19,0.12514752,0.27778845,-0.01,-0.002519,1,3,3,3,1.0,0.125,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
