experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,argmin_class_host,n,ks_stat,ks_p,mean_gap_x_rate,expected_mean,note
run6-tbt-10s,intercontinentale,1,10,none,true,2,m2,19,0.1824064,0.49554366,1.34609625,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,2,m3,4,0.42434523,0.36308476,0.55671567,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,2,m1,24,0.12425386,0.80907784,0.87479931,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,3,m1,68,0.07983569,0.74865119,1.04078248,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,3,m3,7,0.49713174,0.04021774,1.35978092,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,3,m2,25,0.12639201,0.77365628,0.96991163,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,4,m1,72,0.09993806,0.43990475,1.09677067,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,4,m2,20,0.15019562,0.70299447,1.10411812,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,4,m3,8,0.35200641,0.21615935,0.51342336,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,5,m1,60,0.10675398,0.46903732,0.99194351,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,5,m3,10,0.13814836,0.97729523,0.93001961,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,5,m2,30,0.11236747,0.8030898,1.0191388,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,6,m1,77,0.06845904,0.83897907,0.98189728,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,6,m2,18,0.19228633,0.46189827,1.27545407,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,6,m3,5,0.1935231,0.97252576,1.0389426,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,7,m1,3,0.51886294,0.29076989,0.54381884,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,all,m2,112,0.10522461,0.15583158,1.11998499,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,all,m3,34,0.11378042,0.72852335,0.89257721,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run6-tbt-10s,intercontinentale,1,10,none,true,all,m1,304,0.03244336,0.89571411,1.01148039,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
