run_id,livello,tbt,height_invio,height_conferma,epoca,nodo_publisher,indirizzo,miner_cluster,seq,esito,dettaglio_errore,txid
run1-tbt-15s/continentale,continentale,15,23,24,3,c2,15HZnWPZSNEEfD441Fp18f5CFLmHAebH9Etao8,m1,1,ok,,4ee7255ca3c2b820fb846af63bd38ad904e2010dc70e19fada3bceefe4bdf9d3
run1-tbt-15s/continentale,continentale,15,23,24,3,c1,1D6PJV75UTxj8dgm531atGexacCGEWfyMmy77a,m1,1,ok,,ceb104a6be34951e29d11b8496ab5eed5c97d9c117cb552502078ab5ef1ab7fb
run1-tbt-15s/continentale,continentale,15,23,24,3,c4,1KLJEbmB4XPjt4kR62F7CTatfoBVmQuSJHsqA4,m2,1,ok,,748080fef7af7bd9f1f92c61f250d1d5186133b7574dc3839157702dbd93788d
run1-tbt-15s/continentale,continentale,15,23,24,3,c3,1Hi5s8Rww46YtnHuDvgJhomtaW9DDqgYPMbF5m,m2,1,ok,,1c05ee18cae10e22a9deec163ab259f2e91d02c3e62902d2fd396742cb6bbd13
run1-tbt-15s/continentale,continentale,15,23,24,3,c5,1Rdfp1jsXm439C5pmQy5Unm4Dgv7365vr4KK6U,m3,1,ok,,129d50a21a7e865d3e7f186e6a39dd4b489cd96c4e51a491b0c8ef39609a6eac
run1-tbt-15s/continentale,continentale,15,23,24,3,c1,1D6PJV75UTxj8dgm531atGexacCGEWfyMmy77a,m1,2,ok,,c44d618992d4fcb311dc3f841726aacca8c000dc7bef8878245e7f7ad9f4542c
run1-tbt-15s/continentale,continentale,15,23,24,3,c2,15HZnWPZSNEEfD441Fp18f5CFLmHAebH9Etao8,m1,2,ok,,e36e2715493511b629672802069b51d40acc9f11eed20e6fad6c9f0ee58201f8
run1-tbt-15s/continentale,continentale,15,23,24,3,c3,1Hi5s8Rww46YtnHuDvgJhomtaW9DDqgYPMbF5m,m2,2,ok,,66cdcecba77172c5c4f2cd3d2484da5e1155351e1dcf46e8c875d11a9abbb95c
run1-tbt-15s/continentale,continentale,15,23,24,3,c1,1D6PJV75UTxj8dgm531atGexacCGEWfyMmy77a,m1,3,ok,,8facc5e2c9997ea4c17fced55af94ba48600383d96e5f6f9862a0599df08ad68
run1-tbt-15s/continentale,continentale,15,23,25,3,c4,1KLJEbmB4XPjt4kR62F7CTatfoBVmQuSJHsqA4,m2,2,ok,,4261c771b6b5fe688666abf66ce62e91edb97bcf872b7929d18a076ff1d3df03
