height,hash,miner_address,miner_host,time,txcount,confirmations,epoch,in_setup
17,00e6327a72c0480e7de87217ff15b494a66e58a27e0c65029f8d138bb91f4d55,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685042,1,151,2,1
18,00000b8c9353ea242fbaf1da5f13465002ba8807b9234bfadb94c8cf1e564fe7,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685064,17,150,2,1
19,00896d1b0a4b5c5cb8f22210f91ec40eb99751c365a73e61a7e652a41d7c81f1,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685084,4,149,2,1
20,0075798d87ff7780a84ebbd03476c45a143ebac08804558f2950692d152bc301,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685092,1,148,2,1
21,00c6ba93639c90c6c2e030d6b66612a5c3819345e85eef2f0a7c07ed3cf9b1b6,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685111,1,147,2,1
22,00a42a3493f7a3850d7cfc37e077f7e32959282a6d2da090b81bd727dfa85c4c,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685125,1,146,2,1
23,00c751f52634ba0e9f5d1e4b6c0595330aa107fddca871a25a3e87550cf3a681,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685136,1,145,2,1
24,0009e655d92f227c9a4be1c369b2e576d1e6786030916a1703570ee9e4661fc5,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685154,12,144,3,1
25,003c0fb531876dd41d443a053512484c40a93963474c1debd4b7170046d3902c,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685166,10,143,3,1
26,00ecc20b5866c763189515353d53b2f764e130dea42fbeaaddbeeb7211f1b486,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685187,8,142,3,1
27,00579994c592d0b010e2591d859dfc30c402357f31e7a19978765886b2a067da,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685201,8,141,3,1
28,00d32a8c06823723f84346d15032c209a27ae24912d6decab05ea4aca22d2a16,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685210,3,140,3,1
29,00452928f57a9c440d284ffeb43866b2e1159a238d711b7b8c4148ba945f9a52,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946685233,9,139,3,1
30,00c4dedd99fde85e3b5b6994bd42f733841999bd994eead6b59d9474e12ee9df,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685252,11,138,3,1
31,0053a623835432b298deebbe03442b65398c575960e01e4eec363579e3c22c08,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685260,3,137,3,1
32,0071b1da0f073acb445da6a8f36d72c524a3390e7bb66f707cedac504342dbe5,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685277,9,136,3,1
33,0005aa41ca9c66e791c39fe01fad12399b71cf9c2c7c59dd46779bb65c6694a2,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685293,7,135,3,1
34,0021bef849a09e7c4fa1aa2eaa9aee992fcb275c61612acebe8a7610bfb8903d,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,m3,946685304,5,134,3,1
35,009f5f6924697b4a6be18c9fa5dc1afe3578e38c8da645ffef695f6aa24fe265,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,m3,946685317,6,133,3,1
36,0031cd93fae9f9f5c4ba59d3a661bf6bd3cab398c56b5c6f28c2f12125afea3e,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,m3,946685331,4,132,4,1
37,00599a62c205e31dac66dfe060347d9e3d2a6402ec0140a00307f9e7e8f17509,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685353,14,131,4,1
38,002532779cad065e8ec46b8e88215c716eb635d395afe4488fa8cf64878ee21a,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,m3,946685362,4,130,4,1
39,00e06e43cfc390a03038ff671e30adfab6eeb7fae1916e5e3b2f2f8612b9a073,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685384,10,129,4,1
40,00b0d7120b9e4860f2b9f8c34e5b9f7523b40bc0f8eef73a766e5b2f4d9aec97,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685394,4,128,4,1
41,008bd7528cadcf16c95517ce22d00690d42cde2e4ca1c9f4a681e77be442aa1f,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946685411,6,127,4,1
42,002ee83b57b3bf1cf8f76588a5fe04888238e7f5b0a48bc26e022313aff54405,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946685423,10,126,4,1
43,00c91cff51b1a66909e12595c030171dbd1627bc5c24f0f19a59f9024aaee680,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946685438,5,125,4,1
44,00e8604d170a71faa9bbf78d8b4b5d2a02f5822a309c996a4c11fb21925331ab,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946685460,8,124,4,1
45,002df9ff2a30a6d539272550086faab7f1ebc146612991ab1736a231e4622b80,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685466,6,123,4,1
46,003ee5de5607162b503cb94c9bb0f57dfdb84956970288aed22e0d4a217fc2c2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946685481,6,122,4,1
47,000bd529a12ae72625ae468a17ae50050ede776f77297240ede26af030db4702,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685496,6,121,4,1
48,00864cbadb24e96935cf22ec53f2526a1f7d8d6e10c13d9957693acc53b886c7,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946685511,6,120,5,1
49,004127677f428ac8db172d53c5a8f89d96d3afc7b652edd64d8078f8fbe01584,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685526,11,119,5,1
50,00b9176de4f32fbbca987abe646b30efc290a31d20ade34b352cac5dfa05f7d4,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685543,8,118,5,1
51,00d194a664183d27c8911acbe353317bba5cc446193316f1f14e7c5a9f3818be,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946685555,3,117,5,1
52,0053960b2f578d9cd3b7a440d19be22d363bbb2c84af29c7aeb0ad2fd7a9e3f6,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946685571,7,116,5,1
53,003ded37fc4b335db8321e443a5f26b72ed1728ea1ae7e4b5b66d958d8386db2,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685587,7,115,5,1
54,00e06666f627031b27ade34a0e053ae214ab027c503087d1920c5b09b69e6e71,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685601,10,114,5,1
55,0018708b24555832fd5e32fd550ccdcc5d12d8433dec43b4e6c2550a975035b0,19NrXQ1QxpecGR2a5WjtF1U5WqRZQy5oPx8Vw7,,946685618,6,113,5,1
56,004e220e2826a05147dcee0bff4cccf8626d9ae33aa22af91595c17dbd7f4ecc,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946685634,7,112,5,1
57,009e502360800a67b08c44526e32965f9152845d4d2da17b9735c6d08db1ab07,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946685650,7,111,5,1
58,0001e83110f3aa1ee3fc6ee51613a7350b4dc010ec3ec6fdf02b63e50404dc8b,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,m3,946685668,7,110,5,1
59,00f204db9d52ac8ce6f1801e6f60a7abccc0a9fdfa1b1db3c44fb339aeac13d4,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,m3,946685686,9,109,5,1
60,007c91fed999cea10f2d1490e332ce22edca136f10607d56f7e7721ecb95dc6b,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,m3,946685702,7,108,6,1
61,0092c05fad78bd8695ebc794d0068714bda926b9db77ebd1282d1abc91943dae,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946685720,13,107,6,0
62,000c32e47acfab6e562808f5c2767f397220c634ad8cca067cbceffc2f9fb155,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946685737,6,106,6,0
63,008a6044e962af5a7f6e3501b5cce5ae517d57c9f521c2ea934f5ffeecc2cfaa,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685753,8,105,6,0
64,003d343ef2421896c5d7bb6b51b8d16c09c4e372a83f1ac5fcbc1e1b0b8dcdd8,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685767,7,104,6,0
65,00e7736445b06d1fe4bbee589d51f86ea9bc21140981ab57dc53b51534dcd385,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685786,6,103,6,0
66,00f7d05de3353fe859a30628c7fd267cb88af15cb3b0944babc50baa9a4a1e80,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685803,10,102,6,0
67,00b5a97ca8a6664cb3b085e85a35562a5dfe874c63d3a2b3df7df9123216c5d0,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685814,5,101,6,0
68,00e2f15a4327fda13c6af1367fb1693e4935c0e713b8b411406c90d21ebb0aa0,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946685827,5,100,6,0
69,00cd8a9682947ec5229b3de6e1f4a81dab40c36a0ed299e653bd6cef85571491,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685851,10,99,6,0
70,007c150082d31ac7c88889ff940a00e832e9c939c43e14ddba31fd1445fcac48,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685870,8,98,6,0
71,00fc8c1e0d89a101ca320de8fe191d86e4a78aceadaf6432ea3c56fbdab6e628,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685884,5,97,6,0
72,00a640b507b894245936ab68595d81a01f0b909efa8a116a4d46d0e11977b7ce,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685906,9,96,7,0
73,004895e7d74992ec548c9047800e566ee44a70a496a9a73b14c3e6cc9516c0ef,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685926,14,95,7,0
74,009f0f7ef81b1fc23fd3152dc6c94434704dfee55ea043bbb6d9a14413be8f16,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685942,7,94,7,0
75,008de494a392c3ea315e585babb163b54285c6cb4b725f256c421fa3ffd742fc,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685965,8,93,7,0
76,00368058a878a967c49d4b8c12f94d16fa3f0863cbdc76d7679e8606f47e5577,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685985,8,92,7,0
77,0051c7e49f67807baaed036095ff51a59d4cafc4e2beaa1ed68ffa6af5fe05ec,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946685994,5,91,7,0
78,00f6ced36209a8bc07f486aebf714bee719f6943f6e9407a1ff48bf211b21777,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686005,7,90,7,0
79,0016ac030351b3f9d9e9d1810729eb114acaf31c3722e350c6685f65957e544a,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686026,7,89,7,0
80,00c877253ba21318deecb52b6f45f95dd202ae4ba3a012a93e8c47b54e5321bb,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686043,8,88,7,0
81,00841fb967ba7a3c39bf9830af7c333890ead8ea6f4ee3e66c01cfc542c5319e,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686055,5,87,7,0
82,00af9eb53c63e8e5064b65b03ae7c1c427d7fe9a3d1b2c377e2ff6c6c9b90efb,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686067,5,86,7,0
83,00b4f436b64e313d37f80aab5c5632f446c6d9c6d406b3bd107527ed9a7a8bd4,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686079,5,85,7,0
84,00937b19b808a4c0fc5cf67e1b47cc515c7e9bfff160949a9f7bbf2c673d58a2,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686094,7,84,8,0
85,00e7ef2d9c46231cef74b0c93ce5f7071f8750750be2080941682364ab0ff954,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686105,10,83,8,0
86,0065d2f2cadc4e88ab4820bcc78e0b25c2f97d2091aeb44b16cff44e28e20973,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686122,7,82,8,0
87,0034eac254b67e5eb13aca62b2f608f41cf58c5ddc3fd32da22dcf8cfeee4c1b,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686146,9,81,8,0
88,004cf881837fc3f1377b61f678675014a91e4fdb0c55b23f4b9dda06f986f866,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686166,10,80,8,0
89,0088dd23686cd95cbc931dbef291add4fb86778782863f54726a5c8526ee1045,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686185,7,79,8,0
90,00c9e6780ed3d17fb65ff554b33c3f362af829c58bca92ac1b61c5da1b53f23d,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686206,11,78,8,0
91,00271d3a8fcba91b621fdb7ca9c6fe6c8feeb5b929f2690e50a1b780a1a57fc8,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,m3,946686216,5,77,8,0
92,000a682ded8dc0ba674bba3ab7ad3d4a2f7a18efb45baf59329ebce59e68b4b6,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686238,8,76,8,0
93,00d3b9107e0e1bff341f2dc0ff9ebca01536eada85f8c0bb2cc1ad8f7798adb4,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686252,6,75,8,0
94,0032f6fba3b7cfee450258146871d9b93566400855ebd546fa49436078946422,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686264,6,74,8,0
95,00e0a4079215058a15035af17e3c3974794945bd0bf7b01620b74ee072b609fd,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686280,6,73,8,0
96,00a3fa668ef3d9d5d0a11ee30767484d608df8a5b5bf4d81349fa31c728a7a33,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,m3,946686289,4,72,9,0
97,0012fdb6aa5adc7aa3603fc36d19c02ab5b91a50390d1198a593259bf91276d2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686305,11,71,9,0
98,0006121cd5f70ecfed449907f1d6228a02f101c55b2a33ed80da3a7fc7b57844,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686327,10,70,9,0
99,000be5fe5c39584cf4945351570e86a693c3fa177ade385d81c7776b5d09834d,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686338,3,69,9,0
100,00d1aa74193c5c5ee6721e023e32f82896d0c0c45d1d3d0db88efbb369c7393d,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686353,8,68,9,0
101,0095de3dc282b214e9bcdac5c929c22f49a50849f942f17a439bc192e865b67c,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686367,7,67,9,0
102,00bf17cacbabf44ee8ca72c0ffeeb5a1bfd53329fc689f327dfd01f7882af0e3,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686387,8,66,9,0
103,00860c6061a0a391f0d714891be900c82c47d9a9090ae42c1a5541c778df8456,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686403,8,65,9,0
104,00670e62b11050bba09f633268d2a20175b38c2d167d70c5fdc3da5b633e76c1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686423,9,64,9,0
105,005c5aa8a67e9426eba2dbc4c66af2981b68381b403c6a1fa5b532f4cbce1392,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686439,6,63,9,0
106,00132cfdd8533b249bb9d7f0336563aadb0b0183b8d39de2138b075c9fe52ad5,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686459,7,62,9,0
107,0028afd8f94880bfbe824a232abf0c7c0955eee703fdc85668a63601f188e118,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686475,8,61,9,0
108,003eca30384438fb9c809587feede21493e73436de5c1c667bdd648b310e3c72,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686487,6,60,10,0
109,0096d70e802f982356ccb7c570c1d5300bbfdead5fff9312b22e3f3d407960ee,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686510,13,59,10,0
110,00267845ff040926505cfcc2e5a94114b94c8cb3cbb27fd164ded4a3d45498ba,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686521,6,58,10,0
111,004cef91fe0318fbc10995e79f18a2c1a3a9b445fe816f7c78d422033175621f,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686530,2,57,10,0
112,00bfd64bea7e4e54772165fd5773339cdca4534ea67f014b7a3fd54093f65f33,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686552,10,56,10,0
113,009bc7c3af47ca8d75f33c594fdf099254668a7b17de4e43f3efe69517775e84,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686566,7,55,10,0
114,0086fbe720a2f58ee167de0ad70fadf7d6d667411bb8d29b5e22c3bb52ce2d8d,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686587,10,54,10,0
115,005fca73c5697751485a228d4752edb3d2b1053f0b318c6ad4f4e893c5205189,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686595,4,53,10,0
116,00064180fcca21a0b2d45fbced4af6a6c3eca338c059fc2f0e0e5396a66cb8b2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686614,8,52,10,0
117,000d673e8939392326520e8a43ad33e8fde1120b4bda9b9d6019be847f1434e8,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686633,8,51,10,0
118,0046e63e5a9bcfc24f6291b25b2b01b0cf487d055cfe3132a8d9d203ec5fe84c,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686647,7,50,10,0
119,007e2cc19555545da61a74998053566adb22eac8e986bac671cbca2be0f8cc41,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686662,6,49,10,0
120,003800b481a60d42ed491e5985008d86ee56835e0dad39549f8f7d7ca0cb123f,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686674,4,48,11,0
121,0005dce56ab58d8b0c8ab38fa91061a8490dce5102e13263c8bf6f5058c25a1f,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686694,13,47,11,0
122,00045303295317228622c7844057686b862d10ddce6a20aa35b5ee41859c42d6,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686711,8,46,11,0
123,004e687f66902be846d5c0ae0ffa1697b8fe25dd4c771b652325ac1397065c71,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686729,8,45,11,0
124,0096de7fcebf25b72fd617a89629cbc1490d3c3af9b5ca37b0bb79c399243f8c,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686737,3,44,11,0
125,00d6b43073740a0a0a737b30365f22c29102e5071a3ae4ed84a549595609ea2b,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686746,5,43,11,0
126,00708667ef98c0785ccc87624feab42f9c7a9730a85e289cd58617b2ffcd7679,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686756,5,42,11,0
127,00566b465816a0e17ad4979281382ccb60f6eadca62f2e742d7419e54b37d700,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686767,7,41,11,0
128,006cd3e8c33541c6e41b45f7cc34c4cfa875ea5c8136c20416865f06b3fbcc7e,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,m3,946686777,4,40,11,0
129,003956f8724e1f4bcc175a16b33c9effc091a534bfe4c66d70a552ea3d0c6dcf,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686796,7,39,11,0
130,003fad1dba7cdc5090b5f9bfd11615fa6c97bd4e44b6900df088357934ac1cd2,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,m3,946686807,6,38,11,0
131,00cac2290a839679fe696bf5610c2c8a4e5d43819b9d89986bd389ed830cf95d,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686828,8,37,11,0
132,00785d3a94877313f0d72b206266ef3c64af0fa733c2d3332dbf7adf218b9a75,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686849,9,36,12,0
133,002bac9435b3591bd6a47fab752e0d8527b4b8c96e45b2bb8837576856424872,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686860,8,35,12,0
134,006dfa724e3ea8beed8c837787636fea41758cde3c61d40d03474acb735cbbda,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,m3,946686870,7,34,12,0
135,000ab36f92754192106a29e83d70c37fab01cee3ef8f889fb0c9c14dd91dc41e,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686885,6,33,12,0
136,0095a0a02726549afd10160c39149b9316a3d260624b60dc5dcaaed40651f0ea,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686897,4,32,12,0
137,00e4b30aff77350c05354c17eb162fe26e7f382de6af50ce6dd4ec105e48b767,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686908,5,31,12,0
138,0009a81b1856b6f0137f18ab729f9f96aa2cd41f4446e23723723d65a9e4c7f6,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946686929,11,30,12,0
139,002cc1d4790afe8da3b40c5a82445c52f50e91e791c738d350bbbc78beac8a6e,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686948,7,29,12,0
140,00c6ad13360e448ddd2a78c420b739d811791f678a597c623b3975042ac69ab7,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686971,10,28,12,0
141,00824a952a1c5148ee0848453461953c19811f45a9901b6baed4754abddf355c,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946686990,8,27,12,0
142,001f437a318adb665e02daa2a6fbc158db4dd179838e430e1c4222d2301eef2f,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,m2,946687009,7,26,12,0
143,001a2aec96f8bc810b1ea05f4885138e7fd8e3a1fcd5e1d0dcb182e81fbf99f0,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946687030,10,25,12,0
144,00820e3310f83bc9ac78d259df670cccbb646390e46176b45bb80d4420c992a7,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,m1,946687048,7,24,13,0
