height,epoch,in_setup,host,address,score_raw,delay_logged_s,start_in_s,log_timestamp,duplicate_index,source_file,source_line
60,6,1,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,2.10267494e-05,21.656,21.656,2000-01-01 00:14:47,0,run/data/m1/debug.log,453
60,6,1,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,8.70253215e-06,18.170,18.170,2000-01-01 00:14:47,0,run/data/m2/debug.log,478
60,6,1,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,5.35940896e-06,15.522,15.522,2000-01-01 00:14:46,0,run/data/m3/debug.log,475
61,6,0,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,1.32130158e-05,20.174,20.174,2000-01-01 00:15:03,0,run/data/m1/debug.log,468
61,6,0,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,5.90814346e-06,16.034,16.034,2000-01-01 00:15:03,0,run/data/m2/debug.log,493
61,6,0,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,4.02719334e-05,22.277,22.277,2000-01-01 00:15:02,0,run/data/m3/debug.log,597
62,6,0,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,2.54835467e-05,21.915,21.915,2000-01-01 00:15:21,0,run/data/m1/debug.log,484
62,6,0,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,7.34506112e-06,17.182,17.182,2000-01-01 00:15:20,0,run/data/m2/debug.log,560
62,6,0,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,5.72869947e-05,22.263,22.263,2000-01-01 00:15:21,0,run/data/m3/debug.log,613
63,6,0,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,3.66480024e-06,13.524,13.524,2000-01-01 00:15:38,0,run/data/m1/debug.log,499
63,6,0,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,1.18887838e-05,19.663,19.663,2000-01-01 00:15:37,0,run/data/m2/debug.log,799
63,6,0,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,0.000149377792,22.267,22.267,2000-01-01 00:15:38,0,run/data/m3/debug.log,628
64,6,0,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,4.1228831e-06,14.027,14.027,2000-01-01 00:15:53,0,run/data/m1/debug.log,1010
64,6,0,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,1.62875661e-05,20.838,20.838,2000-01-01 00:15:54,0,run/data/m2/debug.log,814
64,6,0,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,0.000113148172,22.200,22.200,2000-01-01 00:15:54,0,run/data/m3/debug.log,643
65,6,0,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,8.87463929e-06,18.175,18.175,2000-01-01 00:16:07,0,run/data/m1/debug.log,1219
65,6,0,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,7.7383306e-05,22.233,22.233,2000-01-01 00:16:08,0,run/data/m2/debug.log,829
65,6,0,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,7.74663208e-05,22.233,22.233,2000-01-01 00:16:08,0,run/data/m3/debug.log,658
66,6,0,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,6.64426165e-06,16.546,16.546,2000-01-01 00:16:26,0,run/data/m1/debug.log,1319
66,6,0,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,7.48683938e-05,22.183,22.183,2000-01-01 00:16:27,0,run/data/m2/debug.log,844
66,6,0,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,5.07678186e-05,22.175,22.175,2000-01-01 00:16:27,0,run/data/m3/debug.log,673
67,6,0,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,1.61705171e-06,10.514,10.514,2000-01-01 00:16:43,0,run/data/m1/debug.log,1346
67,6,0,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,2.92400915e-06,12.681,12.681,2000-01-01 00:16:44,0,run/data/m2/debug.log,867
67,6,0,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,6.75069919e-05,22.133,22.133,2000-01-01 00:16:44,0,run/data/m3/debug.log,695
68,6,0,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,1.13122914e-05,19.721,19.721,2000-01-01 00:16:54,0,run/data/m1/debug.log,1401
68,6,0,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,2.06464078e-06,11.407,11.407,2000-01-01 00:16:55,0,run/data/m2/debug.log,882
68,6,0,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,4.26320776e-05,22.215,22.215,2000-01-01 00:16:55,0,run/data/m3/debug.log,710
69,6,0,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,1.67301724e-05,21.216,21.216,2000-01-01 00:17:09,0,run/data/m1/debug.log,1416
