sample_height,host,balance_gas
23,c1,99.8042
23,c2,99.8044
23,c3,99.804
23,c4,99.8044
23,c5,99.8042
23,m1,4.3442
23,m2,21.0685
23,m3,40.182
23,ca,49.3566
25,c1,99.6078
25,c2,99.6638
25,c3,99.7188
25,c4,99.7194
25,c5,99.719
25,m1,7.8484
25,m2,9.5824
25,m3,32.5004
25,ca,49.3566
26,c1,99.3856
26,c2,99.497
26,c3,99.6076
26,c4,99.6084
26,c5,99.6636
26,m1,107.8484
26,m2,109.5824
26,m3,32.5004
26,ca,49.3566
28,c1,99.1628
28,c2,99.3858
28,c3,99.4964
28,c4,99.5528
28,c5,99.608
28,m1,107.8484
28,m2,109.5824
28,m3,32.5004
28,ca,49.3566
31,c1,98.94
31,c2,99.2188
31,c3,99.3852
31,c4,99.4416
31,c5,99.5524
31,m1,107.7428
31,m2,109.922
31,m3,32.3948
31,ca,49.3566
32,c1,98.773
32,c2,99.1074
32,c3,99.2738
32,c4,99.386
32,c5,99.4414
32,m1,107.7428
32,m2,109.922
32,m3,32.3948
32,ca,49.3566
35,c1,98.55
35,c2,98.94
35,c3,99.1622
35,c4,99.2746
35,c5,99.386
35,m1,107.7428
35,m2,109.922
35,m3,32.6178
35,ca,49.3566
36,c1,98.327
36,c2,98.8284
36,c3,99.0506
36,c4,99.2188
36,c5,99.3304
36,m1,7.2125
36,m2,45.1236
36,m3,26.6718
36,ca,49.3566
38,c1,98.104
38,c2,98.661
38,c3,98.939
38,c4,99.1074
38,c5,99.2746
38,m1,107.2125
38,m2,45.1236
38,m3,26.8392
38,ca,49.3566
40,c1,97.9372
40,c2,98.5496
40,c3,98.8834
40,c4,99.0516
40,c5,99.2188
40,m1,107.2125
40,m2,45.1236
40,m3,27.0062
40,ca,49.3566
43,c1,97.7142
43,c2,98.3824
43,c3,98.7718
43,c4,98.94
43,c5,99.1074
43,m1,107.1361
43,m2,45.8888
43,m3,26.9302
43,ca,49.3566
45,c1,97.491
45,c2,98.2708
45,c3,98.6602
45,c4,98.8842
45,c5,99.0516
45,m1,107.1361
45,m2,46.5022
45,m3,26.9302
45,ca,49.3566
47,c1,97.268
47,c2,98.1038
47,c3,98.5486
47,c4,98.7726
47,c5,98.996
47,m1,107.1361
47,m2,46.781
47,m3,26.9302
47,ca,49.3566
49,c1,97.1008
49,c2,97.9922
49,c3,98.437
49,c4,98.7168
49,c5,98.9402
49,m1,7.2118
49,m2,20.1462
49,m3,21.899
49,ca,49.3566
51,c1,96.8776
51,c2,97.825
51,c3,98.3256
51,c4,98.6054
51,c5,98.8844
51,m1,107.2118
51,m2,20.1462
51,m3,21.899
51,ca,49.3566
53,c1,96.655
53,c2,97.7134
53,c3,98.214
53,c4,98.5498
53,c5,98.7728
53,m1,107.1058
53,m2,20.5154
53,m3,21.823
53,ca,49.3566
55,c1,96.4322
55,c2,97.546
55,c3,98.1024
55,c4,98.4382
55,c5,98.717
55,m1,107.1058
55,m2,20.5154
55,m3,21.823
55,ca,49.3566
57,c1,96.265
57,c2,97.4346
57,c3,97.9908
57,c4,98.3824
57,c5,98.6612
57,m1,107.1058
57,m2,20.8498
57,m3,21.823
57,ca,49.3566
58,c1,96.0418
58,c2,97.2676
58,c3,97.935
58,c4,98.271
58,c5,98.6054
58,m1,107.1058
58,m2,21.1844
58,m3,21.823
58,ca,49.3566
60,c1,95.8188
60,c2,97.1562
60,c3,97.8236
60,c4,98.2154
60,c5,98.5496
60,m1,7.2101
60,m2,9.4222
60,m3,18.4374
60,ca,49.3566
62,c1,95.596
62,c2,96.989
62,c3,97.7122
62,c4,98.1038
62,c5,98.4384
62,m1,107.2101
62,m2,110.234
62,m3,118.772
62,ca,49.3566
64,c1,95.373
64,c2,96.8774
64,c3,97.6008
64,c4,98.048
64,c5,98.3826
64,m1,107.6001
64,m2,110.5126
64,m3,118.772
64,ca,49.3566
65,c1,95.206
65,c2,96.71
65,c3,97.4894
65,c4,97.9366
65,c5,98.3268
65,m1,107.8287
65,m2,110.4066
65,m3,118.772
65,ca,49.3566
68,c1,94.9828
68,c2,96.5984
68,c3,97.3778
68,c4,97.8808
68,c5,98.271
68,m1,108.9327
68,m2,110.4066
68,m3,118.772
68,ca,49.3566
69,c1,94.76
69,c2,96.431
69,c3,97.2662
69,c4,97.7692
69,c5,98.2152
69,m1,108.9327
69,m2,110.6298
69,m3,118.772
69,ca,49.3566
71,c1,94.5368
71,c2,96.3196
71,c3,97.1548
71,c4,97.7134
71,c5,98.1036
71,m1,109.8251
71,m2,110.6298
71,m3,118.772
71,ca,49.3566
72,c1,94.3694
72,c2,96.1522
72,c3,97.099
72,c4,97.6018
72,c5,98.0478
72,m1,7.3276
72,m2,45.4959
72,m3,95.3724
72,ca,49.3566
74,c1,94.1458
74,c2,96.0408
74,c3,96.9874
74,c4,97.546
74,c5,97.992
74,m1,108.4864
74,m2,45.2729
74,m3,95.3724
74,ca,49.3566
75,c1,93.922
75,c2,95.8734
75,c3,96.8758
75,c4,97.4344
75,c5,97.9362
75,m1,108.8216
75,m2,45.2729
75,m3,95.3724
75,ca,49.3566
78,c1,93.698
78,c2,95.762
78,c3,96.7642
78,c4,97.3788
78,c5,97.8804
78,m1,109.8266
78,m2,45.2729
78,m3,95.2668
78,ca,49.3566
79,c1,93.5302
79,c2,95.5948
79,c3,96.6528
79,c4,97.2672
79,c5,97.7688
79,m1,110.546
79,m2,45.6077
79,m3,95.2668
79,ca,49.3566
82,c1,93.3064
82,c2,95.4834
82,c3,96.5416
82,c4,97.2114
82,c5,97.713
82,m1,111.1602
82,m2,45.2729
82,m3,95.2668
82,ca,49.3566
84,c1,93.0826
84,c2,95.3164
84,c3,96.4302
84,c4,97.1
84,c5,97.6572
84,m1,7.0809
84,m2,19.2642
84,m3,76.3614
84,ca,49.3566
86,c1,92.8588
86,c2,95.2048
86,c3,96.3188
86,c4,97.0442
86,c5,97.6014
86,m1,107.4155
86,m2,120.2738
86,m3,76.3614
86,ca,49.3566
87,c1,92.6908
87,c2,95.0376
87,c3,96.2074
87,c4,96.933
87,c5,97.5456
87,m1,107.7505
87,m2,120.6088
87,m3,76.3614
87,ca,49.3566
89,c1,92.4672
89,c2,94.926
89,c3,96.1516
89,c4,96.8772
89,c5,97.434
89,m1,108.6229
89,m2,120.1976
89,m3,76.2854
89,ca,49.3566
91,c1,92.2434
91,c2,94.7588
91,c3,96.0402
91,c4,96.7658
91,c5,97.3782
91,m1,108.6229
91,m2,121.1518
91,m3,76.2854
91,ca,49.3566
93,c1,92.0198
93,c2,94.6472
93,c3,95.9286
93,c4,96.71
93,c5,97.3224
93,m1,108.6229
93,m2,121.5424
93,m3,76.5086
93,ca,49.3566
95,c1,91.796
95,c2,94.4802
95,c3,95.8172
95,c4,96.5984
95,c5,97.2666
95,m1,109.1815
95,m2,121.5424
95,m3,76.5086
95,ca,49.3566
97,c1,91.628
97,c2,94.3686
97,c3,95.7058
97,c4,96.5426
97,c5,97.211
97,m1,7.1208
97,m2,49.7718
97,m3,61.7289
97,ca,49.3566
99,c1,91.404
99,c2,94.2008
99,c3,95.5946
99,c4,96.431
99,c5,97.0996
99,m1,107.6126
99,m2,50.5052
99,m3,61.7289
99,ca,49.3566
101,c1,91.1796
101,c2,94.089
101,c3,95.483
101,c4,96.375
101,c5,97.0436
101,m1,108.0094
101,m2,50.4288
101,m3,61.7289
101,ca,49.3566
103,c1,90.9548
103,c2,93.9204
103,c3,95.3712
103,c4,96.263
103,c5,96.9876
103,m1,108.8082
103,m2,50.4288
103,m3,61.7289
103,ca,49.3566
104,c1,90.7866
104,c2,93.808
104,c3,95.3152
104,c4,96.207
104,c5,96.9316
104,m1,109.2008
104,m2,50.4288
104,m3,61.7289
104,ca,49.3566
106,c1,90.562
106,c2,93.6396
106,c3,95.2032
106,c4,96.095
106,c5,96.8196
106,m1,109.93
106,m2,50.4288
106,m3,61.7289
106,ca,49.3566
108,c1,90.3376
108,c2,93.5274
108,c3,95.0914
108,c4,96.039
108,c5,96.7636
108,m1,7.0337
108,m2,21.2083
108,m3,49.7381
108,ca,49.3566
110,c1,90.1134
110,c2,93.359
110,c3,94.9796
110,c4,95.927
110,c5,96.7076
110,m1,107.3137
110,m2,22.3093
110,m3,49.7381
110,ca,49.3566
112,c1,89.9448
112,c2,93.2468
112,c3,94.8678
112,c4,95.8712
112,c5,96.6516
112,m1,107.3697
112,m2,22.5895
112,m3,49.7381
112,ca,49.3566
113,c1,89.72
113,c2,93.0782
113,c3,94.7558
113,c4,95.7592
113,c5,96.5956
113,m1,107.7977
113,m2,22.5131
113,m3,49.6621
113,ca,49.3566
116,c1,89.4956
116,c2,92.9658
116,c3,94.6438
116,c4,95.7032
116,c5,96.4838
116,m1,107.7977
116,m2,23.5837
116,m3,49.6621
116,ca,49.3566
117,c1,89.271
117,c2,92.7972
117,c3,94.532
117,c4,95.5914
117,c5,96.4278
117,m1,107.7977
117,m2,23.9761
117,m3,49.6621
117,ca,49.3566
120,c1,89.1024
120,c2,92.6286
120,c3,94.42
120,c4,95.5354
120,c5,96.3718
120,m1,108.8069
120,m2,23.9761
120,m3,49.6621
120,ca,49.3566
121,c1,88.8776
121,c2,92.5162
121,c3,94.3642
121,c4,95.4236
121,c5,96.3158
121,m1,7.0885
121,m2,10.6486
121,m3,40.0845
121,ca,49.3566
123,c1,88.6528
