experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,epoch_measured_start_height,n_blocks_epoch,n_rounds_with_scores,validator_host,validator_address,O_i,E_i_expected,p_theoretical_blockweighted,p_theoretical_start,p_theoretical_end,share_changed_within_epoch,p_observed,w_raw_start,w_raw_end,w_eff_start,w_eff_end,n_delays_logged,delay_mean_s,delay_min_s,delay_max_s,delay_pos_in_band_mean,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,n_rounds_won_not_argmin,n_forks_epoch,n_competing_blocks_epoch,n_rejects_epoch
run4-tbt-3s,1,nazionale,3,none,true,12,13,1,144,155,145,11,11,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,11,7.105861,0.645987,0.661125,0.627822,1,1.0,42907,44404,42907.0,44404.0,11,3.3986,1.484,4.448,0.6329,8,0,3,1,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,13,1,144,155,145,11,11,m3,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,0,1.187264,0.107933,0.100755,0.116547,1,0.0,6539,8243,6539.0,8243.0,11,4.2071,3.049,4.45,0.9024,1,1,0,1,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,13,1,144,155,145,11,11,m2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,0,2.706875,0.24608,0.23812,0.255631,1,0.0,15454,18080,15454.0,18080.0,11,4.042,1.52,4.45,0.8473,2,2,0,1,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,14,1,156,167,156,12,12,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,5,7.725067,0.643756,0.627822,0.666062,1,0.416667,44404,52503,44404.0,52503.0,12,3.438,1.627,4.388,0.646,6,3,2,4,7,0
run4-tbt-3s,1,nazionale,3,none,true,12,14,1,156,167,156,12,12,m3,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,5,1.338688,0.111557,0.116547,0.104572,1,0.416667,8243,8243,8243.0,8243.0,12,4.0279,2.907,4.417,0.8426,3,0,2,4,7,0
run4-tbt-3s,1,nazionale,3,none,true,12,14,1,156,167,156,12,12,m2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,2,2.936245,0.244687,0.255631,0.229366,1,0.166667,18080,18080,18080.0,18080.0,12,3.5873,1.39,4.399,0.6958,3,2,1,4,7,0
run4-tbt-3s,1,nazionale,3,none,true,12,15,1,168,179,168,12,12,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,0,8.30549,0.692124,0.666062,0.728611,1,0.0,52503,52503,52503.0,52503.0,12,3.5748,2.296,4.137,0.6916,7,7,0,6,7,0
run4-tbt-3s,1,nazionale,3,none,true,12,15,1,168,179,168,12,12,m3,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1,1.01802,0.084835,0.104572,0.057203,1,0.083333,8243,4122,8243.0,4122.0,12,4.2222,3.707,4.333,0.9074,1,0,0,6,7,0
run4-tbt-3s,1,nazionale,3,none,true,12,15,1,168,179,168,12,12,m2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,11,2.67649,0.223041,0.229366,0.214186,1,0.916667,18080,15434,18080.0,15434.0,12,3.5787,1.793,4.353,0.6929,4,0,7,6,7,0
run4-tbt-3s,1,nazionale,3,none,true,12,16,1,180,191,180,12,12,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,9,8.12173,0.676811,0.728611,0.60429,1,0.75,52503,43947,52503.0,43947.0,12,3.1692,1.344,4.235,0.5564,9,1,1,5,7,0
