experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,candidate_host,candidate_address,weight_raw_inforce,weight_record_epoch_tag,weight_record_confirm_height,psi,weight_effective,W_tot_effective,p_theoretical,score_raw,E_i,u_i,score_norm,phi_s,phi_bound_s,delay_logged_s,delay_recomputed_s,delay_mismatch_s,delay_recompute_ok,W_tot_implied_by_logged_delay,is_winner,rank_by_delay,rank_by_score,is_theoretical_argmin_delay,is_theoretical_argmin_score,actual_proposer_host,actual_proposer_address,block_hash,block_time,parent_time,verify_delay_floor_s,time_bar_ok,fork_detected,n_competing_blocks,balance_gas_sample,balance_sample_height,streak_position
run4-tbt-3s,1,nazionale,3,none,true,12,145,13,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,42907,11,139,1.0,42907.0,64900.0,0.661125,6.81762215e-06,0.29252371,0.74637755,0.35754832,-0.333,1.500,2.506,2.506,0.0,1,,1,1,1,1,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,0036d2d94949a9d8a1afe86015071b593b46976e951af63c19b3cfa1d3aece10,946685251,946685248,2,1,0,0,7.1838,138,1
run4-tbt-3s,1,nazionale,3,none,true,12,145,13,1,m2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,15454,11,139,1.0,15454.0,64900.0,0.23812,0.000171065402,2.64364472,0.07110165,0.99998492,-0.333,1.500,4.433,4.4334,0.0004,1,,0,3,2,0,0,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,0036d2d94949a9d8a1afe86015071b593b46976e951af63c19b3cfa1d3aece10,946685251,946685248,2,1,0,0,45.0198,138,
run4-tbt-3s,1,nazionale,3,none,true,12,145,13,1,m3,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,6539,11,139,1.0,6539.0,64900.0,0.100755,0.000425418133,2.78180917,0.06192637,1.0,-0.333,1.500,4.433,4.4334,0.0004,1,,0,2,3,0,0,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,0036d2d94949a9d8a1afe86015071b593b46976e951af63c19b3cfa1d3aece10,946685251,946685248,2,1,0,0,26.1159,138,
run4-tbt-3s,1,nazionale,3,none,true,12,146,13,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,42907,11,139,1.0,42907.0,64900.0,0.661125,0.000113961887,4.88976269,0.00752321,0.99938637,-0.25,1.500,4.448,4.4482,0.0002,1,,1,1,1,1,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,005fb511c263653fbc7b1f633f1091027c6fce9cf6cb46bb61eb41adaa12fac8,946685257,946685251,4,1,0,0,7.4793,146,2
run4-tbt-3s,1,nazionale,3,none,true,12,146,13,1,m2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,15454,11,139,1.0,15454.0,64900.0,0.23812,0.00017769687,2.74612743,0.06417591,0.99999019,-0.25,1.500,4.45,4.45,-0.0,1,,0,3,2,0,0,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,005fb511c263653fbc7b1f633f1091027c6fce9cf6cb46bb61eb41adaa12fac8,946685257,946685251,4,1,0,0,19.1627,146,
run4-tbt-3s,1,nazionale,3,none,true,12,146,13,1,m3,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,6539,11,139,1.0,6539.0,64900.0,0.100755,0.000202640697,1.32506752,0.26578501,0.99999806,-0.25,1.500,4.45,4.45,-0.0,1,,0,2,3,0,0,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,005fb511c263653fbc7b1f633f1091027c6fce9cf6cb46bb61eb41adaa12fac8,946685257,946685251,4,1,0,0,21.2477,146,
run4-tbt-3s,1,nazionale,3,none,true,12,147,13,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,42907,11,139,1.0,42907.0,64900.0,0.661125,2.20607744e-05,0.94656165,0.38807306,0.76110813,-0.5,1.500,3.683,3.6833,0.0003,1,,1,1,1,1,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,00664deabfb801aa3a66128a485997b68f1870ce499fc0ea33d42f1eba2ca379,946685261,946685257,3,1,0,0,7.4793,146,3
run4-tbt-3s,1,nazionale,3,none,true,12,147,13,1,m2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,15454,11,139,1.0,15454.0,64900.0,0.23812,6.20001539e-05,0.95815038,0.38360175,0.98211531,-0.5,1.500,4.346,4.3463,0.0003,1,,0,2,2,0,0,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,00664deabfb801aa3a66128a485997b68f1870ce499fc0ea33d42f1eba2ca379,946685261,946685257,3,1,0,0,19.1627,146,
run4-tbt-3s,1,nazionale,3,none,true,12,147,13,1,m3,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,6539,11,139,1.0,6539.0,64900.0,0.100755,8.93541529e-05,0.58428681,0.55750333,0.99696967,-0.5,1.500,4.391,4.3909,-0.0001,1,,0,3,3,0,0,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,00664deabfb801aa3a66128a485997b68f1870ce499fc0ea33d42f1eba2ca379,946685261,946685257,3,1,0,0,21.2477,146,
run4-tbt-3s,1,nazionale,3,none,true,12,148,13,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,42907,11,139,1.0,42907.0,64900.0,0.661125,1.36391289e-06,0.05852141,0.94315805,0.08471332,-0.667,1.500,1.621,1.6207,-0.0003,1,,1,1,1,1,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,000e44b0921ef1772bc9eb9009eda498d382d1f1a08876b3fb0d153aa6974146,946685263,946685261,1,1,0,0,7.4793,146,4
