experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,n_candidates_logged,n_candidates_with_weight,all_candidates_logged,winner_observed_host,winner_observed_address,winner_observed_logged_score,winner_theoretical_argmin_delay_host,winner_theoretical_argmin_score_host,argmin_delay_equals_argmin_score,winner_matches_theoretical_argmin,inversion,observed_winner_rank_by_delay,delay_min_s,delay_winner_s,margin_G_logged_s,margin_G_recomputed_s,inversion_gap_s,score_min,score_gap_2_1,W_tot_effective,W_tot_minus_argmin_weff,weff_argmin_score,p_observed_winner,phi_s,phi_identical_across_nodes,block_time,parent_time,dt_prev_s,scheduler_residual_s,verify_delay_floor_s,time_bar_slack_s,time_bar_ok,verify_parent_matches_chain,fork_detected,n_competing_blocks,competing_hashes,n_rejects,txcount,streak_length_so_far,winner_repeats_previous,n_candidates_delay_recompute_mismatch
run4-tbt-3s,1,nazionale,3,none,true,12,145,13,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m1,m1,1,1,0,1,2.506,2.506,1.927,1.9274,0.0,6.81762215e-06,0.00016424777985,64900.0,21993.0,42907.0,0.661125,-0.333,1,946685251,946685248,3,0.494,2,1,1,1,0,0,,0,5,1,,0
run4-tbt-3s,1,nazionale,3,none,true,12,146,13,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m1,m1,1,1,0,1,4.448,4.448,0.002,0.0018,0.0,0.000113961887,6.3734983e-05,64900.0,21993.0,42907.0,0.661125,-0.25,1,946685257,946685251,6,1.552,4,2,1,1,0,0,,0,3,2,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,147,13,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m1,m1,1,1,0,1,3.683,3.683,0.663,0.663,0.0,2.20607744e-05,3.9939379500000007e-05,64900.0,21993.0,42907.0,0.661125,-0.5,1,946685261,946685257,4,0.317,3,1,1,1,0,0,,0,4,3,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,148,13,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m1,m1,1,1,0,1,1.621,1.621,1.428,1.4283,0.0,1.36391289e-06,1.131451951e-05,64900.0,21993.0,42907.0,0.661125,-0.667,1,946685263,946685261,2,0.379,1,1,1,1,0,0,,0,3,4,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,149,13,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m1,m1,1,1,0,1,4.332,4.332,0.051,0.0517,0.0,6.25754987e-05,0.0001316016283,64900.0,21993.0,42907.0,0.661125,-0.583,1,946685268,946685263,5,0.668,4,1,1,1,0,0,,0,2,5,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,150,13,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m2,m2,1,0,1,2,4.272,4.338,0.066,0.066,0.066,5.61822273e-05,2.8511430399999995e-05,64900.0,49446.0,15454.0,0.661125,-0.75,1,946685272,946685268,4,-0.338,4,0,1,1,0,0,,0,6,6,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,151,13,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m1,m1,1,1,0,1,3.986,3.986,0.346,0.3462,0.0,3.04658018e-05,7.64791992e-05,70727.0,26323.0,44404.0,0.627822,-0.833,1,946685276,946685272,4,0.014,3,1,1,1,0,0,,0,3,7,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,152,13,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m3,m3,1,0,1,3,4.19,4.276,0.065,0.065,0.086,4.29619981e-05,8.508757600000001e-06,70727.0,62484.0,8243.0,0.627822,-0.833,1,946685281,946685276,5,0.724,4,1,1,1,0,0,,0,2,8,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,153,13,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m1,m1,1,1,0,1,3.909,3.909,0.318,0.3172,0.0,2.88273789e-05,2.3655158999999998e-05,70727.0,26323.0,44404.0,0.627822,-1.0,1,946685285,946685281,4,0.091,3,1,1,1,0,0,,0,4,9,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,154,13,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m2,m2,1,0,1,2,1.52,2.802,1.282,1.2817,1.282,9.94593142e-07,8.669722658000001e-06,70727.0,52647.0,18080.0,0.627822,-0.917,1,946685289,946685285,4,1.198,2,2,1,1,1,1,0042ba5f48aec15aa037f99edc34190ff5ddceebb2f5e5b73387432e8f73e648,0,1,10,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,155,13,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m1,m1,1,1,0,1,1.484,1.484,2.395,2.3946,0.0,1.0645122e-06,2.78611108e-05,70727.0,26323.0,44404.0,0.627822,-1.167,1,946685291,946685289,2,0.516,1,1,1,1,0,0,,0,2,11,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,156,14,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m1,m1,1,1,0,1,2.061,2.061,1.956,1.9554,0.0,4.24401097e-06,2.9972929830000004e-05,70727.0,26323.0,44404.0,0.627822,-1.083,1,946685293,946685291,2,-0.061,2,0,1,1,0,0,,0,2,12,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,157,14,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m1,m1,1,1,0,1,3.769,3.769,0.563,0.5635,0.0,2.32116892e-05,4.94920091e-05,70727.0,26323.0,44404.0,0.627822,-0.75,1,946685297,946685293,4,0.231,3,1,1,1,0,0,,0,2,13,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,158,14,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m1,m1,1,1,0,1,2.128,2.128,0.462,0.4625,0.0,4.35022508e-06,3.3271259000000002e-06,70727.0,26323.0,44404.0,0.627822,-0.833,1,946685300,946685297,3,0.872,2,1,1,1,0,0,,0,1,14,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,159,14,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m2,m2,1,0,1,2,1.504,1.627,0.123,0.1227,0.123,5.80068783e-07,6.15534877e-07,70727.0,52647.0,18080.0,0.627822,-0.583,1,946685302,946685300,2,0.373,1,1,1,1,0,0,,0,7,15,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,160,14,1,3,3,1,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1,m2,m2,1,0,1,2,3.433,3.793,0.36,0.3602,0.36,1.57617367e-05,6.4442758e-06,70727.0,52647.0,18080.0,0.627822,-0.417,1,946685306,946685302,4,0.207,3,1,1,1,0,0,,0,1,16,1,0
run4-tbt-3s,1,nazionale,3,none,true,12,161,14,1,3,3,1,m2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,1,m1,m1,1,0,1,2,4.266,4.381,0.115,0.1147,0.115,4.58273793e-05,5.3923709300000006e-05,70727.0,26323.0,44404.0,0.255631,-0.583,1,946685312,946685306,6,1.619,4,2,1,1,1,1,0031cb3b3491c6f36e151ef05b36e7aa33d4cec7a748fa1b594e7283d12323bb,0,3,1,0,0
