experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,argmin_class_host,n,ks_stat,ks_p,mean_gap_x_rate,expected_mean,note
run3-tbt-5s,continentale,1,5,none,true,24,m2,5,0.31397983,0.60876182,1.31156424,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,24,m1,7,0.40146468,0.15672471,0.72462394,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,25,m1,9,0.2690989,0.45480024,0.60066567,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,25,m2,3,0.44292987,0.47729444,0.96482807,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,26,m1,7,0.20646799,0.87270395,1.01203687,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,26,m2,3,0.38909457,0.62494307,1.04031442,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,26,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,continentale,1,5,none,true,27,m2,5,0.45942537,0.17606674,0.42506834,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,27,m1,7,0.22175989,0.81423098,1.08429129,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,28,m1,8,0.17124455,0.94322843,0.8710964,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,28,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,continentale,1,5,none,true,28,m2,3,0.65844256,0.0799604,0.3714635,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,29,m1,7,0.18260524,0.94195578,0.87403115,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,29,m2,3,0.47562526,0.39241047,0.80238219,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,29,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,continentale,1,5,none,true,30,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,continentale,1,5,none,true,30,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,continentale,1,5,none,true,30,m1,9,0.19498322,0.82187785,1.0331401,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,31,m1,9,0.35200128,0.16793063,0.42289659,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,31,m2,3,0.33883054,0.76306012,1.13543424,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,32,m1,6,0.42461091,0.17004622,1.78062731,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,32,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,continentale,1,5,none,true,32,m2,5,0.17967078,0.98767388,0.83969596,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,33,m1,11,0.1693495,0.85974664,1.14918496,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,33,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,continentale,1,5,none,true,34,m2,6,0.26912422,0.68909425,0.72910662,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,34,m1,6,0.33086503,0.43222119,1.13091316,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,35,m1,8,0.21392628,0.78774477,0.88827843,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,35,m2,3,0.34396096,0.74922595,1.38143178,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,35,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,continentale,1,5,none,true,36,m1,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,continentale,1,5,none,true,all,m2,76,0.08669415,0.58693928,0.95732684,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,all,m1,216,0.06674406,0.27847067,0.93816358,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,continentale,1,5,none,true,all,m3,30,0.10724641,0.84448179,0.82722232,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
