experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch_first,epoch_last,validator_host,validator_address,p_theoretical_first,p_hat_first,wilson_low_first,wilson_high_first,p_theoretical_last,p_hat_last,wilson_low_last,wilson_high_last,gain_observed,gain_theoretical,intervals_overlap,mono_n_pairs_total,mono_n_pairs_informative,mono_n_concordant,mono_concordance_rate,mono_sign_test_p_greater,mono_note
run3-tbt-5s,continentale,1,5,none,true,10,35,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,0.09118,0.16666667,0.04696514,0.44803086,0.088014,0.0,0.0,0.24249401,-0.16666667,-0.003166,1,25,11,10,0.90909091,0.00585938,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run3-tbt-5s,continentale,1,5,none,true,10,35,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,0.246858,0.0,0.0,0.24249401,0.257372,0.16666667,0.04696514,0.44803086,0.16666667,0.010514,1,25,20,10,0.5,0.58809853,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run3-tbt-5s,continentale,1,5,none,true,10,35,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,0.661962,0.83333333,0.55196914,0.95303486,0.654614,0.83333333,0.55196914,0.95303486,0.0,-0.007348,1,25,23,15,0.65217391,0.10501981,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
