experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,epoch_measured_start_height,n_blocks_epoch,n_rounds_with_scores,validator_host,validator_address,O_i,E_i_expected,p_theoretical_blockweighted,p_theoretical_start,p_theoretical_end,share_changed_within_epoch,p_observed,w_raw_start,w_raw_end,w_eff_start,w_eff_end,n_delays_logged,delay_mean_s,delay_min_s,delay_max_s,delay_pos_in_band_mean,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,n_rounds_won_not_argmin,n_forks_epoch,n_competing_blocks_epoch,n_rejects_epoch
run3-tbt-5s,1,nazionale,5,none,true,12,9,1,96,107,99,9,9,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,9,5.969656,0.663295,0.683471,0.647154,1,1.0,60602,62099,60602.0,62099.0,9,5.6394,2.953,7.114,0.6279,7,0,2,0,0,0
run3-tbt-5s,1,nazionale,5,none,true,12,9,1,96,107,99,9,9,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,0,2.261089,0.251232,0.231594,0.266942,1,0.0,20535,25615,20535.0,25615.0,9,6.9249,4.59,7.432,0.885,0,0,0,0,0,0
run3-tbt-5s,1,nazionale,5,none,true,12,9,1,96,107,99,9,9,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,0,0.769255,0.085473,0.084935,0.085903,1,0.0,7531,8243,7531.0,8243.0,9,6.6486,4.861,7.417,0.8297,2,2,0,0,0,0
run3-tbt-5s,1,nazionale,5,none,true,12,10,1,108,119,108,12,12,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,8,7.843418,0.653618,0.647154,0.662667,1,0.666667,62099,70199,62099.0,70199.0,12,5.0977,2.58,7.057,0.5195,9,2,1,2,2,0
run3-tbt-5s,1,nazionale,5,none,true,12,10,1,108,119,108,12,12,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,4,3.085723,0.257144,0.266942,0.243425,1,0.333333,25615,25787,25615.0,25787.0,12,6.0989,2.315,7.294,0.7198,2,0,2,2,2,0
run3-tbt-5s,1,nazionale,5,none,true,12,10,1,108,119,108,12,12,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,0,1.070859,0.089238,0.085903,0.093908,1,0.0,8243,9948,8243.0,9948.0,12,6.9967,5.647,7.3,0.8993,1,1,0,2,2,0
run3-tbt-5s,1,nazionale,5,none,true,12,11,1,120,131,120,12,12,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,11,7.957396,0.663116,0.662667,0.663745,1,0.916667,70199,70199,70199.0,70199.0,12,5.0137,3.121,7.312,0.5027,10,0,1,1,1,0
run3-tbt-5s,1,nazionale,5,none,true,12,11,1,120,131,120,12,12,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,1,2.91495,0.242912,0.243425,0.242195,1,0.083333,25787,25615,25787.0,25615.0,12,6.0538,2.412,7.384,0.7108,2,1,0,1,1,0
run3-tbt-5s,1,nazionale,5,none,true,12,11,1,120,131,120,12,12,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,0,1.127654,0.093971,0.093908,0.09406,1,0.0,9948,9948,9948.0,9948.0,12,7.3421,7.193,7.396,0.9684,0,0,0,1,1,0
run3-tbt-5s,1,nazionale,5,none,true,12,12,1,132,143,132,12,12,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,6,7.890066,0.657505,0.663745,0.64877,1,0.5,70199,53543,70199.0,53543.0,12,5.1925,2.801,7.39,0.5385,6,0,0,0,0,0
