height,signer_address,signer_host,score,delay_floor_s,ntime,parent_ntime,n_hosts_seen,hosts_seen,n_lines,first_log_timestamp,first_source_file,first_source_line
144,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,3.90864101e-05,4,946685248,946685242,4,admin m1 m2 m3,14,2000-01-01 00:07:28,run/data/admin/debug.log,753
144,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,m2,5.05623882e-05,4,946685248,946685242,4,admin m1 m2 m3,11,2000-01-01 00:07:28,run/data/admin/debug.log,764
144,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,m3,4.31168731e-05,4,946685248,946685242,4,admin m1 m2 m3,11,2000-01-01 00:07:28,run/data/admin/debug.log,780
145,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,6.81762215e-06,2,946685251,946685248,4,admin m1 m2 m3,8,2000-01-01 00:07:32,run/data/admin/debug.log,804
146,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,0.000113961887,4,946685257,946685251,4,admin m1 m2 m3,8,2000-01-01 00:07:37,run/data/admin/debug.log,818
147,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,2.20607744e-05,3,946685261,946685257,4,admin m1 m2 m3,8,2000-01-01 00:07:41,run/data/admin/debug.log,834
148,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,1.36391289e-06,1,946685263,946685261,4,admin m1 m2 m3,8,2000-01-01 00:07:44,run/data/admin/debug.log,848
149,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,6.25754987e-05,4,946685268,946685263,4,admin m1 m2 m3,8,2000-01-01 00:07:48,run/data/admin/debug.log,862
150,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,8.46936577e-05,4,946685272,946685268,4,admin m1 m2 m3,8,2000-01-01 00:07:52,run/data/admin/debug.log,877
151,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,3.04658018e-05,3,946685276,946685272,4,admin m1 m2 m3,8,2000-01-01 00:07:57,run/data/admin/debug.log,891
152,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,5.60702277e-05,4,946685281,946685276,4,admin m1 m2 m3,8,2000-01-01 00:08:01,run/data/admin/debug.log,908
153,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,2.88273789e-05,3,946685285,946685281,4,admin m1 m2 m3,8,2000-01-01 00:08:06,run/data/admin/debug.log,922
154,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,9.6643158e-06,2,946685289,946685285,4,admin m1 m2 m3,11,2000-01-01 00:08:09,run/data/admin/debug.log,936
154,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,m2,9.94593142e-07,1,946685289,946685285,4,admin m1 m2 m3,9,2000-01-01 00:08:09,run/data/admin/debug.log,947
155,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,1.0645122e-06,1,946685291,946685289,4,admin m1 m2 m3,8,2000-01-01 00:08:11,run/data/admin/debug.log,966
156,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,4.24401097e-06,2,946685293,946685291,4,admin m1 m2 m3,8,2000-01-01 00:08:13,run/data/admin/debug.log,980
157,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,2.32116892e-05,3,946685297,946685293,4,admin m1 m2 m3,8,2000-01-01 00:08:18,run/data/admin/debug.log,994
158,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,4.35022508e-06,2,946685300,946685297,4,admin m1 m2 m3,8,2000-01-01 00:08:20,run/data/admin/debug.log,1008
159,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,1.19560366e-06,1,946685302,946685300,4,admin m1 m2 m3,8,2000-01-01 00:08:22,run/data/admin/debug.log,1022
160,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,2.22060125e-05,3,946685306,946685302,4,admin m1 m2 m3,8,2000-01-01 00:08:27,run/data/admin/debug.log,1036
161,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,4.58273793e-05,4,946685311,946685306,4,admin m1 m2 m3,11,2000-01-01 00:08:31,run/data/admin/debug.log,1050
161,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,m2,9.97510886e-05,4,946685312,946685306,4,admin m1 m2 m3,9,2000-01-01 00:08:32,run/data/admin/debug.log,1064
162,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,m2,1.09392409e-07,1,946685314,946685312,4,admin m1 m2 m3,8,2000-01-01 00:08:34,run/data/admin/debug.log,1081
163,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,m3,8.94932984e-06,2,946685318,946685314,4,admin m1 m2 m3,14,2000-01-01 00:08:39,run/data/admin/debug.log,1099
163,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,m2,0.000102598912,4,946685318,946685314,4,admin m1 m2 m3,11,2000-01-01 00:08:39,run/data/admin/debug.log,1110
163,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,1.09520637e-05,3,946685318,946685314,4,admin m1 m2 m3,11,2000-01-01 00:08:39,run/data/admin/debug.log,1126
164,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,m2,4.74133233e-05,4,946685323,946685318,4,admin m1 m2 m3,12,2000-01-01 00:08:43,run/data/admin/debug.log,1152
164,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,m3,0.000156031649,4,946685323,946685318,4,admin m1 m2 m3,12,2000-01-01 00:08:43,run/data/admin/debug.log,1167
164,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,1.70439635e-05,3,946685323,946685318,4,admin m1 m2 m3,12,2000-01-01 00:08:43,run/data/admin/debug.log,1183
