experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,cluster_head_host,cluster_head_address,n_epoch_pairs,n_distinct_rho_values,n_pairs_rho_equal_1,spearman_rho_e_vs_w_next,spearman_p,spearman_rho_e_vs_w_next_over_W_raw_next,spearman_p_control,spearman_R_k_vs_rho_k,spearman_p_R_vs_rho,note
run4-tbt-3s,regionale,1,3,none,true,m3,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,30,2,26,0.612815,0.000318,0.551465,0.00193,0.589768,0.000604,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run4-tbt-3s,regionale,1,3,none,true,m1,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,34,2,30,0.569631,0.000438,0.509258,0.002471,0.558718,0.000594,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run4-tbt-3s,regionale,1,3,none,true,m2,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,32,2,28,0.592651,0.000352,0.531672,0.002083,0.573628,0.000599,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run4-tbt-3s,regionale,1,3,none,true,all clusters pooled,,96,2,84,0.465251,2e-06,0.513943,0.0,0.573409,0.0,"pooled across clusters: w_k(e+1) mixes cluster sizes, so the pooled coefficient is dominated by the between-cluster ESG x activity differences, not by rho"
