experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,argmin_class_host,n,ks_stat,ks_p,mean_gap_x_rate,expected_mean,note
run4-tbt-3s,regionale,1,3,none,true,13,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,regionale,1,3,none,true,13,m1,7,0.18692587,0.93165932,0.77769358,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,regionale,1,3,none,true,13,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,regionale,1,3,none,true,14,m2,3,0.3041769,0.87519088,0.69178389,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,regionale,1,3,none,true,14,m1,9,0.36836049,0.13313124,1.96297199,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,regionale,1,3,none,true,15,m2,4,0.46000095,0.26823277,0.49110179,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,regionale,1,3,none,true,15,m1,6,0.38847316,0.25305248,0.70280458,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,regionale,1,3,none,true,15,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,regionale,1,3,none,true,16,m2,5,0.22661754,0.90911636,0.79591012,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,regionale,1,3,none,true,16,m1,6,0.46310841,0.10641609,0.38648098,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,regionale,1,3,none,true,16,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,regionale,1,3,none,true,17,m1,8,0.27274469,0.50736689,0.60054889,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,regionale,1,3,none,true,17,m2,4,0.33646323,0.65140689,0.76688656,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,regionale,1,3,none,true,18,m1,7,0.60638267,0.00537089,0.29376081,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,regionale,1,3,none,true,18,m2,4,0.43744439,0.32607981,0.63978705,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,regionale,1,3,none,true,18,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
